No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	Stell	O	O	-	0	809	868	1771	1790	-
0	—	O	O	-	0	809	868	1771	1790	-
0	vertreter	O	O	-	0	232	322	1793	1813	-
0	Jakob	B-PER	O	Q289957	0	337	398	1793	1815	0.1
0	Saulsſohn	O	O	-	0	414	523	1793	1816	-
0	Agranow	B-PER	O	Q2627631	0	539	639	1794	1816	0.79
0	.	O	O	-	0	539	639	1794	1816	-
0	nan	O	O	-	0	266	452	1821	1845	-
0	Hauptverwaltung	B-ORG	O	Q115782	0	266	452	1821	1845	0.13
0	des	I-ORG	O	Q115782	0	467	487	1823	1842	0.13
0	ſtaatlichen	B-ORG	O	-	0	489	616	1823	1846	-
0	Sicherheitsdienſtes	I-ORG	O	-	0	631	833	1823	1846	-
0	:	O	O	-	0	631	833	1823	1846	-
0	Leiter	O	O	-	0	235	296	1851	1870	-
0	der	O	O	-	0	307	338	1851	1870	-
0	beſonderen	O	O	-	0	350	459	1851	1873	-
0	Abteilung	O	O	-	0	471	582	1852	1875	-
0	:	O	O	-	0	471	582	1852	1875	-
0	Gay	B-PER	O	Q1535169|Q63670	0	596	643	1852	1875	0.27,0.11
0	,	O	O	-	0	596	643	1852	1875	-
0	M	I-PER	O	-	0	655	684	1853	1872	-
0	.	O	O	-	0	655	684	1853	1872	-
0		O	O	-	0	696	718	1854	1876	-
0	J	O	O	-	0	696	718	1854	1876	-
0	.	O	O	-	0	696	718	1854	1876	-
0		O	O	-	0	729	753	1865	1866	-
0	—	O	O	-	0	729	753	1865	1866	-
0	Jude	O	O	-	0	764	821	1854	1876	-
0	.	O	O	-	0	764	821	1854	1876	-
0	nan	O	O	-	0	234	295	1875	1896	-
0	Leiter	O	O	-	0	234	295	1875	1896	-
0	der	O	O	-	0	309	339	1877	1896	-
0	Wirtſchaftsabteilung	O	O	-	0	353	574	1876	1899	-
0	:	O	O	-	0	353	574	1876	1899	-
0	Mironow	B-PER	O	-	0	589	692	1877	1900	-
0	,	O	O	-	0	589	692	1877	1900	-
0	L	O	O	-	0	705	725	1879	1898	-
0	.	O	O	-	0	705	725	1879	1898	-
0		O	O	-	0	739	763	1879	1899	-
0	G	I-ORG	O	Q316999|Q1484243	0	739	763	1879	1899	0.2,0.13
0	.	O	O	-	0	739	763	1879	1899	-
0		O	O	-	0	776	800	1890	1892	-
0	—	O	O	-	0	776	800	1890	1892	-
0	Jude	O	O	-	0	812	869	1879	1900	-
0	.	O	O	-	0	812	869	1879	1900	-
0	nan	O	O	-	0	234	295	1899	1920	-
0	Leiter	O	O	-	0	234	295	1899	1920	-
0	der	O	O	-	0	312	343	1901	1920	-
0	Auslandsabteilung	O	O	-	0	360	566	1901	1924	-
0	:	O	O	-	0	360	566	1901	1924	-
0	Slutzkij	B-PER	O	-	0	596	679	1902	1925	-
0	,	O	O	-	0	596	679	1902	1925	-
0	A	O	O	-	0	697	718	1903	1922	-
0	.	O	O	-	0	697	718	1903	1922	-
0		O	O	-	0	735	757	1903	1923	-
0	A	O	O	-	0	735	757	1903	1923	-
0	.	O	O	-	0	735	757	1903	1923	-
0		O	O	-	0	773	797	1914	1916	-
0	—	O	O	-	0	773	797	1914	1916	-
0	Jude	O	O	-	0	813	870	1904	1925	-
0	.	O	O	-	0	813	870	1904	1925	-
0	nan	O	O	-	0	234	295	1924	1944	-
0	Leiter	O	O	-	0	234	295	1924	1944	-
0	der	O	O	-	0	307	338	1925	1944	-
0	Transportabteilung	O	O	-	0	349	565	1925	1948	-
0	:	O	O	-	0	349	565	1925	1948	-
0	Schanin	B-PER	O	Q1990696	0	590	679	1926	1949	0.48
0	,	O	O	-	0	590	679	1926	1949	-
0	Abraham	B-PER	O	-	0	691	786	1927	1949	-
0	Moſes	I-PER	O	-	0	798	869	1928	1949	-
0	—	O	O	-	0	798	869	1928	1949	-
0	ſohn	O	O	-	0	283	332	1949	1970	-
0	.	O	O	-	0	283	332	1949	1970	-
0	nan	O	O	-	0	234	295	1972	1992	-
0	Leiter	O	O	-	0	234	295	1972	1992	-
0	der	O	O	-	0	311	342	1973	1993	-
0	Antireligiöſen	O	O	-	0	358	502	1973	1996	-
0	Abteilung	O	O	-	0	519	629	1975	1997	-
0	:	O	O	-	0	519	629	1975	1997	-
0	Joffe	B-PER	O	Q318330	0	646	706	1975	1997	0.19
0	,	O	O	-	0	646	706	1975	1997	-
0	Joſaias	B-PER	O	Q665541	0	721	799	1976	1997	0.1
0	Leos	I-PER	O	Q665541	0	815	870	1977	1996	0.1
0	—	I-PER	O	Q665541	0	815	870	1977	1996	0.1
0	ſohn	I-PER	O	Q665541	0	282	326	1997	2019	0.1
0	(	O	O	-	0	350	415	1998	2019	-
0	ehem	O	O	-	0	350	415	1998	2019	-
0	.	O	O	-	0	350	415	1998	2019	-
0		O	O	-	0	438	616	1998	2021	-
0	Hauptſchriftleiter	O	O	-	0	438	616	1998	2021	-
0	der	O	O	-	0	639	670	2000	2019	-
0	Zeitſchrift	O	O	-	0	694	795	2000	2022	-
0	„	O	O	-	0	819	868	2001	2022	-
0	Der	B-ORG	O	-	0	819	868	2001	2022	-
0	Gottloſe	I-ORG	O	-	0	282	393	2021	2043	-
0	“	O	O	-	0	282	393	2021	2043	-
0	.	O	O	-	0	282	393	2021	2043	-
0	nan	O	O	-	0	234	295	2044	2065	-
0	Leiter	O	O	-	0	234	295	2044	2065	-
0	der	O	O	-	0	317	348	2045	2065	-
0	Hauptverwaltung	O	O	-	0	369	552	2046	2069	-
0	der	O	O	-	0	579	610	2048	2067	-
0	Miliz	O	O	-	0	631	696	2048	2070	-
0	:	O	O	-	0	631	696	2048	2070	-
0	Bielſkij	B-PER	O	-	0	730	812	2048	2071	-
0	,	O	O	-	0	730	812	2048	2071	-
0	Leo	B-PER	O	Q33391	0	833	868	2050	2069	0.11
0	Nahumsſohn	I-PER	O	Q33391	0	235	434	2069	2091	0.11
0	-	O	O	-	0	235	434	2069	2091	-
0	Jude	O	O	-	0	235	434	2069	2091	-
0	.	O	O	-	0	235	434	2069	2091	-
0	nan	O	O	-	0	234	417	2093	2116	-
0	Hauptverwaltung	B-ORG	O	-	0	234	417	2093	2116	-
0	des	I-ORG	O	-	0	435	466	2095	2115	-
0	Außen	I-ORG	O	-	0	484	558	2096	2117	-
0	-	O	O	-	0	484	558	2096	2117	-
0	und	I-ORG	O	-	0	575	612	2097	2115	-
0	Jnnenſchutzes	I-ORG	O	-	0	630	778	2097	2118	-
0	:	O	O	-	0	630	778	2097	2118	-
0	Leiter	O	O	-	0	807	868	2098	2117	-
0	der	O	O	-	0	282	313	2118	2138	-
0	Hauptwaltung	O	O	-	0	324	483	2118	2141	-
0	:	O	O	-	0	324	483	2118	2141	-
0	Mogilſkij	B-PER	O	-	0	495	596	2119	2142	-
0	,	O	O	-	0	495	596	2119	2142	-
0	B	B-PER	O	-	0	607	630	2121	2140	-
0	.	O	O	-	0	607	630	2121	2140	-
0		O	O	-	0	641	663	2121	2142	-
0	J	O	O	-	0	641	663	2121	2142	-
0	.	O	O	-	0	641	663	2121	2142	-
0		O	O	-	0	673	697	2132	2134	-
0	—	O	O	-	0	673	697	2132	2134	-
0	Jude	O	O	-	0	706	764	2121	2143	-
0	.	O	O	-	0	706	764	2121	2143	-
0	nan	O	O	-	0	234	416	2146	2170	-
0	Hauptverwaltung	O	O	-	0	234	416	2146	2170	-
0	der	O	O	-	0	435	466	2148	2168	-
0	Konzentrationslager	O	O	-	0	485	696	2148	2172	-
0	und	O	O	-	0	715	752	2151	2170	-
0	der	O	O	-	0	772	804	2151	2171	-
0	Ver	O	O	-	0	822	866	2151	2171	-
0	—	O	O	-	0	822	866	2151	2171	-
0	bannungsorte	O	O	-	0	234	377	2170	2193	-
0	der	O	O	-	0	402	433	2172	2192	-
0	„	O	O	-	0	458	567	2172	2195	-
0	NKWD	B-ORG	O	Q655396|Q182449	0	458	567	2172	2195	0.22,0.14
0	“	O	O	-	0	458	567	2172	2195	-
0	.	O	O	-	0	458	567	2172	2195	-
0	nan	O	O	-	0	594	802	2173	2197	-
0	(	O	O	-	0	594	802	2173	2197	-
0	Jnnenkommiſſariat	O	O	-	0	594	802	2173	2197	-
0	der	O	O	-	0	834	865	2176	2196	-
0	UdSSR	B-LOC	O	Q15180|Q302045	0	496	600	2196	2219	0.53,0.12
0	)	O	O	-	0	496	600	2196	2219	-
0	:	O	O	-	0	496	600	2196	2219	-
0	Leiter	O	O	-	0	234	294	2224	2243	-
0	der	O	O	-	0	300	332	2225	2243	-
0	Hauptverwaltung	O	O	-	0	340	526	2225	2249	-
0	:	O	O	-	0	340	526	2225	2249	-
0	Bährmann	B-PER	O	-	0	542	658	2226	2250	-
0	,	O	O	-	0	542	658	2226	2250	-
0	Jakob	I-PER	O	Q64531	0	665	725	2228	2250	0.24
0	M	I-PER	O	Q64531	0	734	763	2229	2248	0.24
0	.	O	O	-	0	734	763	2229	2248	-
0		O	O	-	0	769	794	2240	2241	-
0	—	O	O	-	0	769	794	2240	2241	-
0	Jude	O	O	-	0	808	865	2229	2251	-
0	.	O	O	-	0	808	865	2229	2251	-
0	nan	O	O	-	0	234	283	2249	2269	-
0	Sein	O	O	-	0	234	283	2249	2269	-
0	Stellvertreter	O	O	-	0	297	446	2250	2269	-
0	:	O	O	-	0	297	446	2250	2269	-
0	Firin	B-PER	O	Q4484960	0	460	521	2250	2273	0.76
0	,	O	O	-	0	460	521	2250	2273	-
0	Samuel	B-PER	O	-	0	535	617	2252	2271	-
0	Jakobſohn	I-PER	O	-	0	629	736	2253	2275	-
0	—	O	O	-	0	748	773	2264	2266	-
0	Jude	O	O	-	0	785	843	2254	2275	-
0	.	O	O	-	0	785	843	2254	2275	-
0	nan	O	O	-	0	232	293	2273	2293	-
0	Leiter	O	O	-	0	232	293	2273	2293	-
0	der	O	O	-	0	311	342	2274	2293	-
0	Konzentrationslager	O	O	-	0	360	571	2274	2298	-
0	und	O	O	-	0	589	627	2277	2296	-
0	Verbannungsorte	O	O	-	0	645	828	2277	2299	-
0	in	O	O	-	0	846	866	2279	2298	-
0	—	O	O	-	0	193	193	2267	2267	-
0	d	O	O	-	0	852	855	3192	3193	-
0	Sowjet	B-LOC	O	-	0	280	451	2298	2320	-
0	-	O	O	-	0	280	451	2298	2320	-
0	Karelien	O	O	-	0	280	451	2298	2320	-
0	und	O	O	-	0	474	511	2300	2319	-
0	gleichzeitig	O	O	-	0	535	645	2300	2323	-
0	Leiter	O	O	-	0	667	728	2301	2322	-
0	des	O	O	-	0	745	777	2303	2322	-
0	„	O	O	-	0	795	867	2303	2325	-
0	Weiß	B-LOC	O	-	0	795	867	2303	2325	-
0	—	B-LOC	O	Q44133	0	795	867	2303	2325	0.37
0	meer	I-LOC	O	Q44133	0	279	568	2323	2346	0.37
0	“	O	O	-	0	279	568	2323	2346	-
0	Zwangsarbeitslagers	O	O	-	0	279	568	2323	2346	-
0	für	O	O	-	0	588	619	2325	2347	-
0	politiſche	O	O	-	0	638	728	2326	2348	-
0	Gefangene	O	O	-	0	748	866	2327	2349	-
0	:	O	O	-	0	748	866	2327	2349	-
0	Kogan	B-PER	O	-	0	279	351	2346	2369	-
0	,	O	O	-	0	279	351	2346	2369	-
0	Samuel	I-PER	O	-	0	366	447	2347	2367	-
0	L	I-PER	O	-	0	461	481	2348	2368	-
0	.	O	O	-	0	461	481	2348	2368	-
0		O	O	-	0	494	518	2359	2361	-
0	—	O	O	-	0	494	518	2359	2361	-
0	Jude	O	O	-	0	532	589	2349	2370	-
0	.	O	O	-	0	532	589	2349	2370	-
0	nan	O	O	-	0	231	407	2370	2391	-
0	Stellvertretender	O	O	-	0	231	407	2370	2391	-
0	Kommiſſar	O	O	-	0	425	537	2372	2395	-
0	für	O	O	-	0	555	588	2373	2395	-
0	Jnnere	O	O	-	0	605	680	2374	2395	-
0	Angelegenheiten	O	O	-	0	698	867	2375	2397	-
0	und	O	O	-	0	278	316	2396	2414	-
0	Leiter	O	O	-	0	330	391	2396	2415	-
0	der	O	O	-	0	405	436	2396	2416	-
0	GPU	O	O	-	0	451	505	2397	2418	-
0	in	O	O	-	0	519	539	2397	2417	-
0	der	O	O	-	0	553	584	2398	2418	-
0	Sowjet	B-LOC	O	-	0	599	772	2398	2420	-
0	-	O	O	-	0	599	772	2398	2420	-
0	Ukraine	O	O	-	0	599	772	2398	2420	-
0	:	O	O	-	0	599	772	2398	2420	-
0	Katznel	B-PER	O	-	0	787	867	2400	2421	-
0	—	I-PER	O	-	0	787	867	2400	2421	-
0	ſohn	I-PER	O	-	0	279	328	2418	2441	-
0	,	O	O	-	0	279	328	2418	2441	-
0	S	O	O	-	0	342	366	2420	2439	-
0	.	O	O	-	0	342	366	2420	2439	-
0		O	O	-	0	379	402	2420	2440	-
0	B	O	O	-	0	379	402	2420	2440	-
0	.	O	O	-	0	379	402	2420	2440	-
0		O	O	-	0	414	438	2431	2433	-
0	—	O	O	-	0	414	438	2431	2433	-
0	Jude	O	O	-	0	451	508	2421	2442	-
0	.	O	O	-	0	451	508	2421	2442	-
0	nan	O	O	-	0	230	291	2442	2463	-
0	Leiter	O	O	-	0	230	291	2442	2463	-
0	der	O	O	-	0	307	338	2444	2463	-
0	Konzentrationslager	O	O	-	0	354	567	2444	2468	-
0	und	O	O	-	0	583	620	2447	2466	-
0	Verbannungsorte	O	O	-	0	637	819	2447	2469	-
0	des	O	O	-	0	836	867	2449	2468	-
0	Nordgaues	B-LOC	O	Q832888	0	279	401	2467	2490	0.43
0	:	O	O	-	0	279	401	2467	2490	-
0	Finkelſtein	B-PER	O	Q160163	0	417	527	2468	2491	0.39
0	—	O	O	-	0	541	564	2480	2483	-
0	Jude	O	O	-	0	579	636	2471	2492	-
0	.	O	O	-	0	579	636	2471	2492	-
0	nan	O	O	-	0	233	294	2490	2510	-
0	Leiter	O	O	-	0	233	294	2490	2510	-
0	des	O	O	-	0	313	344	2492	2510	-
0	Zwangsarbeitslagers	O	O	-	0	364	584	2492	2516	-
0	auf	O	O	-	0	604	637	2495	2517	-
0	der	O	O	-	0	656	687	2495	2514	-
0	Solowezkijinſel	B-LOC	O	-	0	707	865	2496	2519	-
0	„	O	O	-	0	281	364	2516	2537	-
0	Slon	B-LOC	O	-	0	281	364	2516	2537	-
0	“	O	O	-	0	281	364	2516	2537	-
0	:	O	O	-	0	281	364	2516	2537	-
0	Serpuchowſkij	B-PER	O	-	0	395	539	2517	2540	-
0	—	O	O	-	0	557	581	2529	2532	-
0	Jude	O	O	-	0	598	655	2520	2541	-
0	.	O	O	-	0	598	655	2520	2541	-
0	nan	O	O	-	0	232	303	2540	2560	-
0	Leiter	O	O	-	0	232	303	2540	2560	-
0	der	O	O	-	0	310	341	2541	2560	-
0	Gebiets	O	O	-	0	359	444	2541	2561	-
0	-	O	O	-	0	359	444	2541	2561	-
0	und	O	O	-	0	462	499	2543	2562	-
0	Gauverwaltungen	O	O	-	0	518	704	2543	2565	-
0	im	O	O	-	0	721	748	2544	2564	-
0	Moskauer	B-LOC	O	Q842320|Q133274	0	765	867	2545	2565	0.2,0.1
0	Gebiet	O	O	-	0	282	356	2564	2583	-
0	:	O	O	-	0	282	356	2564	2583	-
0	Rappoport	B-LOC	O	-	0	396	511	2564	2588	-
0	,	O	O	-	0	396	511	2564	2588	-
0	Abrampolſki	B-PER	O	-	0	549	682	2566	2590	-
0	,	O	O	-	0	549	682	2566	2590	-
0	Fazwilowitſch	B-PER	O	-	0	721	865	2568	2592	-
0	,	O	O	-	0	721	865	2568	2592	-
0	Schkljar	B-PER	O	Q3849130	0	283	372	2588	2611	0.37
0	,	O	O	-	0	283	372	2588	2611	-
0	Selikmann	B-PER	O	-	0	384	495	2589	2610	-
0	uſw	O	O	-	0	506	549	2590	2613	-
0	.	O	O	-	0	506	549	2590	2613	-
0		O	O	-	0	233	275	2618	2640	-
0	„	O	O	-	0	233	275	2618	2640	-
0	Das	O	O	-	0	233	275	2618	2640	-
0	iſt	O	O	-	0	276	322	2619	2641	-
0	nur	O	O	-	0	336	363	2625	2639	-
0	eine	O	O	-	0	364	428	2619	2639	-
0	kleine	O	O	-	0	442	499	2620	2640	-
0	Ausleſe	O	O	-	0	513	596	2620	2643	-
0	.	O	O	-	0	513	596	2620	2643	-
0	nan	O	O	-	0	622	638	2622	2641	-
0	Es	O	O	-	0	622	638	2622	2641	-
0	ergibt	O	O	-	0	639	715	2622	2645	-
0	ſich	O	O	-	0	717	774	2623	2648	-
0	,	O	O	-	0	717	774	2623	2648	-
0	daß	O	O	-	0	789	824	2624	2646	-
0	die	O	O	-	0	838	867	2624	2643	-
0	Leitung	O	O	-	0	234	314	2647	2671	-
0	der	O	O	-	0	328	358	2648	2667	-
0	geſamten	O	O	-	0	372	463	2649	2672	-
0	Jnnenpolitik	O	O	-	0	476	607	2649	2673	-
0	Sowjetrußlands	B-LOC	O	Q2305208	0	621	776	2650	2674	0.51
0	ſich	O	O	-	0	778	832	2652	2675	-
0	in	O	O	-	0	845	865	2651	2673	-
0	der	O	O	-	0	233	264	2677	2698	-
0	Hand	O	O	-	0	278	332	2678	2700	-
0	eines	O	O	-	0	346	397	2679	2699	-
0	Gremiums	O	O	-	0	412	510	2679	2700	-
0	befindet	O	O	-	0	512	623	2680	2703	-
0	,	O	O	-	0	512	623	2680	2703	-
0	das	O	O	-	0	636	670	2681	2701	-
0	zu	O	O	-	0	684	706	2688	2704	-
0	über	O	O	-	0	720	765	2682	2702	-
0	98	O	O	-	0	778	800	2682	2701	-
0	v	O	O	-	0	814	831	2686	2703	-
0	.	O	O	-	0	814	831	2686	2703	-
0		O	O	-	0	844	867	2683	2705	-
0	H	O	O	-	0	844	867	2683	2705	-
0	.	O	O	-	0	844	867	2683	2705	-
0	ſich	O	O	-	0	232	261	2706	2730	-
0	aus	O	O	-	0	275	310	2711	2727	-
0	Juden	O	O	-	0	323	387	2708	2730	-
0	zuſammenſetzt	O	O	-	0	400	548	2709	2732	-
0	.	O	O	-	0	400	548	2709	2732	-
0	nan	O	O	-	0	271	355	2737	2759	-
0	„	O	O	-	0	271	355	2737	2759	-
0	Dieſem	O	O	-	0	271	355	2737	2759	-
0	Kommiſſariat	B-ORG	O	-	0	368	508	2737	2761	-
0	für	I-ORG	O	-	0	521	552	2739	2761	-
0	Jnnenpolitik	I-ORG	O	-	0	564	697	2739	2762	-
0	ſteht	O	O	-	0	709	753	2741	2763	-
0	zur	O	O	-	0	766	798	2747	2763	-
0	Seite	O	O	-	0	811	865	2742	2761	-
0	das	O	O	-	0	232	266	2761	2781	-
0	Kommiſſariat	B-ORG	O	-	0	352	492	2786	2810	-
0	für	I-ORG	O	-	0	505	536	2787	2810	-
0	den	I-ORG	O	-	0	549	583	2788	2808	-
0	Jnnenhandel	I-ORG	O	-	0	596	736	2781	2811	-
0	.	O	O	-	0	596	736	2781	2811	-
0	nan	O	O	-	0	268	333	2815	2838	-
0	Dieſes	O	O	-	0	268	333	2815	2838	-
0	wird	O	O	-	0	347	393	2816	2836	-
0	laut	O	O	-	0	408	448	2817	2836	-
0	der	O	O	-	0	462	493	2817	2838	-
0	amtlichen	O	O	-	0	507	602	2818	2840	-
0	ſowjetruſſiſchen	B-ORG	O	-	0	616	771	2819	2842	-
0	Zeitung	O	O	-	0	785	867	2820	2843	-
0	„	O	O	-	0	234	354	2839	2862	-
0	Jsweſtija	B-ORG	O	-	0	234	354	2839	2862	-
0	“	O	O	-	0	234	354	2839	2862	-
0	vom	O	O	-	0	370	413	2843	2861	-
0	8	O	O	-	0	428	444	2842	2861	-
0	.	O	O	-	0	428	444	2842	2861	-
0		O	O	-	0	462	516	2842	2864	-
0	April	O	O	-	0	462	516	2842	2864	-
0	1936	O	O	-	0	532	578	2843	2861	-
0	gebildet	O	O	-	0	595	673	2844	2865	-
0	aus	O	O	-	0	690	725	2847	2864	-
0	einem	O	O	-	0	742	801	2845	2864	-
0	Aus	O	O	-	0	818	867	2846	2864	-
0	—	O	O	-	0	818	867	2846	2864	-
0	ſchuß	O	O	-	0	232	288	2864	2886	-
0	,	O	O	-	0	232	288	2864	2886	-
0	dem	O	O	-	0	300	340	2865	2884	-
0	faſt	O	O	-	0	351	385	2865	2887	-
0	nur	O	O	-	0	396	432	2871	2885	-
0	Juden	O	O	-	0	443	508	2866	2887	-
0	angehören	O	O	-	0	520	630	2867	2889	-
0	.	O	O	-	0	520	630	2867	2889	-
0	nan	O	O	-	0	653	686	2868	2890	-
0	Jch	O	O	-	0	653	686	2868	2890	-
0	gebe	O	O	-	0	699	730	2869	2890	-
0	nachſtehend	O	O	-	0	733	865	2870	2891	-
0	einige	O	O	-	0	232	293	2887	2910	-
0	Namen	O	O	-	0	308	381	2889	2909	-
0	und	O	O	-	0	396	433	2890	2909	-
0	die	O	O	-	0	449	477	2890	2910	-
0	Aufgaben	O	O	-	0	492	590	2891	2913	-
0	der	O	O	-	0	605	636	2892	2912	-
0	Genannten	O	O	-	0	652	764	2892	2913	-
0	bekannt	O	O	-	0	779	866	2893	2913	-
0	:	O	O	-	0	779	866	2893	2913	-
0	Weizer	B-PER	O	Q1512963	0	232	309	2911	2934	0.11
0	,	O	O	-	0	232	309	2911	2934	-
0	Jsrael	B-PER	O	-	0	322	390	2913	2935	-
0	Jakobſohn	I-PER	O	-	0	403	509	2914	2936	-
0	—	O	O	-	0	523	547	2925	2928	-
0	Volkskommiſſar	O	O	-	0	560	723	2916	2938	-
0	des	O	O	-	0	736	768	2918	2937	-
0	Binnen	O	O	-	0	783	866	2918	2937	-
0	—	O	O	-	0	783	866	2918	2937	-
0	handels	O	O	-	0	280	358	2936	2958	-
0	der	O	O	-	0	372	403	2938	2958	-
0	UdSSR	B-LOC	O	Q15180|Q302045	0	416	508	2938	2958	0.53,0.12
0	.	O	O	-	0	416	508	2938	2958	-
0	nan	O	O	-	0	231	348	2959	2983	-
0	Lewenſohn	B-PER	O	-	0	231	348	2959	2983	-
0	,	O	O	-	0	231	348	2959	2983	-
0	M	B-PER	O	-	0	366	395	2962	2982	-
0	.	O	O	-	0	366	395	2962	2982	-
0		O	O	-	0	413	434	2963	2982	-
0	A	O	O	-	0	413	434	2963	2982	-
0	.	O	O	-	0	413	434	2963	2982	-
0	—	O	O	-	0	451	475	2973	2975	-
0	ſtellvertr	O	O	-	0	492	586	2964	2985	-
0	.	O	O	-	0	492	586	2964	2985	-
0	nan	O	O	-	0	603	715	2964	2987	-
0	Kommiſſar	O	O	-	0	603	715	2964	2987	-
0	des	O	O	-	0	733	765	2966	2986	-
0	Binnen	O	O	-	0	783	866	2966	2986	-
0	—	O	O	-	0	783	866	2966	2986	-
0	handels	O	O	-	0	269	366	2985	3006	-
0	.	O	O	-	0	269	366	2985	3006	-
0	nan	O	O	-	0	233	357	3008	3032	-
0	Aronſtamm	I-PER	O	-	0	233	357	3008	3032	-
0	,	O	O	-	0	233	357	3008	3032	-
0	Gregor	B-PER	O	-	0	369	442	3010	3033	-
0	Nahumsſohn	I-PER	O	-	0	453	586	3011	3035	-
0	—	O	O	-	0	597	621	3024	3025	-
0	Leiter	O	O	-	0	630	680	3013	3032	-
0	der	O	O	-	0	682	722	3014	3033	-
0	ſtaatl	O	O	-	0	724	803	3015	3036	-
0	.	O	O	-	0	724	803	3015	3036	-
0		O	O	-	0	814	864	3015	3036	-
0	Han	O	O	-	0	814	864	3015	3036	-
0	—	O	O	-	0	814	864	3015	3036	-
0	delsinſpektion	O	O	-	0	279	427	3035	3056	-
0	.	O	O	-	0	279	427	3035	3056	-
0	nan	O	O	-	0	230	355	3057	3081	-
0	Beddeshſkij	B-PER	O	-	0	230	355	3057	3081	-
0	,	O	O	-	0	230	355	3057	3081	-
0	Samuel	B-PER	O	Q216870|Q106143|Q425338|Q37327|Q262479|Q68529|Q295941|Q57186|Q172678|Q6577515|Q82409|Q157056|Q19074|Q533742|Q183266|Q72579|Q312775|Q75698	0	370	452	3060	3080	0.59,0.25,0.24,0.19,0.17,0.16,0.16,0.14,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1
0	B	I-PER	O	Q216870|Q106143|Q425338|Q37327|Q262479|Q68529|Q295941|Q57186|Q172678|Q6577515|Q82409|Q157056|Q19074|Q533742|Q183266|Q72579|Q312775|Q75698	0	465	488	3061	3080	0.59,0.25,0.24,0.19,0.17,0.16,0.16,0.14,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1
0	.	O	O	-	0	465	488	3061	3080	-
0		O	O	-	0	502	523	3072	3074	-
0	—	O	O	-	0	502	523	3072	3074	-
0	Leiter	O	O	-	0	524	600	3061	3082	-
0	des	O	O	-	0	614	646	3062	3082	-
0	ſtaatl	O	O	-	0	660	719	3063	3084	-
0	.	O	O	-	0	660	719	3063	3084	-
0		O	O	-	0	734	817	3064	3085	-
0	Handels	O	O	-	0	734	817	3064	3085	-
0	mit	O	O	-	0	832	866	3064	3084	-
0	Schul	O	O	-	0	278	343	3083	3105	-
0	-	O	O	-	0	278	343	3083	3105	-
0	und	O	O	-	0	355	393	3084	3103	-
0	Schreibutenſilien	O	O	-	0	405	586	3084	3107	-
0	.	O	O	-	0	405	586	3084	3107	-
0		O	O	-	0	208	264	374	394	-
0	3	O	O	-	0	208	264	374	394	-
0	.	O	O	-	0	208	264	374	394	-
0		O	O	-	0	266	369	363	398	-
0	Jahrg	O	O	-	0	266	369	363	398	-
0	.	O	O	-	0	266	369	363	398	-
0	nan	O	O	-	0	502	636	378	402	-
0	Berlin	B-LOC	O	Q64	0	502	636	378	402	0.48
0	,	O	O	-	0	502	636	378	402	-
0	—	O	O	-	0	812	856	375	395	-
0	1936	O	O	-	0	267	347	411	434	-
0	Freitag	O	O	-	0	412	521	410	438	-
0	,	O	O	-	0	412	521	410	438	-
0	11	O	O	-	0	534	576	410	431	-
0	.	O	O	-	0	534	576	410	431	-
0		O	O	-	0	593	736	411	436	-
0	September	O	O	-	0	593	736	411	436	-
0	16	O	O	-	0	821	860	411	435	-
0	Goldmann	B-PER	O	-	0	914	1028	162	185	-
0	,	O	O	-	0	914	1028	162	185	-
0	David	B-PER	O	Q1175803|Q134982|Q2071|Q1175237	0	1041	1102	164	183	0.29,0.17,0.16,0.12
0	M	I-PER	O	Q1175803|Q134982|Q2071|Q1175237	0	1116	1145	165	184	0.29,0.17,0.16,0.12
0	.	O	O	-	0	1116	1145	165	184	-
0		O	O	-	0	1163	1187	175	177	-
0	—	O	O	-	0	1163	1187	175	177	-
0	Leiter	O	O	-	0	1205	1265	165	185	-
0	der	O	O	-	0	1284	1316	165	185	-
0	Vereinigten	B-ORG	O	-	0	1334	1455	165	187	-
0	Speiſe	I-ORG	O	-	0	1474	1548	166	188	-
0	—	O	O	-	0	1474	1548	166	188	-
0	Margolin	B-PER	O	Q19310662	0	897	1002	3114	3137	0.1
0	,	O	O	-	0	897	1002	3114	3137	-
0	G	I-PER	O	-	0	1015	1038	3115	3134	-
0	.	O	O	-	0	1015	1038	3115	3134	-
0		O	O	-	0	1050	1075	3114	3133	-
0	S	O	O	-	0	1050	1075	3114	3133	-
0	.	O	O	-	0	1050	1075	3114	3133	-
0		O	O	-	0	1086	1110	3125	3127	-
0	—	O	O	-	0	1086	1110	3125	3127	-
0	Leiter	O	O	-	0	1121	1182	3114	3134	-
0	der	O	O	-	0	1194	1224	3115	3133	-
0	Hauptverwaltung	O	O	-	0	1236	1418	3114	3137	-
0	der	O	O	-	0	1430	1461	3114	3134	-
0	Mar	O	O	-	0	1473	1526	3115	3134	-
0	—	O	O	-	0	1473	1526	3115	3134	-
0	häuſer	O	O	-	0	961	1026	188	210	-
0	des	O	O	-	0	1041	1072	189	208	-
0	Dongebiets	O	O	-	0	1088	1209	189	210	-
