No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	Beweis	O	O	-	0	907	983	2047	2067	-
0	ab	O	O	-	0	1006	1029	2047	2067	-
0	von	O	O	-	0	1051	1073	2050	2067	-
0	der	O	O	-	0	1075	1127	2047	2067	-
0	fort⸗	O	O	-	0	1129	1201	2046	2069	-
0	ſchreitenden	O	O	-	0	635	750	2072	2095	-
0	Entwicklung	O	O	-	0	760	882	2072	2095	-
0	unſerer	O	O	-	0	889	960	2072	2093	-
0	politiſchen	O	O	-	0	968	1068	2072	2095	-
0	Verhäliniſſe	O	O	-	0	1075	1201	2072	2095	-
0	.	O	O	-	0	1075	1201	2072	2095	-
0	nan	O	O	-	0	637	687	2097	2121	-
0	Sehr	O	O	-	0	637	687	2097	2121	-
0	gefallen	O	O	-	0	701	778	2097	2121	-
0	hat	O	O	-	0	791	823	2097	2121	-
0	es	O	O	-	0	836	856	2100	2117	-
0	den	O	O	-	0	870	903	2097	2117	-
0	Elſäſſern	O	O	-	0	917	1012	2097	2121	-
0	,	O	O	-	0	917	1012	2097	2121	-
0	daß	O	O	-	0	1033	1069	2097	2121	-
0	der	O	O	-	0	1089	1119	2097	2117	-
0	Kaiſer	O	O	-	0	1140	1202	2097	2119	-
0	in	O	O	-	0	635	655	2123	2142	-
0	Kolmar	B-LOC	O	-	0	674	749	2122	2142	-
0	auf	O	O	-	0	771	804	2122	2144	-
0	dem	O	O	-	0	828	868	2122	2142	-
0	Bürgermeiſteramt	O	O	-	0	893	1074	2122	2146	-
0	war	O	O	-	0	1100	1139	2126	2142	-
0	und	O	O	-	0	1165	1201	2123	2142	-
0	vom	O	O	-	0	635	677	2151	2167	-
0	Bürgermeiſter	O	O	-	0	690	831	2146	2171	-
0	empfangen	O	O	-	0	844	951	2147	2171	-
0	worden	O	O	-	0	970	1044	2148	2167	-
0	iſt	O	O	-	0	1064	1089	2147	2171	-
0	,	O	O	-	0	1064	1089	2147	2171	-
0	wo	O	O	-	0	1113	1152	2151	2167	-
0	die	O	O	-	0	1174	1201	2147	2167	-
0	höhern	O	O	-	0	634	702	2172	2195	-
0	Beamten	O	O	-	0	728	818	2172	2193	-
0	nicht	O	O	-	0	843	889	2173	2195	-
0	die	O	O	-	0	914	942	2172	2192	-
0	erſte	O	O	-	0	968	1009	2172	2195	-
0	Rolle	O	O	-	0	1031	1084	2172	2192	-
0	ſpielten	O	O	-	0	1109	1201	2163	2195	-
0	“	O	O	-	0	1109	1201	2163	2195	-
0	.	O	O	-	0	1109	1201	2163	2195	-
0	nan	O	O	-	0	634	683	2197	2217	-
0	Mman	B-PER	O	-	0	634	683	2197	2217	-
0	will	O	O	-	0	709	747	2198	2217	-
0	darin	O	O	-	0	773	826	2198	2217	-
0	einen	O	O	-	0	848	900	2198	2217	-
0	weitern	O	O	-	0	921	994	2197	2217	-
0	Beweis	O	O	-	0	1016	1091	2197	2217	-
0	der	O	O	-	0	1113	1143	2198	2217	-
0	Be	O	O	-	0	1166	1202	2198	2217	-
0	—	O	O	-	0	1166	1202	2198	2217	-
0	mühungen	O	O	-	0	634	737	2223	2246	-
0	des	O	O	-	0	753	786	2222	2242	-
0	Kaiſerlichen	O	O	-	0	798	915	2222	2246	-
0	Statthalters	O	O	-	0	930	1057	2222	2246	-
0	ſehen	O	O	-	0	1077	1132	2222	2246	-
0	,	O	O	-	0	1077	1132	2222	2246	-
0	ſelbſt	O	O	-	0	1152	1201	2222	2246	-
0	in	O	O	-	0	633	654	2248	2267	-
0	Berührung	O	O	-	0	667	777	2248	2271	-
0	mit	O	O	-	0	797	830	2248	2268	-
0	der	O	O	-	0	849	879	2248	2268	-
0	einheimiſchen	O	O	-	0	896	1026	2247	2271	-
0	Bevölterung	O	O	-	0	1039	1167	2247	2271	-
0	zu	O	O	-	0	1180	1201	2253	2271	-
0	treten	O	O	-	0	633	695	2274	2296	-
0	,	O	O	-	0	633	695	2274	2296	-
0	während	O	O	-	0	709	794	2272	2296	-
0	man	O	O	-	0	808	851	2277	2293	-
0	früher	O	O	-	0	864	926	2272	2296	-
0	eine	O	O	-	0	939	977	2272	2293	-
0	Artſchineſiſche	O	O	-	0	986	1123	2272	2296	-
0	Mauer	O	O	-	0	1134	1201	2272	2293	-
0	zwiſchen	O	O	-	0	633	713	2298	2320	-
0	dem	O	O	-	0	728	765	2298	2317	-
0	Kaiſer	O	O	-	0	778	840	2297	2320	-
0	und	O	O	-	0	852	890	2298	2317	-
0	dem	O	O	-	0	903	936	2298	2317	-
0	elfäſſiſchen	O	O	-	0	937	1059	2297	2320	-
0	Volk	O	O	-	0	1073	1120	2298	2317	-
0	zu	O	O	-	0	1139	1162	2303	2320	-
0	er⸗	O	O	-	0	1174	1201	2303	2317	-
0	richten	O	O	-	0	632	697	2323	2344	-
0	beſtrebt	O	O	-	0	718	791	2323	2345	-
0	geweſen	O	O	-	0	812	891	2323	2346	-
0	ſei	O	O	-	0	910	937	2322	2346	-
0	.	O	O	-	0	910	937	2322	2346	-
0	nan	O	O	-	0	968	1007	2323	2342	-
0	Der	O	O	-	0	968	1007	2323	2342	-
0	Wahrheit	O	O	-	0	1027	1122	2322	2346	-
0	dürfte	O	O	-	0	1142	1200	2322	2345	-
0	vielleicht	O	O	-	0	632	716	2347	2370	-
0	die	O	O	-	0	730	756	2348	2368	-
0	Anſicht	O	O	-	0	770	838	2347	2370	-
0	näher	O	O	-	0	851	907	2348	2370	-
0	kommen	O	O	-	0	921	1005	2348	2370	-
0	,	O	O	-	0	921	1005	2348	2370	-
0	daß	O	O	-	0	1027	1063	2347	2370	-
0	die	O	O	-	0	1083	1101	2348	2367	-
0	Elſäſſer	O	O	-	0	1103	1200	2347	2370	-
0	den	O	O	-	0	632	665	2373	2392	-
0	Wunſch	O	O	-	0	679	759	2373	2396	-
0	,	O	O	-	0	679	759	2373	2396	-
0	mit	O	O	-	0	772	805	2373	2392	-
0	dem	O	O	-	0	819	857	2373	2393	-
0	Vertreter	O	O	-	0	870	962	2373	2393	-
0	des	O	O	-	0	975	1007	2373	2392	-
0	Deutſchen	O	O	-	0	1015	1113	2372	2396	-
0	Reiches	I-LOC	O	Q1206012|Q12548|Q1747689	0	1127	1199	2373	2394	0.4,0.35,0.29
0	in	O	O	-	0	631	651	2398	2417	-
0	nähere	O	O	-	0	672	737	2398	2421	-
0	perſönliche	O	O	-	0	756	861	2398	2421	-
0	Fühlung	O	O	-	0	882	969	2398	2421	-
0	zu	O	O	-	0	991	1012	2403	2421	-
0	kommen	O	O	-	0	1033	1116	2398	2421	-
0	,	O	O	-	0	1033	1116	2398	2421	-
0	früher	O	O	-	0	1139	1199	2398	2421	-
0	noch	O	O	-	0	631	673	2423	2445	-
0	nicht	O	O	-	0	694	739	2423	2446	-
0	ſo	O	O	-	0	761	779	2423	2446	-
0	ſtark	O	O	-	0	800	845	2423	2446	-
0	äußerten	O	O	-	0	865	956	2423	2446	-
0	,	O	O	-	0	865	956	2423	2446	-
0	ſondern	O	O	-	0	978	1055	2422	2446	-
0	ſich	O	O	-	0	1074	1104	2422	2446	-
0	mehr	O	O	-	0	1119	1168	2422	2445	-
0	in	O	O	-	0	1181	1199	2423	2443	-
0	einer	O	O	-	0	631	679	2448	2468	-
0	zurückhaltenden	O	O	-	0	693	848	2448	2471	-
0	oder	O	O	-	0	869	910	2448	2468	-
0	gar	O	O	-	0	930	964	2453	2471	-
0	ablehnenden	O	O	-	0	979	1101	2447	2471	-
0	Haltung	O	O	-	0	1115	1198	2447	2471	-
0	gefielen	O	O	-	0	631	711	2473	2496	-
0	.	O	O	-	0	631	711	2473	2496	-
0	nan	O	O	-	0	737	765	2473	2493	-
0	Es	O	O	-	0	737	765	2473	2493	-
0	war	O	O	-	0	784	823	2478	2494	-
0	daher	O	O	-	0	843	898	2473	2496	-
0	früher	O	O	-	0	914	975	2473	2496	-
0	auch	O	O	-	0	989	1030	2473	2496	-
0	kein	O	O	-	0	1045	1081	2473	2492	-
0	Unlaß	O	O	-	0	1095	1163	2473	2496	-
0	,	O	O	-	0	1095	1163	2473	2496	-
0	ſie	O	O	-	0	1177	1198	2473	2496	-
0	mit	O	O	-	0	630	662	2499	2518	-
0	einer	O	O	-	0	676	723	2499	2518	-
0	Mauer	O	O	-	0	736	804	2499	2518	-
0	abznſchließen	O	O	-	0	818	953	2498	2521	-
0	,	O	O	-	0	818	953	2498	2521	-
0	da	O	O	-	0	968	991	2499	2517	-
0	ſie	O	O	-	0	1004	1026	2497	2521	-
0	ſelbſt	O	O	-	0	1040	1087	2497	2521	-
0	nicht	O	O	-	0	1102	1146	2498	2521	-
0	aus	O	O	-	0	1162	1198	2500	2518	-
0	dem	O	O	-	0	630	669	2523	2543	-
0	Haufe	O	O	-	0	682	741	2523	2545	-
0	herausgingen	O	O	-	0	761	902	2523	2546	-
0	.	O	O	-	0	761	902	2523	2546	-
0	nan	O	O	-	0	932	992	2524	2543	-
0	Wenn	O	O	-	0	932	992	2524	2543	-
0	die	O	O	-	0	1014	1041	2523	2543	-
0	Eliäſſer	O	O	-	0	1063	1140	2522	2546	-
0	jetzt	O	O	-	0	1162	1198	2523	2546	-
0	den	O	O	-	0	629	663	2548	2568	-
0	Wunſch	O	O	-	0	676	751	2548	2571	-
0	haben	O	O	-	0	765	822	2548	2571	-
0	ſollten	O	O	-	0	840	907	2546	2571	-
0	,	O	O	-	0	840	907	2546	2571	-
0	dies	O	O	-	0	930	970	2548	2568	-
0	zu	O	O	-	0	989	1011	2553	2571	-
0	ändern	O	O	-	0	1031	1104	2548	2571	-
0	,	O	O	-	0	1031	1104	2548	2571	-
0	worauf	O	O	-	0	1126	1198	2548	2571	-
0	jene	O	O	-	0	628	667	2573	2601	-
0	Preßäußzerungen	O	O	-	0	681	840	2573	2597	-
0	ſchließen	O	O	-	0	842	944	2573	2597	-
0	laſſen	O	O	-	0	959	1019	2572	2597	-
0	,	O	O	-	0	959	1019	2572	2597	-
0	ſo	O	O	-	0	1033	1052	2573	2597	-
0	kann	O	O	-	0	1065	1111	2573	2592	-
0	das	O	O	-	0	1121	1157	2573	2592	-
0	als	O	O	-	0	1167	1197	2575	2592	-
0	ein	O	O	-	0	629	657	2604	2618	-
0	weiteres	O	O	-	0	679	760	2599	2618	-
0	erfreutiches	O	O	-	0	782	896	2598	2621	-
0	Ergebnis	O	O	-	0	921	1013	2598	2621	-
0	der	O	O	-	0	1041	1072	2598	2618	-
0	Kaiſerreiie	O	O	-	0	1092	1197	2597	2621	-
0	betrachtet	O	O	-	0	627	719	2623	2644	-
0	werden	O	O	-	0	735	809	2624	2644	-
0	.	O	O	-	0	735	809	2624	2644	-
0	nan	O	O	-	0	653	674	2684	2688	-
0	—	O	O	-	0	653	674	2684	2688	-
0	Der	O	O	-	0	688	728	2674	2694	-
0	mehrfach	O	O	-	0	747	833	2673	2697	-
0	erwähnte	O	O	-	0	853	945	2673	2696	-
0	Artikel	O	O	-	0	958	1026	2672	2693	-
0	der	O	O	-	0	1039	1071	2672	2692	-
0	„	O	O	-	0	1085	1195	2672	2697	-
0	Lippiſchen	O	O	-	0	1085	1195	2672	2697	-
0	Landeszeitung	O	O	-	0	626	784	2699	2723	-
0	“	O	O	-	0	626	784	2699	2723	-
0	„	O	O	-	0	798	856	2699	2723	-
0	Der	O	O	-	0	798	856	2699	2723	-
0	Kaiſer	O	O	-	0	872	953	2699	2722	-
0	und	O	O	-	0	974	1019	2698	2718	-
0	das	O	O	-	0	1035	1061	2697	2717	-
0	lippiſche	O	O	-	0	1066	1195	2699	2720	-
0	Fürſteuhaus	O	O	-	0	626	793	2723	2747	-
0	“	O	O	-	0	626	793	2723	2747	-
0	hat	O	O	-	0	816	847	2724	2747	-
0	in	O	O	-	0	868	886	2725	2744	-
0	der	O	O	-	0	903	934	2724	2744	-
0	Vebölkerung	O	O	-	0	947	1074	2723	2746	-
0	des	O	O	-	0	1088	1121	2723	2743	-
0	Klein	O	O	-	0	1134	1196	2724	2743	-
0	—	O	O	-	0	1134	1196	2724	2743	-
0	⸗	O	O	-	0	1134	1196	2724	2743	-
0	ſtaates	O	O	-	0	625	693	2749	2772	-
0	großes	O	O	-	0	715	781	2749	2772	-
0	Aufſehen	O	O	-	0	802	891	2748	2772	-
0	hervorgerufen	O	O	-	0	919	1066	2748	2772	-
0	.	O	O	-	0	919	1066	2748	2772	-
0	nan	O	O	-	0	1101	1131	2748	2770	-
0	Jn	O	O	-	0	1101	1131	2748	2770	-
0	dem	O	O	-	0	1157	1194	2749	2767	-
0	lippiſchen	O	O	-	0	625	716	2774	2797	-
0	Blatt	O	O	-	0	737	791	2774	2794	-
0	wird	O	O	-	0	813	859	2774	2794	-
0	einer	O	O	-	0	881	929	2774	2793	-
0	Reihe	O	O	-	0	947	1003	2774	2797	-
0	von	O	O	-	0	1022	1059	2776	2793	-
0	angeblichen	O	O	-	0	1082	1194	2774	2796	-
0	Unfreundlichkeiten	O	O	-	0	624	804	2799	2821	-
0	des	O	O	-	0	818	851	2800	2819	-
0	Kaifers	O	O	-	0	864	938	2798	2821	-
0	Erwähnung	O	O	-	0	952	1073	2798	2821	-
0	getan	O	O	-	0	1088	1148	2802	2821	-
0	,	O	O	-	0	1088	1148	2802	2821	-
0	oie	O	O	-	0	1169	1194	2799	2817	-
0	ſich	O	O	-	0	623	653	2824	2846	-
0	auch	O	O	-	0	667	708	2824	2846	-
0	noch	O	O	-	0	721	763	2825	2846	-
0	nach	O	O	-	0	777	819	2825	2846	-
0	der	O	O	-	0	833	863	2825	2844	-
0	Beendigung	O	O	-	0	876	998	2824	2846	-
0	des	O	O	-	0	1011	1045	2824	2843	-
0	Thronſtreites	O	O	-	0	1058	1194	2822	2846	-
0	gegen	O	O	-	0	623	679	2855	2872	-
0	die	O	O	-	0	700	728	2850	2869	-
0	Bieſterfelder	O	O	-	0	749	875	2849	2872	-
0	richteten	O	O	-	0	895	978	2850	2870	-
0	und	O	O	-	0	1000	1038	2849	2868	-
0	die	O	O	-	0	1060	1088	2848	2867	-
0	beweiſen	O	O	-	0	1109	1193	2848	2867	-
0	follen	O	O	-	0	623	683	2874	2897	-
0	,	O	O	-	0	623	683	2874	2897	-
0	daß	O	O	-	0	697	732	2874	2897	-
0	der	O	O	-	0	746	777	2874	2894	-
0	Kaiſer	B-PER	O	Q64531	0	783	845	2874	2897	0.32
0	die	O	O	-	0	858	885	2874	2894	-
0	Mißſtimmung	O	O	-	0	895	1035	2874	2897	-
0	über	O	O	-	0	1050	1093	2873	2893	-
0	den	O	O	-	0	1103	1136	2873	2893	-
0	Sieg	O	O	-	0	1146	1193	2872	2897	-
0	der	O	O	-	0	622	653	2900	2919	-
0	Vieſterfelder	O	O	-	0	666	790	2890	2922	-
0	in	O	O	-	0	812	831	2900	2919	-
0	dem	O	O	-	0	853	895	2899	2919	-
0	langen	O	O	-	0	909	976	2899	2922	-
0	Streit	O	O	-	0	990	1053	2898	2919	-
0	nicht	O	O	-	0	1075	1120	2898	2919	-
0	über	O	O	-	0	1141	1192	2898	2917	-
0	—	O	O	-	0	1141	1192	2898	2917	-
0	witntden	O	O	-	0	621	699	2925	2944	-
0	hat	O	O	-	0	712	743	2926	2947	-
0	und	O	O	-	0	760	796	2924	2944	-
0	daß	O	O	-	0	810	833	2925	2944	-
0	er	O	O	-	0	836	868	2924	2947	-
0	ſich	O	O	-	0	870	921	2924	2947	-
0	in	O	O	-	0	935	954	2924	2944	-
0	ſeiner	O	O	-	0	968	1024	2923	2947	-
0	Haltung	O	O	-	0	1037	1122	2923	2947	-
0	Linpe	B-PER	O	-	0	1136	1192	2922	2945	-
0	gegenüber	O	O	-	0	620	721	2950	2972	-
0	von	O	O	-	0	740	776	2954	2969	-
0	dieſen	O	O	-	0	795	853	2949	2972	-
0	Stimmungen	O	O	-	0	867	986	2949	2972	-
0	ſtark	O	O	-	0	988	1055	2948	2972	-
0	leiten	O	O	-	0	1057	1132	2948	2968	-
0	läßt	O	O	-	0	1147	1192	2948	2970	-
0	.	O	O	-	0	1147	1192	2948	2970	-
0	nan	O	O	-	0	619	749	2975	2998	-
0	Jnſaonderheit	O	O	-	0	619	749	2975	2998	-
0	wird	O	O	-	0	763	808	2974	2994	-
0	eines	O	O	-	0	821	872	2975	2994	-
0	Vorfalles	O	O	-	0	885	982	2974	2996	-
0	Erwähnung	O	O	-	0	995	1103	2973	2997	-
0	getan	O	O	-	0	1106	1190	2975	2997	-
0	,	O	O	-	0	1106	1190	2975	2997	-
0	der	O	O	-	0	618	650	3000	3019	-
0	den	O	O	-	0	664	697	3001	3019	-
0	älieſten	O	O	-	0	711	784	2999	3021	-
0	Bruder	O	O	-	0	797	871	2999	3019	-
0	des	O	O	-	0	884	916	3000	3019	-
0	Fürſten	O	O	-	0	930	1007	2998	3022	-
0	betrifft	O	O	-	0	1021	1094	2998	3022	-
0	,	O	O	-	0	1021	1094	2998	3022	-
0	der	O	O	-	0	1113	1144	2998	3017	-
0	ſich	O	O	-	0	1161	1190	2998	3021	-
0	als	O	O	-	0	618	650	3026	3045	-
0	Rittmeiſter	O	O	-	0	663	773	3025	3046	-
0	in	O	O	-	0	787	805	3024	3044	-
0	dem	O	O	-	0	819	857	3024	3043	-
0	Kaſſeler	B-ORG	O	Q2865|Q168651	0	870	949	3024	3047	0.43,0.11
0	Huſaren	O	O	-	0	962	1152	3024	3047	-
0	-	O	O	-	0	962	1152	3024	3047	-
0	Regiment	O	O	-	0	962	1152	3024	3047	-
0	an	O	O	-	0	1166	1191	3028	3042	-
0	den	O	O	-	0	618	652	3052	3070	-
0	groſten	O	O	-	0	666	734	3050	3073	-
0	Kaballerieübungen	O	O	-	0	746	937	3049	3072	-
0	in	O	O	-	0	951	970	3049	3068	-
0	der	O	O	-	0	978	1008	3049	3068	-
0	Senne	O	O	-	0	1018	1073	3048	3068	-
0	beteiligte	O	O	-	0	1075	1190	3047	3071	-
0	.	O	O	-	0	1075	1190	3047	3071	-
0	nan	O	O	-	0	618	681	3075	3097	-
0	Dieſer	O	O	-	0	618	681	3075	3097	-
0	Prinz	O	O	-	0	707	764	3075	3097	-
0	hat	O	O	-	0	790	822	3074	3097	-
0	ſein	O	O	-	0	844	879	3074	3097	-
0	Abſchiedsgeſuch	O	O	-	0	901	1056	3073	3097	-
0	eingereicht	O	O	-	0	1080	1188	3073	3097	-
0	,	O	O	-	0	1080	1188	3073	3097	-
0	deſſen	O	O	-	0	616	674	3099	3122	-
0	Erledigung	O	O	-	0	688	807	3100	3122	-
0	,	O	O	-	0	688	807	3100	3122	-
0	obſchon	O	O	-	0	821	894	3098	3121	-
0	ſechs	O	O	-	0	907	954	3098	3122	-
0	Wochen	O	O	-	0	968	1045	3098	3121	-
0	ins	O	O	-	0	1059	1091	3098	3118	-
0	Land	O	O	-	0	1099	1152	3098	3119	-
0	ge	O	O	-	0	1160	1190	3103	3121	-
0	—	O	O	-	0	1160	1190	3103	3121	-
0	zogen	O	O	-	0	616	671	3131	3149	-
0	ſind	O	O	-	0	685	729	3125	3148	-
0	,	O	O	-	0	685	729	3125	3148	-
0	noch	O	O	-	0	743	785	3124	3147	-
0	ausſteht	O	O	-	0	799	886	3124	3147	-
0	.	O	O	-	0	799	886	3124	3147	-
0	nan	O	O	-	0	912	949	3124	3143	-
0	Als	O	O	-	0	912	949	3124	3143	-
0	die	O	O	-	0	963	991	3124	3143	-
0	verſchiedenen	O	O	-	0	1007	1139	3122	3146	-
0	Re⸗	O	O	-	0	1153	1190	3122	3143	-
0	gimenter	O	O	-	0	616	703	3151	3174	-
0	vor	O	O	-	0	716	750	3154	3169	-
0	dem	O	O	-	0	757	795	3150	3168	-
0	Kaiſer	O	O	-	0	802	865	3148	3172	-
0	vorbeidefilierten	O	O	-	0	872	1036	3148	3172	-
0	und	O	O	-	0	1043	1080	3148	3168	-
0	der	O	O	-	0	1089	1120	3149	3168	-
0	Kaiſer	O	O	-	0	1126	1189	3147	3170	-
0	nach	O	O	-	0	616	658	3176	3198	-
0	militariſchem	O	O	-	0	672	802	3175	3198	-
0	Brauch	O	O	-	0	816	888	3173	3197	-
0	jeden	O	O	-	0	900	953	3173	3198	-
0	Führer	O	O	-	0	965	1038	3173	3198	-
0	begrüßte	O	O	-	0	1049	1142	3173	3198	-
0	,	O	O	-	0	1049	1142	3173	3198	-
0	ſol	O	O	-	0	1156	1189	3173	3196	-
0	er	O	O	-	0	1224	1243	422	436	-
0	ſich	O	O	-	0	1264	1295	416	440	-
0	bei	O	O	-	0	1317	1345	416	437	-
0	dem	O	O	-	0	1366	1407	417	437	-
0	Nahrn	O	O	-	0	1419	1486	417	440	-
0	des	O	O	-	0	1505	1539	417	437	-
0	lippiſchen	O	O	-	0	1561	1654	416	440	-
0	Prinzen	O	O	-	0	1674	1756	415	439	-
0	zu	O	O	-	0	1778	1798	420	438	-
0	einem	O	O	-	0	1225	1283	443	461	-
0	Adintanten	O	O	-	0	1297	1412	441	464	-
0	gewandt	O	O	-	0	1425	1511	443	466	-
0	und	O	O	-	0	1525	1562	443	463	-
0	den	O	O	-	0	1576	1603	443	461	-
0	Prinzen	O	O	-	0	1605	1701	441	466	-
0	alſo	O	O	-	0	1714	1752	441	463	-
0	mit	O	O	-	0	1767	1798	441	460	-
0	allen	O	O	-	0	1225	1275	467	487	-
0	Zeichen	O	O	-	0	1294	1368	467	491	-
0	der	O	O	-	0	1390	1421	468	487	-
0	Ungnade	O	O	-	0	1440	1530	468	491	-
0	ignoriert	O	O	-	0	1552	1641	467	491	-
0	und	O	O	-	0	1666	1704	466	486	-
0	verletzt	O	O	-	0	1731	1799	466	488	-
0	haben	O	O	-	0	1224	1290	492	515	-
0	.	O	O	-	0	1224	1290	492	515	-
0	nan	O	O	-	0	1316	1381	492	514	-
0	Dieſer	O	O	-	0	1316	1381	492	514	-
0	Fall	O	O	-	0	1393	1437	492	515	-
0	wird	O	O	-	0	1450	1497	493	514	-
0	von	O	O	-	0	1515	1552	496	513	-
0	dem	O	O	-	0	1568	1601	493	512	-
0	lippiſchen	O	O	-	0	1601	1721	491	515	-
0	Blatte	O	O	-	0	1734	1799	491	510	-
0	zum	O	O	-	0	1225	1267	522	539	-
0	Anlaß	O	O	-	0	1279	1342	515	539	-
0	genommen	O	O	-	0	1356	1468	522	540	-
0	,	O	O	-	0	1356	1468	522	540	-
0	einer	O	O	-	0	1484	1531	518	537	-
0	großen	O	O	-	0	1546	1614	517	540	-
0	Zahl	O	O	-	0	1626	1676	516	540	-
0	von	O	O	-	0	1690	1726	520	536	-
0	Hand	O	O	-	0	1736	1799	515	539	-
0	—	O	O	-	0	1736	1799	515	539	-
0	lungen	O	O	-	0	1226	1295	543	565	-
0	des	O	O	-	0	1308	1341	543	562	-
0	Kaiſers	O	O	-	0	1354	1429	542	564	-
0	Erwähnung	O	O	-	0	1442	1563	542	565	-
0	zu	O	O	-	0	1577	1599	547	565	-
0	tun	O	O	-	0	1612	1652	543	563	-
0	,	O	O	-	0	1612	1652	543	563	-
0	die	O	O	-	0	1670	1697	541	561	-
0	in	O	O	-	0	1711	1731	541	560	-
0	Lippe	O	O	-	0	1744	1799	541	564	-
0	arge	O	O	-	0	1227	1269	572	590	-
0	Verſtimmungen	O	O	-	0	1292	1450	567	590	-
0	hervorriefen	O	O	-	0	1472	1600	567	590	-
0	.	O	O	-	0	1472	1600	567	590	-
0	nan	O	O	-	0	1635	1667	566	586	-
0	So	O	O	-	0	1635	1667	566	586	-
0	wird	O	O	-	0	1689	1735	566	586	-
0	auch	O	O	-	0	1758	1798	566	588	-
0	jener	O	O	-	0	1226	1276	592	616	-
0	Vorgang	O	O	-	0	1289	1378	592	616	-
0	angedeutet	O	O	-	0	1393	1507	592	616	-
0	,	O	O	-	0	1393	1507	592	616	-
0	der	O	O	-	0	1521	1551	592	612	-
0	bisher	O	O	-	0	1565	1627	592	616	-
0	in	O	O	-	0	1640	1660	591	611	-
0	der	O	O	-	0	1674	1704	590	611	-
0	Oeffent	O	O	-	0	1716	1800	590	612	-
0	—	O	O	-	0	1716	1800	590	612	-
0	lichkeit	O	O	-	0	1227	1292	616	640	-
0	nicht	O	O	-	0	1305	1351	618	639	-
0	erörtert	O	O	-	0	1365	1441	618	637	-
0	worden	O	O	-	0	1454	1522	618	637	-
0	iſt	O	O	-	0	1523	1564	617	641	-
0	,	O	O	-	0	1523	1564	617	641	-
0	zehn	O	O	-	0	1578	1621	616	641	-
0	Jahre	O	O	-	0	1628	1689	616	640	-
0	zurückliegt	O	O	-	0	1696	1800	616	640	-
0	und	O	O	-	0	1226	1265	643	662	-
0	ſich	O	O	-	0	1286	1318	641	665	-
0	bei	O	O	-	0	1339	1367	641	662	-
0	der	O	O	-	0	1388	1420	642	662	-
0	Uebermittlung	O	O	-	0	1435	1580	642	665	-
0	der	O	O	-	0	1600	1631	641	661	-
0	Meldung	O	O	-	0	1646	1738	640	665	-
0	vom	O	O	-	0	1758	1800	644	661	-
0	Regierungsantritt	O	O	-	0	1227	1414	667	690	-
0	des	O	O	-	0	1427	1460	667	688	-
0	verſtorbenen	O	O	-	0	1468	1592	667	690	-
0	Grafregenten	O	O	-	0	1600	1735	666	689	-
0	durch	O	O	-	0	1748	1799	666	688	-
0	den	O	O	-	0	1227	1262	692	712	-
0	damaligen	O	O	-	0	1276	1381	693	715	-
0	Erbgrafen	O	O	-	0	1390	1493	692	715	-
0	abſpielte	O	O	-	0	1502	1591	692	714	-
0	.	O	O	-	0	1502	1591	692	714	-
0	nan	O	O	-	0	1613	1649	691	711	-
0	Bei	O	O	-	0	1613	1649	691	711	-
0	Uebermittlung	O	O	-	0	1656	1799	691	714	-
0	der	O	O	-	0	1228	1260	717	736	-
0	Botſchaft	O	O	-	0	1281	1374	717	739	-
0	des	O	O	-	0	1395	1429	717	737	-
0	Regenten	O	O	-	0	1451	1544	718	741	-
0	trat	O	O	-	0	1565	1603	718	737	-
0	der	O	O	-	0	1626	1656	716	735	-
0	Kaiſer	O	O	-	0	1677	1740	716	739	-
0	dem	O	O	-	0	1761	1801	716	736	-
0	feſtlich	O	O	-	0	1228	1291	742	765	-
0	gekleideten	O	O	-	0	1305	1411	742	765	-
0	Erbgrafen	O	O	-	0	1425	1529	742	765	-
0	in	O	O	-	0	1542	1562	742	761	-
0	der	O	O	-	0	1575	1605	742	760	-
0	Jagdjoppe	O	O	-	0	1614	1722	741	765	-
0	gegen	O	O	-	0	1736	1799	746	765	-
0	—	O	O	-	0	1736	1799	746	765	-
0	über	O	O	-	0	1228	1278	767	787	-
0	.	O	O	-	0	1228	1278	767	787	-
0	nan	O	O	-	0	1307	1344	767	790	-
0	Auf	O	O	-	0	1307	1344	767	790	-
0	die	O	O	-	0	1365	1393	767	787	-
0	ehrerbietigſte	O	O	-	0	1414	1544	767	792	-
0	Meldung	O	O	-	0	1563	1654	766	790	-
0	äußerte	O	O	-	0	1676	1751	766	788	-
0	der	O	O	-	0	1771	1801	766	786	-
0	Kaiſer	O	O	-	0	1228	1291	792	814	-
0	ſeine	O	O	-	0	1304	1350	792	814	-
0	verwundernde	O	O	-	0	1363	1506	793	812	-
0	Anſicht	O	O	-	0	1523	1593	792	814	-
0	darüber	O	O	-	0	1612	1696	791	814	-
0	,	O	O	-	0	1612	1696	791	814	-
0	daß	O	O	-	0	1717	1753	791	814	-
0	die	O	O	-	0	1774	1801	791	810	-
0	Bieſterfelder	O	O	-	0	1229	1356	816	840	-
0	ſich	O	O	-	0	1375	1405	817	840	-
0	ſukzeſfionsberechtigt	O	O	-	0	1426	1626	816	841	-
0	glaubten	O	O	-	0	1650	1743	816	840	-
0	,	O	O	-	0	1650	1743	816	840	-
0	und	O	O	-	0	1764	1800	816	835	-
0	eutließ	O	O	-	0	1230	1297	842	864	-
