No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	Lirer	O	O	-	0	1962	2016	1964	1980	-
0	:	O	O	-	0	1962	2016	1964	1980	-
0	Berlin	B-LOC	O	Q64|Q56037	0	2028	2094	1965	1979	0.61,0.17
0	C	O	O	-	0	2101	2120	1965	1980	-
0	.	I-LOC	O	-	0	2101	2120	1965	1980	-
0	2	O	O	-	0	2125	2143	1964	1979	-
0	.	O	O	-	0	2125	2143	1964	1979	-
0	Kaiser	B-LOC	O	Q153951|Q720990|Q1324474	0	1900	1952	1980	1994	0.38,0.21,0.1
0	Wilhelmst	I-LOC	O	Q153951|Q720990|Q1324474	0	1960	2046	1980	1994	0.38,0.21,0.1
0	.	O	O	-	0	1960	2046	1980	1994	-
0		O	O	-	0	2054	2073	1981	1994	-
0	46	O	O	-	0	2054	2073	1981	1994	-
0	.	O	O	-	0	2054	2073	1981	1994	-
0	nan	O	O	-	0	1829	1904	1994	2012	-
0	Hamburg	B-LOC	O	Q1055|Q693956|Q6456|Q878324	0	1829	1904	1994	2012	0.76,0.2,0.12,0.12
0	,	O	O	-	0	1829	1904	1994	2012	-
0	Dortmund	B-LOC	O	Q1295|Q704394|Q884651	0	1907	1990	1995	2013	0.78,0.12,0.1
0	,	O	O	-	0	1907	1990	1995	2013	-
0	Brüssel	B-LOC	O	Q9005|Q239|Q1567864	0	1994	2060	1996	2013	0.51,0.14,0.11
0	,	O	O	-	0	1994	2060	1996	2013	-
0	Budapest	B-LOC	O	Q1781|Q211044	0	2064	2151	1995	2013	0.43,0.13
0	.	O	O	-	0	2064	2151	1995	2013	-
0	nan	O	O	-	0	1817	1898	2039	2068	-
0	Iocea	O	O	-	0	1817	1898	2039	2068	-
0	Ielange	O	O	-	0	1899	2108	2040	2073	-
0	-	O	O	-	0	1899	2108	2040	2073	-
0	Laltes	O	O	-	0	1899	2108	2040	2073	-
0	—	O	O	-	0	2040	2109	2074	2119	-
0	nan	O	O	-	0	1835	1942	2121	2166	-
0	Wander	O	O	-	0	1835	1942	2121	2166	-
0	&	O	O	-	0	1943	1969	2121	2166	-
0	Gutjahr	O	O	-	0	1943	1969	2121	2166	-
0	nan	O	O	-	0	1974	1999	2122	2137	-
0	—	O	O	-	0	1974	1999	2122	2137	-
0	—	O	O	-	0	1974	1999	2122	2137	-
0	7	O	O	-	0	2005	2035	2126	2166	-
0	—	O	O	-	0	2035	2109	2119	2171	-
0	nan	O	O	-	0	1816	1888	2170	2189	-
0	Berlin	B-LOC	O	Q64|Q56037	0	1816	1888	2170	2189	0.61,0.17
0	SO	O	O	-	0	1893	1925	2170	2186	-
0	.	O	O	-	0	1893	1925	2170	2186	-
0	,	O	O	-	0	1929	2053	2171	2191	-
0	Köpenickerstraße	B-LOC	O	-	0	1929	2053	2171	2191	-
0	140	I-LOC	O	-	0	2060	2109	2171	2188	-
0	.	O	O	-	0	2060	2109	2171	2188	-
0	nan	O	O	-	0	2060	2109	2171	2188	-
0	JNJJJJ	O	O	-	0	1834	2044	2193	2234	-
0	J	O	O	-	0	2046	2096	2196	2235	-
0	in	O	O	-	0	1817	1833	2241	2256	-
0	Wageniadunztn	O	O	-	0	1841	1979	2241	2258	-
0	v	O	O	-	0	1992	2005	2244	2258	-
0	.	O	O	-	0	1992	2005	2244	2258	-
0		O	O	-	0	2019	2052	2242	2257	-
0	Eir	O	O	-	0	2019	2052	2242	2257	-
0	.	O	O	-	0	2019	2052	2242	2257	-
0		O	O	-	0	2065	2109	2242	2258	-
0	2	O	O	-	0	2065	2109	2242	2258	-
0	.	O	O	-	0	2065	2109	2242	2258	-
0		O	O	-	0	2065	2109	2242	2258	-
0	186	O	O	-	0	2065	2109	2242	2258	-
0	.	O	O	-	0	2065	2109	2242	2258	-
0	in	O	O	-	0	1818	1834	2258	2272	-
0	Tonnen	O	O	-	0	1842	1907	2257	2273	-
0	zu	O	O	-	0	1921	1939	2261	2273	-
0	Z270	O	O	-	0	1952	1988	2258	2273	-
0	Pid	O	O	-	0	1995	2027	2258	2274	-
0	.	O	O	-	0	1995	2027	2258	2274	-
0		O	O	-	0	2039	2075	2259	2274	-
0	Bit	O	O	-	0	2039	2075	2259	2274	-
0	.	O	O	-	0	2039	2075	2259	2274	-
0	iin	O	O	-	0	2088	2109	2259	2275	-
0	nan	O	O	-	0	1817	1917	2274	2322	-
0	Liegnitz	B-LOC	O	Q106274|Q801070	0	1817	1917	2274	2322	0.63,0.11
0	.	O	O	-	0	1916	2027	2274	2322	-
0	nan	O	O	-	0	1916	2027	2274	2322	-
0	Heinrich	B-PER	O	Q17322748	0	1916	2027	2274	2322	0.52
0	Pohl	I-PER	O	Q17322748	0	2034	2110	2290	2323	0.52
0	.	O	O	-	0	2034	2110	2290	2323	-
0	nan	O	O	-	0	1818	1889	2336	2369	-
0	2	O	O	-	0	1818	1889	2336	2369	-
0	*	O	O	-	0	1818	1889	2336	2369	-
0	*	O	O	-	0	1818	1889	2336	2369	-
0	F	O	O	-	0	1900	1937	2332	2379	-
0	uuu	O	O	-	0	1939	2098	2332	2380	-
0	(	O	O	-	0	1816	1894	2380	2396	-
0	Golden⸗	O	O	-	0	1816	1894	2380	2396	-
0	Medaiue	O	O	-	0	1894	2023	2381	2397	-
0	)	O	O	-	0	1894	2023	2381	2397	-
0	Reichspatentamtl	O	O	-	0	1894	2023	2381	2397	-
0	.	O	O	-	0	1894	2023	2381	2397	-
0		O	O	-	0	1816	1858	2397	2411	-
0	Nonkit	O	O	-	0	1816	1858	2397	2411	-
0	mr	O	O	-	0	1862	1886	2399	2412	-
0	geſchützter	O	O	-	0	1890	1967	2397	2414	-
0	untehlb	O	O	-	0	1970	2039	2398	2414	-
0	.	O	O	-	0	1970	2039	2398	2414	-
0	wirkiamſt	O	O	-	0	2039	2109	2399	2414	-
0	.	O	O	-	0	2039	2109	2399	2414	-
0		O	O	-	0	1816	1887	2414	2429	-
0	Anmarat	O	O	-	0	1816	1887	2414	2429	-
0	:	O	O	-	0	1816	1887	2414	2429	-
0	Antiapormatiton	O	O	-	0	1901	2051	2415	2430	-
0	“	O	O	-	0	1901	2051	2415	2430	-
0	.	O	O	-	0	1901	2051	2415	2430	-
0	nan	O	O	-	0	2064	2109	2415	2430	-
0	Abſol	O	O	-	0	2064	2109	2415	2430	-
0	.	O	O	-	0	2064	2109	2415	2430	-
0		O	O	-	0	1817	1927	2430	2446	-
0	Unſchadlichkeit	O	O	-	0	1817	1927	2430	2446	-
0	garu	O	O	-	0	1933	1977	2434	2446	-
0	.	O	O	-	0	1933	1977	2434	2446	-
0	durch	O	O	-	0	1978	2019	2431	2446	-
0	gerichtt	O	O	-	0	2024	2081	2431	2446	-
0	.	O	O	-	0	2024	2081	2431	2446	-
0	ver⸗	O	O	-	0	2081	2109	2434	2446	-
0	eid	O	O	-	0	1817	1838	2446	2460	-
0	Ehemiker	O	O	-	0	1843	1912	2446	2462	-
0	feſtgeftellt	O	O	-	0	1918	1996	2446	2463	-
0	.	O	O	-	0	1918	1996	2446	2463	-
0	nan	O	O	-	0	2002	2024	2447	2463	-
0	Zu	O	O	-	0	2002	2024	2447	2463	-
0	bezieh	O	O	-	0	2029	2076	2447	2463	-
0	.	O	O	-	0	2029	2076	2447	2463	-
0	d	O	O	-	0	2079	2091	2448	2462	-
0	.	O	O	-	0	2079	2091	2448	2462	-
0	d	O	O	-	0	2097	2109	2448	2462	-
0	Erfinderin	O	O	-	0	1817	1898	2462	2476	-
0	Hebaimmme	O	O	-	0	1902	1985	2463	2478	-
0	M	B-PER	O	-	0	1990	2015	2457	2478	-
0	.	O	O	-	0	1990	2015	2457	2478	-
0	Moſenthin	I-PER	O	-	0	2016	2109	2464	2479	-
0	,	O	O	-	0	2016	2109	2464	2479	-
0	Berlin	B-LOC	O	Q64|Q56037	0	1818	1874	2479	2493	0.61,0.17
0	S	O	O	-	0	1878	1901	2480	2495	-
0	.	O	O	-	0	1878	1901	2480	2495	-
0	Zimmerſtr	O	O	-	0	1906	1998	2479	2495	-
0	.	O	O	-	0	1906	1998	2479	2495	-
0		O	O	-	0	2002	2060	2480	2495	-
0	9	O	O	-	0	2002	2060	2480	2495	-
0	(	O	O	-	0	2002	2060	2480	2495	-
0	früh	O	O	-	0	2002	2060	2480	2495	-
0	.	O	O	-	0	2002	2060	2480	2495	-
0		O	O	-	0	2067	2109	2481	2495	-
0	Stallſchreiberſtr	O	O	-	0	2067	2109	2481	2495	-
0	.	O	O	-	0	2067	2109	2481	2495	-
0	)	O	O	-	0	1818	1916	2495	2510	-
0	.	O	O	-	0	1818	1916	2495	2510	-
0	nan	O	O	-	0	1932	2007	2495	2511	-
0	Austührl	O	O	-	0	1932	2007	2495	2511	-
0	.	O	O	-	0	1932	2007	2495	2511	-
0		O	O	-	0	2012	2109	2496	2513	-
0	Beſcneibung	O	O	-	0	2012	2109	2496	2513	-
0	und	O	O	-	0	1821	1851	2512	2525	-
0	genaue	O	O	-	0	1865	1919	2514	2527	-
0	Angabe	O	O	-	0	1932	1991	2512	2528	-
0	über	O	O	-	0	2003	2036	2513	2527	-
0	die	O	O	-	0	2048	2069	2513	2527	-
0	An	O	O	-	0	2081	2109	2513	2527	-
0	wendungög	O	O	-	0	1818	1889	2528	2544	-
0	der	O	O	-	0	1898	1921	2528	2542	-
0	Apparate	O	O	-	0	1930	2001	2528	2543	-
0	gegen	O	O	-	0	2011	2053	2532	2545	-
0	640	O	O	-	0	2061	2079	2530	2543	-
0	Af	O	O	-	0	2086	2108	2529	2545	-
0	.	O	O	-	0	2086	2108	2529	2545	-
0	i	O	O	-	0	1820	1829	2543	2557	-
0	.	O	O	-	0	1820	1829	2543	2557	-
0		O	O	-	0	1835	1893	2543	2558	-
0	Axielim	O	O	-	0	1835	1893	2543	2558	-
0	.	O	O	-	0	1835	1893	2543	2558	-
0		O	O	-	0	1901	2036	2543	2561	-
0	Liedevertautern	O	O	-	0	1901	2036	2543	2561	-
0	Rabott	O	O	-	0	2042	2109	2545	2560	-
0	.	O	O	-	0	2042	2109	2545	2560	-
0	nan	O	O	-	0	1838	1884	2570	2595	-
0	—	O	O	-	0	1838	1884	2570	2595	-
0	—	O	O	-	0	1838	1884	2570	2595	-
0	Ełẽ	O	O	-	0	1911	1991	2572	2596	-
0	Epecialpreittifte	O	O	-	0	1835	1961	2600	2618	-
0	ſammtticher	O	O	-	0	1974	2063	2603	2618	-
0	Gne	O	O	-	0	2075	2109	2603	2618	-
0	cialitäten	O	O	-	0	1817	1888	2618	2632	-
0	veri	O	O	-	0	1902	1935	2619	2635	-
0	.	O	O	-	0	1902	1935	2619	2635	-
0	gegen	O	O	-	0	1944	1986	2623	2635	-
0	lu	O	O	-	0	2001	2016	2620	2633	-
0	Vta	O	O	-	0	2024	2055	2620	2635	-
0	.	O	O	-	0	2024	2055	2620	2635	-
0		O	O	-	0	2061	2109	2619	2635	-
0	Vorto	O	O	-	0	2061	2109	2619	2635	-
0	.	O	O	-	0	2061	2109	2619	2635	-
0	nan	O	O	-	0	1863	1928	2635	2654	-
0	W	B-PER	O	-	0	1863	1928	2635	2654	-
0	.	O	O	-	0	1863	1928	2635	2654	-
0	H	O	O	-	0	1863	1928	2635	2654	-
0	.	O	O	-	0	1863	1928	2635	2654	-
0	Mielck	I-PER	O	Q83356994|Q15431488	0	1863	1928	2635	2654	0.47,0.1
0	,	O	O	-	0	1929	2008	2635	2652	-
0	Frankfurt	B-LOC	O	Q1794	0	2009	2049	2636	2650	0.66
0	a	I-LOC	O	Q1794	0	2049	2093	2636	2650	0.66
0	.	O	O	-	0	2049	2093	2636	2650	-
0	M	I-LOC	O	-	0	2049	2093	2636	2650	-
0	.	O	O	-	0	2049	2093	2636	2650	-
0	nan	O	O	-	0	1924	2002	2657	2671	-
0	Pariser	O	O	-	0	1924	2002	2657	2671	-
0	Gummi	O	O	-	0	1847	1940	2671	2701	-
0	-	O	O	-	0	1847	1940	2671	2701	-
0	Manufaktur	O	O	-	0	1847	1940	2671	2701	-
0	nan	O	O	-	0	1915	2015	2705	2720	-
0	—	O	O	-	0	1915	2015	2705	2720	-
0	JJ	O	O	-	0	1915	2015	2705	2720	-
0	(	O	O	-	0	1817	1883	2720	2736	-
0	fAmmtl	O	O	-	0	1817	1883	2720	2736	-
0	.	O	O	-	0	1817	1883	2720	2736	-
0	nan	O	O	-	0	1886	1986	2720	2737	-
0	Cpeciatitãt	O	O	-	0	1886	1986	2720	2737	-
0	.	O	O	-	0	1886	1986	2720	2737	-
0	)	O	O	-	0	1886	1986	2720	2737	-
0	.	O	O	-	0	1886	1986	2720	2737	-
0		O	O	-	0	1994	2055	2721	2738	-
0	Cataloq	O	O	-	0	1994	2055	2721	2738	-
0	gratit	O	O	-	0	2059	2108	2722	2738	-
0	.	O	O	-	0	2059	2108	2722	2738	-
0	nan	O	O	-	0	1875	1907	2739	2752	-
0	Ph	O	O	-	0	1875	1907	2739	2752	-
0	.	O	O	-	0	1875	1907	2739	2752	-
0		O	O	-	0	1875	1907	2739	2752	-
0	Rümper	I-PER	O	Q1359978	0	1875	1907	2739	2752	0.1
0	,	O	O	-	0	1956	2003	2737	2753	-
0	Frankfurt	B-LOC	O	Q1794	0	1956	2003	2737	2753	0.66
0	a	I-LOC	O	Q1794	0	2003	2069	2737	2753	0.66
0	.	O	O	-	0	2003	2069	2737	2753	-
0	M	I-LOC	O	-	0	2003	2069	2737	2753	-
0	.	O	O	-	0	2003	2069	2737	2753	-
0	T	O	O	-	0	2003	2069	2737	2753	-
0	.	O	O	-	0	2003	2069	2737	2753	-
0	nan	O	O	-	0	1852	2072	2763	2802	-
0	Gummi	O	O	-	0	1852	2072	2763	2802	-
0	-	O	O	-	0	1852	2072	2763	2802	-
0	Waaren	O	O	-	0	1852	2072	2763	2802	-
0	-	O	O	-	0	1852	2072	2763	2802	-
0	Fabrik	O	O	-	0	1852	2072	2763	2802	-
0	Paris	B-LOC	O	Q90|Q50716	0	1881	2044	2830	2856	0.28,0.13
0	.	O	O	-	0	1881	2044	2830	2856	-
0	nan	O	O	-	0	1834	1907	2861	2876	-
0	Zonfreisr	O	O	-	0	1834	1907	2861	2876	-
0	veraanct	O	O	-	0	1916	1986	2862	2876	-
0	dureh	O	O	-	0	1994	2037	2862	2876	-
0	G	O	O	-	0	1828	1849	2878	2892	-
0	.	O	O	-	0	1828	1849	2878	2892	-
0	Band	I-ORG	O	-	0	1857	1919	2879	2894	-
0	,	O	O	-	0	1857	1919	2879	2894	-
0	Berlin	B-LOC	O	Q64|Q56037	0	1927	2000	2879	2894	0.61,0.17
0	,	O	O	-	0	1927	2000	2879	2894	-
0	Arndtstr	B-LOC	O	-	0	2009	2077	2879	2894	-
0	.	O	O	-	0	2009	2077	2879	2894	-
0		O	O	-	0	2085	2097	2879	2894	-
0	7	O	O	-	0	2085	2097	2879	2894	-
0	.	O	O	-	0	2085	2097	2879	2894	-
0	nan	O	O	-	0	1839	1892	2895	2909	-
0	Ctune	O	O	-	0	1839	1892	2895	2909	-
0	illustr	O	O	-	0	1900	1949	2895	2909	-
0	.	O	O	-	0	1900	1949	2895	2909	-
0		O	O	-	0	1959	2031	2895	2909	-
0	Ltetdiate	O	O	-	0	1959	2031	2895	2909	-
0	gratis	O	O	-	0	2039	2086	2896	2912	-
0	e	O	O	-	0	2092	2101	2896	2905	-
0	nan	O	O	-	0	1818	1881	2918	2976	-
0	i	O	O	-	0	1818	1881	2918	2976	-
0	Fraſciliũ	O	O	-	0	1882	2107	2919	2984	-
0	iſt	O	O	-	0	1817	1833	2985	3001	-
0	BGebeammt	O	O	-	0	1842	1923	2985	3001	-
0	E	B-PER	O	-	0	1940	1955	2986	3000	-
0	.	O	O	-	0	1940	1955	2986	3000	-
0	Mosenthin	I-PER	O	-	0	1966	2057	2986	3001	-
0	'	O	O	-	0	1966	2057	2986	3001	-
0	s	O	O	-	0	1966	2057	2986	3001	-
0	neuer	O	O	-	0	2065	2106	2990	3001	-
0	Amtitgoncontor	O	O	-	0	1818	1964	3002	3018	-
0	.	O	O	-	0	1818	1964	3002	3018	-
0	wirliam	O	O	-	0	1974	2036	3003	3018	-
0	und	O	O	-	0	2044	2073	3004	3018	-
0	un⸗	O	O	-	0	2081	2105	3007	3018	-
0	ſchädlich	O	O	-	0	1817	1879	3018	3034	-
0	(	O	O	-	0	1896	1950	3018	3034	-
0	Reichspatent	O	O	-	0	1896	1950	3018	3034	-
0	und	O	O	-	0	2015	2044	3020	3034	-
0	Gebr	O	O	-	0	2060	2106	3020	3034	-
0	—	O	O	-	0	2060	2106	3020	3034	-
0	Muſterſchutz	O	O	-	0	1816	1909	3035	3051	-
0	a	O	O	-	0	1918	1935	3039	3050	-
0	.	O	O	-	0	1918	1935	3039	3050	-
0		O	O	-	0	1950	2014	3035	3050	-
0	Tiplome	B-PER	O	-	0	1950	2014	3035	3050	-
0	und	O	O	-	0	2023	2052	3036	3050	-
0	Preis	O	O	-	0	2060	2105	3036	3051	-
0	—	O	O	-	0	2060	2105	3036	3051	-
0	Medaittenz	O	O	-	0	1816	1904	3051	3065	-
0	.	O	O	-	0	1816	1904	3051	3065	-
0	nan	O	O	-	0	1921	1979	3051	3065	-
0	Genaue	O	O	-	0	1921	1979	3051	3065	-
0	eſchr	O	O	-	0	1996	2047	3052	3067	-
0	.	O	O	-	0	1996	2047	3052	3067	-
0	ic	O	O	-	0	2063	2079	3056	3067	-
0	.	O	O	-	0	2063	2079	3056	3067	-
0	ꝛe	O	O	-	0	2090	2106	3056	3067	-
0	.	O	O	-	0	2090	2106	3056	3067	-
0	fi	O	O	-	0	1816	1833	3068	3080	-
0	Vi	O	O	-	0	1837	1859	3067	3082	-
0	.	O	O	-	0	1837	1859	3067	3082	-
0		O	O	-	0	1868	1925	3067	3082	-
0	Brieilm	O	O	-	0	1868	1925	3067	3082	-
0	.	O	O	-	0	1868	1925	3067	3082	-
0	nan	O	O	-	0	1934	2023	3068	3084	-
0	Kuckverqut	O	O	-	0	1934	2023	3068	3084	-
0	.	O	O	-	0	1934	2023	3068	3084	-
0	bei	O	O	-	0	2028	2048	3069	3082	-
0	ueſtel	O	O	-	0	2054	2106	3069	3083	-
0	.	O	O	-	0	2054	2106	3069	3083	-
0	nan	O	O	-	0	1820	1933	3083	3099	-
0	Wiederverttuf	O	O	-	0	1820	1933	3083	3099	-
0	.	O	O	-	0	1820	1933	3083	3099	-
0	nan	O	O	-	0	1940	1996	3085	3098	-
0	Htabatt	O	O	-	0	1940	1996	3085	3098	-
0	.	O	O	-	0	1940	1996	3085	3098	-
0	nan	O	O	-	0	2006	2043	3085	3099	-
0	Man	O	O	-	0	2006	2043	3085	3099	-
0	adreffir	O	O	-	0	2047	2106	3085	3099	-
0	.	O	O	-	0	2047	2106	3085	3099	-
0	nur	O	O	-	0	1816	1847	3102	3114	-
0	Mosenthin	B-PER	O	-	0	1849	1968	3100	3115	-
0	'	O	O	-	0	1849	1968	3100	3115	-
0	s	O	O	-	0	1849	1968	3100	3115	-
0	Versandhaus	O	O	-	0	1970	2106	3101	3118	-
0	,	O	O	-	0	1970	2106	3101	3118	-
0	Berlin	B-LOC	O	Q64|Q56037	0	1814	1883	3116	3131	0.61,0.17
0	S	O	O	-	0	1888	1912	3117	3134	-
0	.	O	O	-	0	1888	1912	3117	3134	-
0	,	O	O	-	0	1888	1912	3117	3134	-
0	Stallſchreiberſtr	O	O	-	0	1921	2046	3117	3134	-
0	.	O	O	-	0	1921	2046	3117	3134	-
0		O	O	-	0	2053	2090	3118	3133	-
0	27	O	O	-	0	2053	2090	3118	3133	-
0	.	O	O	-	0	2053	2090	3118	3133	-
0	nan	O	O	-	0	2126	2189	2043	2073	-
0	Echte	O	O	-	0	2126	2189	2043	2073	-
0	Braſil⸗	O	O	-	0	2205	2398	2043	2075	-
0	Cigarre	O	O	-	0	2205	2398	2043	2075	-
0	nit	O	O	-	0	2127	2149	2075	2089	-
0	Sumatra	O	O	-	0	2156	2226	2075	2090	-
0	Deckblatt	O	O	-	0	2234	2307	2076	2093	-
0	.	O	O	-	0	2234	2307	2076	2093	-
0	aanz	O	O	-	0	2318	2355	2080	2093	-
0	aute	O	O	-	0	2365	2399	2077	2093	-
0	eichnet	O	O	-	0	2130	2180	2092	2108	-
0	im	O	O	-	0	2196	2216	2093	2106	-
0	Geichmack	O	O	-	0	2232	2325	2092	2108	-
0	,	O	O	-	0	2232	2325	2092	2108	-
0	bochfein	O	O	-	0	2339	2398	2092	2108	-
0	roma	O	O	-	0	2137	2180	2112	2123	-
0	,	O	O	-	0	2137	2180	2112	2123	-
0	ſchneeweitzer	B-PER	O	Q77306|Q463833	0	2195	2288	2108	2124	0.15,0.1
0	Brand	I-PER	O	Q77306|Q463833	0	2302	2355	2109	2124	0.15,0.1
0	,	O	O	-	0	2302	2355	2109	2124	-
0	Bii	O	O	-	0	2369	2399	2109	2123	-
0	t	O	O	-	0	2137	2149	2124	2138	-
0	.	O	O	-	0	2137	2149	2124	2138	-
0		O	O	-	0	2163	2192	2124	2138	-
0	A8	O	O	-	0	2163	2192	2124	2138	-
0	.	O	O	-	0	2163	2192	2124	2138	-
0	nan	O	O	-	0	2214	2237	2126	2139	-
0	100	O	O	-	0	2214	2237	2126	2139	-
0	Stück	O	O	-	0	2250	2293	2125	2139	-
0	feo	O	O	-	0	2306	2331	2125	2141	-
0	.	O	O	-	0	2306	2331	2125	2141	-
0		O	O	-	0	2348	2369	2125	2141	-
0	M	O	O	-	0	2348	2369	2125	2141	-
0	.	O	O	-	0	2348	2369	2125	2141	-
0		O	O	-	0	2382	2399	2126	2140	-
0	5	O	O	-	0	2382	2399	2126	2140	-
0	.	O	O	-	0	2382	2399	2126	2140	-
0		O	O	-	0	2125	2142	2141	2154	-
0	W	O	O	-	0	2125	2142	2141	2154	-
0	Etück	O	O	-	0	2150	2192	2140	2155	-
0	feo	O	O	-	0	2199	2224	2141	2155	-
0	.	O	O	-	0	2199	2224	2141	2155	-
0		O	O	-	0	2232	2254	2141	2155	-
0	M	O	O	-	0	2232	2254	2141	2155	-
0	.	O	O	-	0	2232	2254	2141	2155	-
0		O	O	-	0	2263	2274	2142	2155	-
0	1	O	O	-	0	2263	2274	2142	2155	-
0	.	O	O	-	0	2263	2274	2142	2155	-
0		O	O	-	0	2275	2294	2142	2155	-
0	0	O	O	-	0	2275	2294	2142	2155	-
0	.	O	O	-	0	2275	2294	2142	2155	-
0	nan	O	O	-	0	2124	2187	2155	2187	-
0	Echte	O	O	-	0	2124	2187	2155	2187	-
0	Havana⸗	O	O	-	0	2203	2398	2156	2188	-
0	Cigarre	O	O	-	0	2203	2398	2156	2188	-
0	mit	O	O	-	0	2124	2149	2189	2203	-
0	Borneo	B-LOC	O	Q36117	0	2154	2210	2189	2203	0.71
0	Deckblatt	O	O	-	0	2213	2284	2189	2205	-
0	.	O	O	-	0	2213	2284	2189	2205	-
0	aronesg	O	O	-	0	2287	2343	2189	2206	-
0	Borm	O	O	-	0	2346	2399	2190	2206	-
0	im	O	O	-	0	2123	2143	2204	2219	-
0	Geichmack	O	O	-	0	2152	2226	2205	2221	-
0	u	O	O	-	0	2235	2249	2209	2220	-
0	.	O	O	-	0	2235	2249	2209	2220	-
0		O	O	-	0	2257	2310	2206	2220	-
0	Aronia	O	O	-	0	2257	2310	2206	2220	-
0	jo	O	O	-	0	2322	2337	2206	2221	-
0	ſein	O	O	-	0	2348	2377	2206	2221	-
0	u	O	O	-	0	2389	2399	2209	2221	-
0	leichte	O	O	-	0	2124	2169	2221	2236	-
0	Havana	O	O	-	0	2176	2234	2222	2237	-
0	Jmport	O	O	-	0	2238	2300	2221	2237	-
0	.	O	O	-	0	2238	2300	2221	2237	-
0	nan	O	O	-	0	2308	2353	2222	2237	-
0	Mim	O	O	-	0	2308	2353	2222	2237	-
0	m	O	O	-	0	2357	2382	2223	2237	-
0	.	O	O	-	0	2357	2382	2223	2237	-
0		O	O	-	0	2387	2399	2223	2237	-
0	7	O	O	-	0	2387	2399	2223	2237	-
0	l	O	O	-	0	2125	2149	2238	2251	-
0	St	O	O	-	0	2155	2178	2237	2252	-
0	.	O	O	-	0	2155	2178	2237	2252	-
0	fco	O	O	-	0	2183	2208	2237	2252	-
0	.	O	O	-	0	2183	2208	2237	2252	-
0		O	O	-	0	2213	2234	2237	2252	-
0	M	O	O	-	0	2213	2234	2237	2252	-
0	.	O	O	-	0	2213	2234	2237	2252	-
0		O	O	-	0	2240	2271	2238	2252	-
0	7	O	O	-	0	2240	2271	2238	2252	-
0	.	O	O	-	0	2240	2271	2238	2252	-
0		O	O	-	0	2240	2271	2238	2252	-
0	40	O	O	-	0	2240	2271	2238	2252	-
0	.	O	O	-	0	2240	2271	2238	2252	-
0		O	O	-	0	2278	2294	2238	2252	-
0	I	O	O	-	0	2278	2294	2238	2252	-
0	St	O	O	-	0	2298	2321	2238	2253	-
0	.	O	O	-	0	2298	2321	2238	2253	-
0	ſco	O	O	-	0	2327	2351	2238	2254	-
0	.	O	O	-	0	2327	2351	2238	2254	-
0		O	O	-	0	2356	2377	2239	2253	-
0	M	O	O	-	0	2356	2377	2239	2253	-
0	.	O	O	-	0	2356	2377	2239	2253	-
0	i	O	O	-	0	2384	2399	2240	2253	-
0	nan	O	O	-	0	2146	2209	2253	2267	-
0	Herm	O	O	-	0	2146	2209	2253	2267	-
0	.	O	O	-	0	2146	2209	2253	2267	-
0		O	O	-	0	2217	2296	2254	2269	-
0	Fritsch	B-PER	O	Q102375	0	2217	2296	2254	2269	0.13
0	,	O	O	-	0	2217	2296	2254	2269	-
0	Bremen	B-LOC	O	Q24879|Q1680376	0	2304	2399	2255	2269	0.48,0.18
0	.	O	O	-	0	2304	2399	2255	2269	-
0	nan	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	e	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	—	O	O	-	0	2126	2399	2269	2282	-
0	umm	O	O	-	0	2130	2230	2283	2306	-
0	Grtemli	O	O	-	0	2237	2399	2283	2306	-
0	Betten	O	O	-	0	2130	2228	2306	2336	-
0	Ui	O	O	-	0	2240	2289	2307	2330	-
0	.	O	O	-	0	2240	2289	2307	2330	-
0		O	O	-	0	2303	2399	2303	2335	-
0	Mark	B-PER	O	Q425821|Q311858|Q105558|Q1430|Q7245|Q36215|Q164119|Q185343|Q317265|Q82667	0	2303	2399	2303	2335	0.3,0.24,0.23,0.19,0.17,0.15,0.14,0.11,0.1,0.1
0	!	O	O	-	0	2303	2399	2303	2335	-
0	nan	O	O	-	0	2130	2200	2333	2348	-
0	EGberkett	I-PER	O	-	0	2130	2200	2333	2348	-
0	u	O	O	-	0	2204	2225	2336	2348	-
0	.	O	O	-	0	2204	2225	2336	2348	-
0	?	O	O	-	0	2204	2225	2336	2348	-
0		O	O	-	0	2233	2276	2334	2348	-
0	Liſten	O	O	-	0	2233	2276	2334	2348	-
0	mit	O	O	-	0	2278	2300	2334	2347	-
0	prima	O	O	-	0	2309	2346	2335	2348	-
0	Bare	O	O	-	0	2353	2399	2333	2348	-
0	!	O	O	-	0	2353	2399	2333	2348	-
0	tGem	O	O	-	0	2130	2168	2348	2363	-
0	treth	O	O	-	0	2175	2204	2350	2363	-
0	,	O	O	-	0	2175	2204	2350	2363	-
0	hiumm	O	O	-	0	2211	2240	2349	2362	-
0	eder	O	O	-	0	2249	2275	2349	2361	-
