No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	Goluchowski	I-PER	O	-	0	1154	1400	1795	1836
0	,	O	O	-	0	1154	1400	1795	1836
0	der	O	O	-	0	1405	1474	1795	1832
0	öſterreichiſch	O	O	-	0	1476	1718	1793	1836
0	—	O	O	-	0	1476	1718	1793	1836
0	ungariſche	O	O	-	0	888	1071	1824	1878
0	Minifſter	O	O	-	0	1114	1249	1837	1878
0	des	O	O	-	0	1291	1345	1838	1871
0	Auswäͤrtigen	O	O	-	0	1389	1605	1836	1877
0	,	O	O	-	0	1389	1605	1836	1877
0	kam	O	O	-	0	1659	1719	1836	1869
0	geſtern	O	O	-	0	888	1018	1878	1921
0	(	O	O	-	0	1040	1194	1880	1920
0	Montag	O	O	-	0	1040	1194	1880	1920
0	)	O	O	-	0	1040	1194	1880	1920
0	Abend	O	O	-	0	1219	1320	1878	1913
0	9	O	O	-	0	1343	1361	1879	1909
0	Uhr	O	O	-	0	1384	1442	1879	1915
0	hier	O	O	-	0	1473	1533	1877	1918
0	in	O	O	-	0	1564	1595	1877	1912
0	Berlin	B-LOC	O	-	0	1617	1719	1877	1912
0	han	O	O	-	0	888	963	1921	1960
0	:	O	O	-	0	888	963	1921	1960
0	er	O	O	-	0	986	1015	1931	1955
0	wohnt	O	O	-	0	1036	1135	1920	1960
0	im	O	O	-	0	1156	1196	1921	1954
0	Hotel	B-ORG	O	-	0	1218	1305	1921	1960
0	Briſtol	I-ORG	O	-	0	1327	1445	1919	1958
0	.	O	O	-	0	1327	1445	1919	1958
0		O	O	-	0	1476	1517	1937	1943
0	—	O	O	-	0	1476	1517	1937	1943
0	Zu	O	O	-	0	1548	1586	1919	1959
0	ſeinem	O	O	-	0	1587	1719	1918	1953
0	Beſuche	O	O	-	0	888	1033	1959	2002
0	in	O	O	-	0	1054	1083	1963	1997
0	der	O	O	-	0	1105	1155	1962	1996
0	deutſchen	O	O	-	0	1174	1319	1962	1999
0	Reichshauptftadt	O	O	-	0	1335	1605	1961	2001
0	äußeri	O	O	-	0	1620	1720	1960	1997
0	ſich	O	O	-	0	888	958	2002	2044
0	das	O	O	-	0	992	1049	2005	2038
0	„	B-ORG	O	-	0	1072	1210	2004	2044
0	Wiener	O	O	-	0	1072	1210	2004	2044
0	Fremdenblatt	I-ORG	O	-	0	1236	1472	2001	2044
0	“	I-ORG	O	-	0	1236	1472	2001	2044
0	in	O	O	-	0	1494	1525	2002	2037
0	einem	O	O	-	0	1548	1639	2003	2037
0	ſehr	O	O	-	0	1661	1720	2002	2044
0	bedeutſamen	O	O	-	0	888	1107	2044	2085
0	Artikel	O	O	-	0	1130	1235	2046	2080
0	folgendermaßen	O	O	-	0	1256	1524	2045	2085
0	:	O	O	-	0	1256	1524	2045	2085
0	Durch	O	O	-	0	888	1057	2085	2130
0	die	O	O	-	0	1077	1123	2093	2124
0	ſchon	O	O	-	0	1143	1223	2094	2130
0	vor	O	O	-	0	1240	1296	2102	2124
0	längerer	O	O	-	0	1314	1446	2093	2129
0	Zeit	O	O	-	0	1463	1529	2092	2129
0	in	O	O	-	0	1548	1578	2092	2122
0	Ausſicht	O	O	-	0	1592	1720	2091	2129
0	reich	O	O	-	0	888	1174	2205	2241
0	-⸗	O	O	-	0	888	1174	2205	2241
0	ungariſchen	O	O	-	0	888	1174	2205	2241
0	Staatsmänner	O	O	-	0	1213	1446	2204	2235
0	wieder	O	O	-	0	1499	1605	2203	2234
0	auf	O	O	-	0	1659	1720	2203	2240
0	,	O	O	-	0	1659	1720	2203	2240
0	welche	O	O	-	0	888	1009	2241	2278
0	ſo	O	O	-	0	1028	1057	2243	2278
0	viel	O	O	-	0	1076	1134	2241	2271
0	zur	O	O	-	0	1162	1211	2251	2278
0	Feſtigkeit	O	O	-	0	1230	1379	2241	2278
0	und	O	O	-	0	1407	1464	2241	2271
0	innigeren	O	O	-	0	1483	1632	2239	2277
0	Ver	O	O	-	0	1651	1719	2240	2270
0	—	O	O	-	0	1651	1719	2240	2270
0	tiefung	O	O	-	0	888	1020	2278	2316
0	des	O	O	-	0	1039	1091	2280	2309
0	die	O	O	-	0	1112	1157	2279	2309
0	Kaiſerreiche	O	O	-	0	1165	1363	2278	2315
0	vereinigenden	O	O	-	0	1372	1588	2276	2312
0	Bundes	O	O	-	0	1599	1718	2276	2307
0	beitrug	O	O	-	0	889	1033	2310	2353
0	,	O	O	-	0	889	1033	2310	2353
0	die	O	O	-	0	1060	1105	2316	2346
0	ſo	O	O	-	0	1125	1153	2317	2352
0	lange	O	O	-	0	1174	1260	2317	2352
0	als	O	O	-	0	1290	1338	2316	2345
0	ſtets	O	O	-	0	1368	1433	2315	2350
0	friſch	O	O	-	0	1455	1531	2313	2352
0	ſprudelnde	O	O	-	0	1552	1719	2314	2350
0	Quelle	O	O	-	0	888	1015	2347	2386
0	gegenſeitigen	O	O	-	0	1026	1231	2353	2389
0	Vertrauens	O	O	-	0	1242	1423	2353	2384
0	wirkte	O	O	-	0	1434	1539	2350	2382
0	.	O	O	-	0	1434	1539	2350	2382
0		O	O	-	0	1570	1642	2351	2382
0	Wenn	O	O	-	0	1570	1642	2351	2382
0	die	O	O	-	0	1643	1720	2351	2381
0	Reiſe	O	O	-	0	889	993	2385	2426
0	Goluchowski	B-PER	O	-	0	1013	1240	2389	2424
0	'	O	O	-	0	1013	1240	2389	2424
0	s	O	O	-	0	1013	1240	2389	2424
0	eine	O	O	-	0	1262	1323	2390	2420
0	über	O	O	-	0	1342	1412	2389	2419
0	den	O	O	-	0	1431	1471	2389	2419
0	gleichſam	O	O	-	0	1472	1643	2388	2426
0	feſt	O	O	-	0	1662	1721	2387	2424
0	—	O	O	-	0	1662	1721	2387	2424
0	ſſtehenden	O	O	-	0	889	1067	2426	2463
0	,	O	O	-	0	889	1067	2426	2463
0	traditionellen	O	O	-	0	1106	1323	2426	2457
0	Werth	O	O	-	0	1354	1451	2425	2460
0	hinausgehende	O	O	-	0	1490	1720	2425	2461
0	Bedeutung	O	O	-	0	888	1080	2463	2501
0	beanſpruchen	O	O	-	0	1101	1307	2464	2501
0	darf	O	O	-	0	1327	1404	2463	2499
0	,	O	O	-	0	1327	1404	2463	2499
0	ſo	O	O	-	0	1422	1450	2463	2498
0	iſt	O	O	-	0	1462	1494	2462	2497
0	dies	O	O	-	0	1513	1577	2462	2493
0	aus	O	O	-	0	1588	1644	2465	2493
0	dem	O	O	-	0	1658	1719	2461	2492
0	Umftande	O	O	-	0	888	1075	2499	2544
0	abzuleiten	O	O	-	0	1101	1271	2501	2536
0	,	O	O	-	0	1101	1271	2501	2536
0	daß	O	O	-	0	1326	1382	2500	2534
0	der	O	O	-	0	1429	1477	2500	2529
0	üſterreichiſch	O	O	-	0	1514	1719	2498	2537
0	—	O	O	-	0	1514	1719	2498	2537
0	⸗	O	O	-	0	1514	1719	2498	2537
0	deutſche	O	O	-	0	888	1033	2607	2649
0	Politik	O	O	-	0	1069	1178	2611	2647
0	entſcheidenden	O	O	-	0	1226	1452	2610	2646
0	Männern	O	O	-	0	1489	1638	2609	2641
0	zu⸗	O	O	-	0	1675	1719	2618	2646
0	ſammentrifft	O	O	-	0	888	1121	2648	2684
0	,	O	O	-	0	888	1121	2648	2684
0	namentlich	O	O	-	0	1150	1322	2648	2683
0	mit	O	O	-	0	1360	1413	2648	2677
0	dem	O	O	-	0	1448	1511	2647	2677
0	Erlauchten	O	O	-	0	1549	1718	2646	2680
0	Träger	O	O	-	0	888	1021	2683	2721
0	der	O	O	-	0	1052	1101	2686	2716
0	deutſchen	O	O	-	0	1134	1278	2685	2721
0	Reichspolitik	O	O	-	0	1310	1522	2683	2721
0	.	O	O	-	0	1310	1522	2683	2721
0		O	O	-	0	1560	1719	2683	2719
0	Kaiſer	B-PER	O	-	0	1560	1719	2683	2719
0	Wilhelm	I-PER	O	-	0	888	1110	2721	2758
0	.	O	O	-	0	888	1110	2721	2758
0		O	O	-	0	1138	1186	2722	2752
0	Das	O	O	-	0	1138	1186	2722	2752
0	Blatt	O	O	-	0	1187	1307	2722	2752
0	bezweifelt	O	O	-	0	1325	1480	2721	2758
0	keinen	O	O	-	0	1498	1593	2721	2751
0	Augen⸗	O	O	-	0	1606	1719	2720	2756
0	blick	O	O	-	0	889	985	2758	2793
0	.	O	O	-	0	889	985	2758	2793
0	daß	O	O	-	0	1005	1066	2758	2791
0	das	O	O	-	0	1073	1130	2760	2790
0	perſönliche	O	O	-	0	1144	1315	2759	2801
0	Auftreten	O	O	-	0	1328	1479	2758	2792
0	Goluchowski	B-PER	O	-	0	1493	1719	2757	2789
0	'	O	O	-	0	1493	1719	2757	2789
0	s	O	O	-	0	1493	1719	2757	2789
0	in	O	O	-	0	889	942	2792	2830
0	Berlin	B-LOC	O	-	0	968	1069	2796	2827
0	zu	O	O	-	0	1098	1131	2804	2832
0	jener	O	O	-	0	1159	1235	2804	2832
0	ſympathiſchen	O	O	-	0	1263	1484	2794	2832
0	Veurtheilung	O	O	-	0	1510	1719	2792	2831
0	feiner	O	O	-	0	889	1001	2829	2869
0	Jndividualität	O	O	-	0	1018	1258	2832	2869
0	führen	O	O	-	0	1286	1389	2832	2868
0	werde	O	O	-	0	1417	1519	2831	2865
0	,	O	O	-	0	1417	1519	2831	2865
0	die	O	O	-	0	1550	1594	2831	2861
0	er	O	O	-	0	1623	1635	2840	2861
0	ſich	O	O	-	0	1637	1718	2829	2867
0	in	O	O	-	0	889	942	2869	2906
0	Oeſterreich	B-LOC	O	-	0	961	1264	2869	2906
0	Ungarn	B-LOC	O	-	0	961	1264	2869	2906
0	ſo	O	O	-	0	1293	1322	2870	2906
0	raſch	O	O	-	0	1342	1417	2869	2905
0	zu	O	O	-	0	1437	1470	2877	2905
0	erringen	O	O	-	0	1502	1632	2867	2905
0	ver	O	O	-	0	1660	1720	2875	2897
0	—	O	O	-	0	1660	1720	2875	2897
0	mochte	O	O	-	0	889	1024	2906	2942
0	.	O	O	-	0	889	1024	2906	2942
0		O	O	-	0	1079	1151	2906	2937
0	Dem	O	O	-	0	1079	1151	2906	2937
0	Volke	O	O	-	0	1188	1276	2907	2937
0	entſtammend	O	O	-	0	1324	1543	2906	2941
0	,	O	O	-	0	1324	1543	2906	2941
0	das	O	O	-	0	1589	1644	2906	2935
0	in	O	O	-	0	1690	1718	2904	2933
0	Oeſterreich	B-LOC	O	-	0	888	1081	2942	2981
0	ſtets	O	O	-	0	1103	1168	2944	2975
0	eine	O	O	-	0	1188	1251	2944	2974
0	parlamentariſche	O	O	-	0	1269	1538	2941	2980
0	Stütze	O	O	-	0	1557	1652	2940	2979
0	der	O	O	-	0	1671	1721	2941	2972
0	Dreibundpolitik	O	O	-	0	888	1160	2980	3018
0	gebildet	O	O	-	0	1179	1314	2981	3018
0	,	O	O	-	0	1179	1314	2981	3018
0	und	O	O	-	0	1341	1401	2981	3010
0	einem	O	O	-	0	1429	1518	2980	3010
0	Hauſe	O	O	-	0	1537	1632	2979	3014
0	ent	O	O	-	0	1662	1719	2981	3009
0	—	O	O	-	0	1662	1719	2981	3009
0	ſproſſen	O	O	-	0	888	1043	3013	3055
0	,	O	O	-	0	888	1043	3013	3055
0	welches	O	O	-	0	1070	1191	3018	3054
0	ſich	O	O	-	0	1217	1265	3018	3055
0	von	O	O	-	0	1296	1354	3026	3047
0	jeher	O	O	-	0	1382	1457	3017	3054
0	der	O	O	-	0	1476	1525	3016	3047
0	kaiſerlichen	O	O	-	0	1545	1719	3016	3051
0	Gnade	O	O	-	0	888	1015	3053	3090
0	erfreute	O	O	-	0	1044	1174	3056	3090
0	,	O	O	-	0	1044	1174	3056	3090
0	genieße	O	O	-	0	1203	1319	3055	3090
0	Goluchowski	B-PER	O	-	0	1348	1546	3053	3090
0	das	O	O	-	0	1576	1630	3055	3083
0	Ver	O	O	-	0	1651	1719	3052	3082
0	—	O	O	-	0	1651	1719	3052	3082
0	trauen	O	O	-	0	888	1023	3090	3127
0	,	O	O	-	0	888	1023	3090	3127
0	daß	O	O	-	0	1041	1097	3092	3124
0	er	O	O	-	0	1112	1141	3101	3122
0	die	O	O	-	0	1160	1223	3092	3122
0	bewährte	O	O	-	0	1242	1449	3089	3127
0	Volitik	O	O	-	0	1468	1630	3089	3125
0	des	O	O	-	0	1649	1717	3091	3120
0	ſvollen	O	O	-	0	888	1050	3127	3162
0	Einvernehmens	O	O	-	0	1070	1423	3129	3163
0	mit	O	O	-	0	1447	1518	3127	3157
0	Deutfch	B-LOC	O	-	0	1537	1719	3127	3163
0	—	B-LOC	O	-	0	1537	1719	3127	3163
0	land	O	O	-	0	890	1008	3161	3198
0	fortſetzen	O	O	-	0	1029	1245	3166	3201
0	und	O	O	-	0	1263	1301	3174	3195
0	die	O	O	-	0	1305	1370	3164	3194
0	Reichsintereſſen	O	O	-	0	1374	1648	3164	3201
0	auf	O	O	-	0	1669	1720	3163	3199
0	dieſem	O	O	-	0	890	1014	3197	3239
0	Wege	O	O	-	0	1033	1118	3203	3239
0	wahren	O	O	-	0	1146	1265	3203	3239
0	werde	O	O	-	0	1284	1388	3202	3236
0	,	O	O	-	0	1284	1388	3202	3236
0	zumal	O	O	-	0	1415	1507	3203	3237
0	ſich	O	O	-	0	1535	1583	3201	3236
0	doch	O	O	-	0	1604	1667	3200	3237
0	in	O	O	-	0	1689	1718	3201	3230
0	den	O	O	-	0	890	963	3238	3276
0	letzten	O	O	-	0	975	1068	3240	3276
0	Jahren	O	O	-	0	1080	1196	3239	3276
0	die	O	O	-	0	1209	1254	3239	3269
0	Gleichartigkeit	O	O	-	0	1269	1497	3237	3274
0	der	O	O	-	0	1510	1559	3239	3269
0	Friedens⸗	O	O	-	0	1568	1719	3238	3274
0	politik	O	O	-	0	890	1011	3276	3312
0	der	O	O	-	0	1042	1091	3277	3307
0	beiden	O	O	-	0	1124	1224	3277	3307
0	Kaiſerſtaaten	O	O	-	0	1252	1462	3276	3311
0	bei	O	O	-	0	1494	1538	3275	3306
0	ſo	O	O	-	0	1569	1598	3273	3310
0	vielen	O	O	-	0	1627	1720	3275	3305
0	Anläſſen	O	O	-	0	889	1049	3312	3350
0	als	O	O	-	0	1068	1116	3313	3344
0	ebenſo	O	O	-	0	1136	1235	3313	3349
0	heilbringend	O	O	-	0	1258	1453	3312	3350
0	für	O	O	-	0	1484	1513	3311	3347
0	ſich	O	O	-	0	1514	1605	3311	3347
0	ſelbſt	O	O	-	0	1631	1720	3311	3349
0	,	O	O	-	0	1631	1720	3311	3349
0	wie	O	O	-	0	890	965	3349	3387
0	für	O	O	-	0	994	1041	3351	3386
0	das	O	O	-	0	1060	1115	3352	3381
0	übrige	O	O	-	0	1135	1235	3350	3387
0	Europa	O	O	-	0	1257	1377	3351	3385
0	erwieſen	O	O	-	0	1401	1530	3349	3383
0	habe	O	O	-	0	1560	1633	3349	3386
0	und	O	O	-	0	1660	1718	3349	3378
0	ſkehr	O	O	-	0	889	973	3457	3498
0	Goluchowski	B-PER	O	-	0	1020	1247	3461	3496
0	'	O	O	-	0	1020	1247	3461	3496
0	s	O	O	-	0	1020	1247	3461	3496
0	mit	O	O	-	0	1294	1349	3461	3491
0	den	O	O	-	0	1395	1447	3462	3491
0	entſcheidenden	O	O	-	0	1496	1719	3459	3497
0	Berliner	O	O	-	0	889	1044	3498	3535
0	Kreiſen	O	O	-	0	1062	1177	3499	3535
0	werde	O	O	-	0	1205	1299	3499	3528
0	zweifellos	O	O	-	0	1329	1484	3497	3533
0	nur	O	O	-	0	1511	1567	3506	3527
0	die	O	O	-	0	1587	1632	3496	3527
0	aus	O	O	-	0	1663	1719	3498	3526
0	ſder	O	O	-	0	890	962	3534	3574
0	bisherigen	O	O	-	0	1009	1172	3536	3573
0	Thätigkeit	O	O	-	0	1211	1374	3535	3572
0	Goluchowsli	B-PER	O	-	0	1413	1639	3533	3571
0	'	O	O	-	0	1413	1639	3533	3571
0	s	O	O	-	0	1413	1639	3533	3571
0	ge	O	O	-	0	1678	1721	3542	3571
0	—	O	O	-	0	1678	1721	3542	3571
0	wonnenen	O	O	-	0	890	1069	3574	3606
0	Eindrücke	O	O	-	0	1084	1235	3572	3603
0	verſtärken	O	O	-	0	1255	1421	3572	3607
0	,	O	O	-	0	1255	1421	3572	3607
0	deſſen	O	O	-	0	1440	1529	3571	3606
0	Streben	O	O	-	0	1544	1668	3571	3601
0	es	O	O	-	0	1690	1719	3572	3600
0	genommene	O	O	-	0	888	1075	2128	2168
0	Reiſe	O	O	-	0	1078	1192	2130	2166
0	lebt	O	O	-	0	1211	1271	2130	2161
0	die	O	O	-	0	1290	1335	2131	2160
0	alte	O	O	-	0	1355	1413	2131	2160
0	Gepflogenheit	O	O	-	0	1432	1651	2129	2166
0	des	O	O	-	0	1669	1718	2129	2159
0	perſönlichen	O	O	-	0	888	1098	2163	2205
0	Verkehrs	O	O	-	0	1127	1267	2167	2199
0	der	O	O	-	0	1299	1348	2168	2198
0	deutſchen	O	O	-	0	1376	1517	2166	2203
0	und	O	O	-	0	1548	1607	2168	2196
0	öſter	O	O	-	0	1640	1719	2166	2202
0	—	O	O	-	0	1640	1719	2166	2202
0	ungariſche	O	O	-	0	888	1072	2538	2575
0	Miniſter	O	O	-	0	1104	1240	2538	2574
0	des	O	O	-	0	1273	1324	2538	2567
0	Aeußern	O	O	-	0	1364	1494	2537	2572
0	zum	O	O	-	0	1531	1594	2544	2572
0	erſten	O	O	-	0	1633	1719	2535	2572
0	Male	O	O	-	0	888	995	2570	2608
0	in	O	O	-	0	1022	1043	2575	2604
0	ſeiner	O	O	-	0	1044	1163	2574	2608
0	neuen	O	O	-	0	1180	1271	2583	2605
0	Stellung	O	O	-	0	1293	1428	2574	2610
0	mit	O	O	-	0	1457	1511	2572	2603
0	den	O	O	-	0	1535	1588	2574	2603
0	für	O	O	-	0	1609	1639	2572	2608
0	die	O	O	-	0	1641	1719	2572	2603
0	die	O	O	-	0	889	956	3386	3424
0	Jdeen	O	O	-	0	975	1069	3388	3424
0	des	O	O	-	0	1089	1139	3387	3419
0	Bundes	O	O	-	0	1159	1281	3387	3419
0	mehrfach	O	O	-	0	1301	1440	3386	3423
0	gegen	O	O	-	0	1468	1555	3394	3424
0	jede	O	O	-	0	1574	1633	3386	3421
0	Ver	O	O	-	0	1653	1720	3385	3415
0	—	O	O	-	0	1653	1720	3385	3415
0	dunkelung	O	O	-	0	890	1068	3424	3461
0	klargeſtellt	O	O	-	0	1089	1256	3424	3461
0	ſeien	O	O	-	0	1275	1357	3424	3460
0	.	O	O	-	0	1275	1357	3424	3460
0		O	O	-	0	1395	1452	3424	3454
0	Der	O	O	-	0	1395	1452	3424	3454
0	perſönliche	O	O	-	0	1469	1639	3422	3458
0	Ver⸗	O	O	-	0	1652	1720	3422	3452
0	ühin	O	O	-	0	1735	1808	1362	1398
0	bleiben	O	O	-	0	1846	1958	1361	1392
0	werde	O	O	-	0	2004	2119	1362	1396
0	,	O	O	-	0	2004	2119	1362	1396
0	die	O	O	-	0	2165	2229	1363	1393
0	intimen	O	O	-	0	2276	2450	1363	1394
0	Be	O	O	-	0	2497	2569	1363	1394
0	—	O	O	-	0	2497	2569	1363	1394
0	Verkümmerung	O	O	-	0	1735	2099	1472	1510
0	zu	O	O	-	0	2129	2172	1483	1510
0	wahren	O	O	-	0	2200	2370	1475	1510
0	.	O	O	-	0	2200	2370	1475	1510
0		O	O	-	0	2418	2484	1474	1504
0	Das	O	O	-	0	2418	2484	1474	1504
0	Be	O	O	-	0	2514	2568	1474	1505
0	—	O	O	-	0	2514	2568	1474	1505
0	wußtſein	O	O	-	0	1735	1898	1509	1547
0	der	O	O	-	0	1935	1984	1510	1540
0	unlösbaren	O	O	-	0	2014	2195	1509	1541
0	Zuſammengehörigkeit	O	O	-	0	2224	2568	1511	1548
0	zum	O	O	-	0	1736	1821	1546	1589
0	Schutze	O	O	-	0	1852	1964	1546	1583
0	des	O	O	-	0	1996	2046	1547	1578
0	Friedens	O	O	-	0	2079	2221	1547	1585
0	und	O	O	-	0	2252	2310	1548	1578
0	der	O	O	-	0	2342	2390	1548	1579
0	geltenden	O	O	-	0	2419	2568	1547	1585
0	mternationalen	O	O	-	0	1737	2006	1583	1620
0	Rechtsordnung	O	O	-	0	2042	2282	1583	1622
0	ſei	O	O	-	0	2323	2358	1586	1622
0	in	O	O	-	0	2400	2432	1584	1615
0	beiden	O	O	-	0	2467	2567	1585	1616
0	Reichen	O	O	-	0	1736	1880	1619	1658
0	bereits	O	O	-	0	1917	2022	1620	1650
0	zum	O	O	-	0	2064	2128	1629	1658
0	politiſchen	O	O	-	0	2165	2326	1621	1659
0	Dogma	O	O	-	0	2364	2480	1623	1659
0	der	O	O	-	0	2518	2567	1622	1653
0	Völker	O	O	-	0	1737	1861	1657	1690
0	geworden	O	O	-	0	1882	2032	1657	1693
0	und	O	O	-	0	2060	2121	1657	1688
0	biete	O	O	-	0	2150	2223	1658	1689
0	den	O	O	-	0	2243	2295	1659	1689
0	Staatsmännern	O	O	-	0	2315	2567	1659	1690
0	ein	O	O	-	0	1737	1804	1689	1731
0	feſtes	O	O	-	0	1825	1916	1694	1731
0	,	O	O	-	0	1825	1916	1694	1731
0	unverrückbares	O	O	-	0	1944	2187	1694	1726
0	Element	O	O	-	0	2204	2318	1696	1726
0	ihrer	O	O	-	0	2323	2428	1697	1731
0	Politik	O	O	-	0	2450	2567	1696	1731
0	.	O	O	-	0	2450	2567	1696	1731
0		O	O	-	0	1736	1818	1731	1764
0	Der	O	O	-	0	1736	1818	1731	1764
0	Anſchluß	O	O	-	0	1848	1988	1731	1768
0	Jtaliens	B-LOC	O	-	0	2020	2241	1732	1768
0	an	O	O	-	0	2280	2317	1742	1763
0	dieſen	O	O	-	0	2354	2447	1734	1768
0	Bund	I-ORG	O	-	0	2478	2566	1733	1764
0	habe	O	O	-	0	1736	1832	1763	1805
0	naturgemäß	O	O	-	0	1893	2083	1769	1806
0	die	O	O	-	0	2147	2193	1769	1800
0	große	O	O	-	0	2254	2339	1770	1807
0	Schöpfung	O	O	-	0	2399	2566	1770	1807
0	der	O	O	-	0	1737	1808	1799	1842
0	Friedenspolitik	O	O	-	0	1845	2089	1804	1842
0	vollendet	O	O	-	0	2130	2292	1806	1841
0	,	O	O	-	0	2130	2292	1806	1841
0	die	O	O	-	0	2337	2382	1807	1837
0	nunmehr	O	O	-	0	2427	2568	1808	1842
0	unter	O	O	-	0	1736	1842	1843	1874
0	der	O	O	-	0	1888	1938	1843	1872
0	treuen	O	O	-	0	1983	2082	1846	1872
0	Hut	O	O	-	0	2128	2191	1844	1876
0	der	O	O	-	0	2241	2289	1844	1874
0	Staatsmänner	O	O	-	0	2335	2568	1844	1874
0	ſtehe	O	O	-	0	1736	1837	1873	1917
0	.	O	O	-	0	1736	1837	1873	1917
0		O	O	-	0	1875	1941	1880	1909
0	Aus	O	O	-	0	1875	1941	1880	1909
0	gleichen	O	O	-	0	1970	2108	1879	1918
0	Zielen	O	O	-	0	2123	2223	1880	1917
0	und	O	O	-	0	2255	2312	1880	1911
0	gleichen	O	O	-	0	2344	2464	1881	1918
0	Auf	O	O	-	0	2496	2568	1881	1918
0	—	O	O	-	0	2496	2568	1881	1918
0	gaben	O	O	-	0	1736	1850	1916	1954
0	erwachſen	O	O	-	0	1877	2031	1917	1953
0	und	O	O	-	0	2059	2120	1916	1946
0	in	O	O	-	0	2149	2168	1918	1947
0	feſten	O	O	-	0	2169	2289	1917	1954
0	Ueberzeugungen	O	O	-	0	2313	2569	1918	1954
0	wurzelnd	O	O	-	0	1736	1913	1947	1996
0	,	O	O	-	0	1736	1913	1947	1996
0	könne	O	O	-	0	1933	2055	1953	1984
0	diefer	O	O	-	0	2076	2217	1953	1990
0	Bund	O	O	-	0	2235	2351	1954	1985
0	am	O	O	-	0	2371	2428	1964	1985
0	aller	O	O	-	0	2449	2570	1956	1985
0	—	O	O	-	0	2449	2570	1956	1985
0	ſwenigſten	O	O	-	0	1736	1972	1989	2027
0	durch	O	O	-	0	2002	2112	1990	2027
0	ein	O	O	-	0	2134	2197	1992	2021
0	momentes	O	O	-	0	2223	2441	1994	2022
0	Miß	O	O	-	0	2461	2569	1991	2027
0	—	O	O	-	0	2461	2569	1991	2027
0	durch	O	O	-	0	1736	1840	2132	2175
0	augenblickliche	O	O	-	0	1855	2083	2138	2175
0	Zwiſchenfälle	O	O	-	0	2096	2308	2138	2175
0	alterirt	O	O	-	0	2322	2435	2139	2170
0	werden	O	O	-	0	2447	2569	2140	2170
0	.	O	O	-	0	2447	2569	2140	2170
0	heinen	O	O	-	0	1736	1841	2355	2393
0	Schutzwall	O	O	-	0	1870	2038	2360	2397
0	Ses	O	O	-	0	2051	2119	2355	2390
0	allgemeinen	O	O	-	0	2140	2326	2360	2398
0	Friedens	O	O	-	0	2345	2496	2362	2399
0	,	O	O	-	0	2345	2496	2362	2399
0	wie	O	O	-	0	2515	2570	2363	2392
0	auch	O	O	-	0	1737	1826	2392	2434
0	der	O	O	-	0	1855	1906	2397	2427
0	ſpeziellen	O	O	-	0	1916	2078	2396	2434
0	Jntereſſen	O	O	-	0	2106	2269	2398	2434
0	der	O	O	-	0	2296	2361	2398	2428
0	Verbündeten	O	O	-	0	2370	2571	2398	2429
0	bilden	O	O	-	0	1736	1856	2434	2471
0	werde	O	O	-	0	1885	1989	2434	2467
0	,	O	O	-	0	1885	1989	2434	2467
0	der	O	O	-	0	2017	2066	2434	2464
0	aber	O	O	-	0	2096	2165	2436	2466
0	die	O	O	-	0	2193	2240	2436	2466
0	Mitwirkung	O	O	-	0	2258	2449	2435	2472
0	keiner	O	O	-	0	2479	2571	2436	2466
0	Macht	O	O	-	0	1736	1844	2470	2508
0	ausſchließe	O	O	-	0	1848	2061	2471	2508
0	,	O	O	-	0	1848	2061	2471	2508
0	die	O	O	-	0	2090	2134	2472	2502
0	aufrichtig	O	O	-	0	2155	2306	2473	2509
0	gleichen	O	O	-	0	2332	2451	2472	2509
0	Zielen	O	O	-	0	2470	2570	2473	2509
0	bewußt	O	O	-	0	1735	1874	2577	2620
0	werden	O	O	-	0	1893	2016	2583	2616
0	,	O	O	-	0	1893	2016	2583	2616
0	und	O	O	-	0	2043	2084	2591	2612
0	dieſe	O	O	-	0	2086	2196	2583	2619
0	Thatſache	O	O	-	0	2217	2369	2583	2620
0	allein	O	O	-	0	2389	2476	2584	2614
0	habe	O	O	-	0	2497	2570	2577	2620
0	nach	O	O	-	0	1735	1824	2619	2658
0	den	O	O	-	0	1846	1900	2620	2650
0	verſchieden	O	O	-	0	1917	2092	2619	2662
0	gearteten	O	O	-	0	2113	2256	2622	2658
0	Erſcheinungen	O	O	-	0	2278	2501	2620	2658
0	der	O	O	-	0	2521	2571	2622	2651
0	letzten	O	O	-	0	1735	1851	2657	2694
0	Tage	O	O	-	0	1871	1951	2657	2694
0	einen	O	O	-	0	1971	2051	2665	2687
0	nicht	O	O	-	0	2072	2146	2657	2695
0	leicht	O	O	-	0	2165	2245	2657	2695
0	zu	O	O	-	0	2262	2295	2666	2695
0	unterſchätzenden	O	O	-	0	2315	2570	2658	2695
0	Werth	O	O	-	0	1735	1865	2693	2731
0	.	O	O	-	0	1735	1865	2693	2731
0		O	O	-	0	1735	1836	2732	2778
0	J	O	O	-	0	1735	1836	2732	2778
0	Das	O	O	-	0	1869	1941	2739	2772
0	Staatsminiſterium	O	O	-	0	1975	2344	2738	2778
0	trat	O	O	-	0	2379	2437	2741	2773
0	geſtern	O	O	-	0	2463	2571	2740	2780
0	Nachmittag	O	O	-	0	1736	1940	2777	2821
0	2	O	O	-	0	1972	1992	2779	2810
0	Uhr	O	O	-	0	2014	2074	2779	2819
0	im	O	O	-	0	2100	2128	2780	2813
