No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	Actien	O	O	-	0	1421	1496	1108	1129
0	fanden	O	O	-	0	1539	1615	1109	1131
0	besonders	O	O	-	0	1658	1770	1111	1133
0	Köln	O	O	-	0	1812	1867	1112	1134
0	-	O	O	-	0	1880	1889	1125	1129
0	Mindener	O	O	-	0	1903	2007	1114	1136
0	und	O	O	-	0	2051	2094	1117	1138
0	Rheinische	O	O	-	0	2137	2263	1118	1144
0	eb	O	O	-	0	2300	2339	1126	1147
0	.	O	O	-	0	2300	2339	1126	1147
0	hafte	O	O	-	0	1421	1477	1135	1156
0	Beachtung	O	O	-	0	1509	1641	1136	1163
0	,	O	O	-	0	1509	1641	1136	1163
0	auch	O	O	-	0	1677	1730	1138	1159
0	Bergisch	O	O	-	0	1767	1863	1138	1165
0	-	O	O	-	0	1871	1878	1150	1155
0	Märkische	O	O	-	0	1886	2000	1140	1163
0	wurden	O	O	-	0	2033	2118	1144	1166
0	in	O	O	-	0	2139	2162	1146	1167
0	ansehnlichen	O	O	-	0	2200	2339	1149	1177
0	Summen	O	O	-	0	1421	1519	1161	1184
0	umgesetzt	O	O	-	0	1540	1659	1165	1188
0	.	O	O	-	0	1540	1659	1165	1188
0		O	O	-	0	1691	1733	1164	1187
0	Für	O	O	-	0	1691	1733	1164	1187
0	Berlin	B-LOC	O	-	0	1757	1841	1166	1187
0	-	O	O	-	0	1757	1841	1166	1187
0	Anhalter	O	O	-	0	1848	1960	1167	1194
0	,	O	O	-	0	1848	1960	1167	1194
0	Potadamer	O	O	-	0	1980	2111	1168	1198
0	,	O	O	-	0	1980	2111	1168	1198
0	Stettiner	O	O	-	0	2132	2244	1171	1201
0	,	O	O	-	0	2132	2244	1171	1201
0	Magde	O	O	-	0	2262	2337	1177	1204
0	-	O	O	-	0	2262	2337	1177	1204
0	burg	O	O	-	0	1422	1473	1189	1214
0	-	O	O	-	0	1479	1486	1200	1205
0	Halberstäilter	O	O	-	0	1496	1651	1189	1212
0	etc	O	O	-	0	1677	1716	1194	1214
0	,	O	O	-	0	1677	1716	1194	1214
0	bestaod	O	O	-	0	1747	1833	1192	1214
0	nur	O	O	-	0	1863	1904	1200	1216
0	wenig	O	O	-	0	1931	1997	1196	1221
0	Kauflust	O	O	-	0	2022	2134	1196	1225
0	,	O	O	-	0	2022	2134	1196	1225
0	Oberschlesische	O	O	-	0	2162	2335	1199	1229
0	stellten	O	O	-	0	1420	1504	1216	1237
0	sich	O	O	-	0	1518	1561	1217	1238
0	etwas	O	O	-	0	1575	1639	1220	1238
0	höher	O	O	-	0	1651	1722	1218	1244
0	,	O	O	-	0	1651	1722	1218	1244
0	auch	O	O	-	0	1735	1787	1220	1240
0	Oesterreichische	O	O	-	0	1810	1999	1220	1244
0	Südbahn	O	O	-	0	2021	2120	1224	1247
0	-	O	O	-	0	2124	2131	1237	1242
0	Actien	O	O	-	0	2135	2222	1226	1255
0	,	O	O	-	0	2135	2222	1226	1255
0	Saalbahn	O	O	-	0	2233	2338	1229	1255
0	.	O	O	-	0	2233	2338	1229	1255
0	und	O	O	-	0	1417	1459	1242	1263
0	Saal	O	O	-	0	1479	1528	1242	1264
0	Unstrutbahn	O	O	-	0	1538	1685	1242	1266
0	-	O	O	-	0	1538	1685	1242	1266
0	Stammprioritäten	O	O	-	0	1690	1892	1245	1273
0	erzielten	O	O	-	0	1911	2010	1249	1271
0	Coursbesserungen	O	O	-	0	2030	2242	1250	1280
0	.	O	O	-	0	2030	2242	1250	1280
0		O	O	-	0	2273	2335	1258	1282
0	Inlän	O	O	-	0	2273	2335	1258	1282
0	-	O	O	-	0	2273	2335	1258	1282
0	dische	O	O	-	0	1416	1487	1268	1290
0	Eisenbahn	O	O	-	0	1501	1891	1269	1298
0	-	O	O	-	0	1501	1891	1269	1298
0	Privritäte	O	O	-	0	1501	1891	1269	1298
0	-	O	O	-	0	1501	1891	1269	1298
0	Obligationen	O	O	-	0	1501	1891	1269	1298
0	hieiten	O	O	-	0	1912	1989	1275	1298
0	sich	O	O	-	0	2002	2048	1278	1299
0	meist	O	O	-	0	2061	2124	1279	1300
0	unverändert	O	O	-	0	2137	2274	1282	1306
0	auch	O	O	-	0	2286	2333	1288	1309
0	Oesterreichische	O	O	-	0	1415	1602	1294	1318
0	und	O	O	-	0	1623	1664	1299	1319
0	Russische	O	O	-	0	1678	1790	1298	1320
0	Prioritäten	O	O	-	0	1803	1928	1300	1323
0	weisen	O	O	-	0	1949	2024	1304	1326
0	erwähnenswerthe	O	O	-	0	2044	2239	1306	1331
0	Aende	O	O	-	0	2260	2334	1311	1335
0	-	O	O	-	0	2260	2334	1311	1335
0	rungen	O	O	-	0	1413	1493	1327	1348
0	nicht	O	O	-	0	1507	1564	1323	1344
0	auf	O	O	-	0	1584	1626	1324	1346
0	.	O	O	-	0	1584	1626	1324	1346
0		O	O	-	0	1657	1698	1325	1346
0	Das	O	O	-	0	1657	1698	1325	1346
0	Geschäft	O	O	-	0	1719	1818	1327	1348
0	in	O	O	-	0	1843	1866	1328	1349
0	‚	O	O	-	0	1879	1946	1328	1350
0	Bank	O	O	-	0	1879	1946	1328	1350
0	-	O	O	-	0	1960	1967	1341	1345
0	Papieren	O	O	-	0	1981	2082	1330	1358
0	war	O	O	-	0	2094	2137	1338	1354
0	ohne	O	O	-	0	2170	2224	1335	1357
0	Belang	O	O	-	0	2250	2330	1337	1366
0	:	O	O	-	0	2250	2330	1337	1366
0	doch	O	O	-	0	1412	1463	1348	1369
0	konnten	O	O	-	0	1477	1568	1349	1371
0	sich	O	O	-	0	1582	1626	1351	1372
0	Disconto	O	O	-	0	1639	1984	1351	1383
0	-	O	O	-	0	1639	1984	1351	1383
0	Commanditantheile	O	O	-	0	1639	1984	1351	1383
0	,	O	O	-	0	1639	1984	1351	1383
0	Actien	O	O	-	0	2004	2079	1358	1380
0	der	O	O	-	0	2093	2131	1359	1381
0	Deutschen	B-ORG	O	-	0	2144	2264	1360	1384
0	Bank	I-ORG	O	-	0	2277	2329	1365	1389
0	und	O	O	-	0	1411	1453	1375	1396
0	andere	O	O	-	0	1466	1543	1375	1397
0	gut	O	O	-	0	1556	1594	1379	1402
0	behaupten	O	O	-	0	1608	1732	1378	1404
0	,	O	O	-	0	1608	1732	1378	1404
0	Actien	O	O	-	0	1752	1827	1380	1402
0	der	O	O	-	0	1844	1880	1381	1402
0	Breslauer	B-ORG	O	-	0	1892	2003	1382	1406
0	Discontobank	I-ORG	O	-	0	2016	2171	1384	1409
0	eine	O	O	-	0	2188	2233	1389	1411
0	ansehn	O	O	-	0	2246	2321	1393	1415
0	liche	O	O	-	0	1413	1466	1401	1422
0	Coursbesserung	O	O	-	0	1480	1660	1402	1430
0	erzielen	O	O	-	0	1672	1766	1405	1428
0	.	O	O	-	0	1672	1766	1405	1428
0		O	O	-	0	1465	1510	1428	1449
0	Auf	O	O	-	0	1465	1510	1428	1449
0	dem	O	O	-	0	1522	1568	1429	1451
0	Markte	O	O	-	0	1581	1661	1431	1451
0	für	O	O	-	0	1675	1708	1431	1453
0	Industriepapiere	O	O	-	0	1721	1964	1432	1462
0	machte	O	O	-	0	1977	2058	1437	1460
0	sich	O	O	-	0	2072	2117	1440	1462
0	heute	O	O	-	0	2127	2190	1440	1464
0	für	O	O	-	0	2202	2237	1442	1464
0	Montan	O	O	-	0	2245	2332	1443	1468
0	-	O	O	-	0	2245	2332	1443	1468
0	wertha	O	O	-	0	1413	1488	1455	1475
0	wieder	O	O	-	0	1502	1577	1455	1477
0	ausgesprochen	O	O	-	0	1590	1754	1459	1484
0	günstige	O	O	-	0	1761	1857	1460	1485
0	Tendenz	O	O	-	0	1865	1961	1462	1484
0	geltend	O	O	-	0	1976	2064	1464	1490
0	,	O	O	-	0	1976	2064	1464	1490
0	So	O	O	-	0	2091	2119	1466	1488
0	zeigte	O	O	-	0	2130	2198	1468	1495
0	sich	O	O	-	0	2206	2250	1471	1492
0	unver	O	O	-	0	2264	2330	1478	1495
0	.	O	O	-	0	2264	2330	1478	1495
0	ändert	O	O	-	0	1412	1485	1481	1503
0	lebhafte	O	O	-	0	1499	1589	1482	1504
0	Nachfrage	O	O	-	0	1597	1712	1483	1511
0	für	O	O	-	0	1720	1754	1485	1507
0	die	O	O	-	0	1769	1802	1487	1508
0	6	O	O	-	0	1811	1823	1488	1508
0	%	O	O	-	0	1830	1844	1487	1513
0	Stammprioritäten	O	O	-	0	1851	2054	1488	1516
0	der	O	O	-	0	2061	2100	1493	1515
0	Dortmunder	B-ORG	O	-	0	2106	2247	1494	1518
0	Union	I-ORG	O	-	0	2262	2329	1499	1528
0	,	O	O	-	0	2262	2329	1499	1528
0	die	O	O	-	0	1413	1447	1508	1528
0	b	O	O	-	0	1462	1495	1508	1529
0	:	O	O	-	0	1462	1495	1508	1529
0	1	O	O	-	0	1462	1495	1508	1529
0	abermals	O	O	-	0	1508	1610	1509	1531
0	höherem	O	O	-	0	1618	1714	1511	1533
0	Course	O	O	-	0	1722	1801	1512	1535
0	zu	O	O	-	0	1813	1838	1520	1535
0	49	O	O	-	0	1852	1878	1516	1536
0	in	O	O	-	0	1888	1909	1516	1537
0	grossen	O	O	-	0	1920	2005	1523	1541
0	Summen	O	O	-	0	2013	2111	1519	1542
0	umgesetzt	O	O	-	0	2120	2235	1525	1548
0	wurden	O	O	-	0	2247	2330	1527	1550
0	.	O	O	-	0	2247	2330	1527	1550
0		O	O	-	0	1413	1495	1534	1556
0	Ebenso	O	O	-	0	1413	1495	1534	1556
0	wurden	O	O	-	0	1509	1590	1537	1558
0	die	O	O	-	0	1606	1639	1537	1559
0	Acti	O	O	-	0	1652	1728	1538	1561
0	;	O	O	-	0	1652	1728	1538	1561
0	n	O	O	-	0	1652	1728	1538	1561
0	der	O	O	-	0	1750	1787	1539	1561
0	Louize	B-ORG	O	-	0	1800	1875	1540	1563
0	Tiefbau	I-ORG	O	-	0	1889	1978	1543	1565
0	uud	O	O	-	0	2000	2043	1546	1568
0	der	O	O	-	0	2062	2100	1546	1568
0	Donnersmarckhütte	B-ORG	O	-	0	2113	2329	1548	1575
0	höher	O	O	-	0	1411	1475	1561	1583
0	bezahlt	O	O	-	0	1488	1577	1562	1585
0	.	O	O	-	0	1488	1577	1562	1585
0		O	O	-	0	1603	1657	1565	1586
0	Eine	O	O	-	0	1603	1657	1565	1586
0	sehr	O	O	-	0	1670	1719	1567	1587
0	bedeutende	O	O	-	0	1741	1868	1567	1590
0	Coursbesserung	O	O	-	0	1883	2064	1570	1600
0	erzielten	O	O	-	0	2086	2186	1576	1598
0	die	O	O	-	0	2213	2246	1578	1599
0	bisher	O	O	-	0	2267	2330	1579	1603
0	völlig	O	O	-	0	1409	1474	1588	1615
0	vernachlässigt	O	O	-	0	1492	1656	1590	1617
0	gebliebenen	O	O	-	0	1677	1811	1593	1619
0	Actien	O	O	-	0	1825	1903	1595	1618
0	des	O	O	-	0	1922	1961	1597	1619
0	Dortmunder	B-ORG	O	-	0	1982	2123	1598	1623
0	Steinkohlenberg	I-ORG	O	-	0	2144	2328	1602	1632
0	-	O	O	-	0	2144	2328	1602	1632
0	werke	I-ORG	O	-	0	1409	1482	1615	1637
0	.	O	O	-	0	1409	1482	1615	1637
0		O	O	-	0	1513	1566	1616	1638
0	Sehr	O	O	-	0	1513	1566	1616	1638
0	lebhafter	O	O	-	0	1588	1690	1617	1641
0	Begehr	O	O	-	0	1712	1792	1620	1646
0	Kusserta	B-PER	O	-	0	1813	1907	1623	1645
0	sich	O	O	-	0	1930	1975	1625	1646
0	ferner	O	O	-	0	1997	2067	1626	1648
0	für	O	O	-	0	2087	2122	1628	1650
0	die	O	O	-	0	2148	2182	1630	1652
0	Aetien	O	O	-	0	2202	2275	1632	1654
0	der	O	O	-	0	2295	2328	1635	1655
0	Harkort	B-ORG	O	-	0	1409	1570	1641	1666
0	’	B-ORG	O	-	0	1409	1570	1641	1666
0	schen	O	O	-	0	1409	1570	1641	1666
0	Brückenbau	I-ORG	O	-	0	1584	1720	1644	1668
0	Gesellschaft	I-ORG	O	-	0	1730	1869	1648	1671
0	und	O	O	-	0	1891	1933	1650	1672
0	der	O	O	-	0	1954	1991	1652	1673
0	Sächsischen	B-ORG	O	-	0	2011	2148	1652	1678
0	Webstuhlfabrik	I-ORG	O	-	0	2162	2328	1657	1683
0	Schönherr	I-ORG	O	-	0	1409	1535	1668	1696
0	,	O	O	-	0	1409	1535	1668	1696
0	wobei	O	O	-	0	1549	1613	1671	1693
0	erstere	O	O	-	0	1628	1705	1674	1695
0	zu	O	O	-	0	1719	1745	1681	1696
0	abermals	O	O	-	0	1759	1861	1675	1697
0	höherem	O	O	-	0	1872	1969	1676	1700
0	Course	O	O	-	0	1977	2055	1679	1702
0	aus	O	O	-	0	2061	2100	1688	1703
0	dem	O	O	-	0	2109	2155	1682	1705
0	Markte	O	O	-	0	2166	2244	1684	1708
0	gingen	O	O	-	0	2250	2327	1687	1713
0	.	O	O	-	0	2250	2327	1687	1713
0		O	O	-	0	1408	1448	1695	1716
0	Kin	O	O	-	0	1408	1448	1695	1716
0	recht	O	O	-	0	1474	1534	1697	1719
0	umfangreiches	O	O	-	0	1560	1723	1699	1725
0	und	O	O	-	0	1750	1792	1701	1723
0	belebtes	O	O	-	0	1814	1906	1703	1725
0	Geschäft	O	O	-	0	1926	2026	1704	1728
0	fand	O	O	-	0	2045	2095	1707	1730
0	in	O	O	-	0	2114	2138	1710	1731
0	Passage	O	O	-	0	2157	2325	1710	1738
0	-	O	O	-	0	2157	2325	1710	1738
0	Actien	O	O	-	0	2157	2325	1710	1738
0	statt	O	O	-	0	1406	1465	1724	1744
0	.	O	O	-	0	1406	1465	1724	1744
0		O	O	-	0	1498	1537	1723	1745
0	Die	O	O	-	0	1498	1537	1723	1745
0	Actien	O	O	-	0	1559	1633	1725	1746
0	der	O	O	-	0	1654	1690	1726	1747
0	chemischen	O	O	-	0	1710	1839	1728	1751
0	Fabrik	O	O	-	0	1853	1930	1730	1752
0	Schering	B-ORG	O	-	0	1951	2053	1732	1761
0	erzielten	O	O	-	0	2072	2172	1736	1759
0	eine	O	O	-	0	2192	2237	1739	1761
0	Cours	O	O	-	0	2257	2326	1741	1763
0	-	O	O	-	0	2257	2326	1741	1763
0	besserung	O	O	-	0	1407	1521	1749	1776
0	von	O	O	-	0	1534	1573	1757	1772
0	23	O	O	-	0	1588	1640	1752	1779
0	%	O	O	-	0	1588	1640	1752	1779
0	.	O	O	-	0	1588	1640	1752	1779
0		O	O	-	0	1668	1779	1753	1776
0	Lebbhafter	O	O	-	0	1668	1779	1753	1776
0	Nachfrage	O	O	-	0	1792	1910	1755	1784
0	begegneten	O	O	-	0	1924	2051	1759	1785
0	heute	O	O	-	0	2073	2136	1762	1785
0	die	O	O	-	0	2155	2188	1765	1786
0	Actien	O	O	-	0	2201	2272	1766	1789
0	der	O	O	-	0	2290	2326	1768	1790
0	Centralbank	B-ORG	O	-	0	1406	1545	1775	1798
0	für	I-ORG	O	-	0	1563	1597	1778	1799
0	Bauten	I-ORG	O	-	0	1617	1697	1779	1802
0	und	O	O	-	0	1717	1760	1781	1803
0	der	O	O	-	0	1780	1817	1783	1804
0	Centralfactorei	B-ORG	O	-	0	1837	2009	1783	1807
0	für	I-ORG	O	-	0	2029	2063	1787	1809
0	Baumaterial	I-ORG	O	-	0	2082	2222	1789	1814
0	auf	O	O	-	0	2242	2277	1794	1816
0	die	O	O	-	0	2293	2323	1795	1817
0	Nachricht	O	O	-	0	1404	1519	1802	1825
0	hin	O	O	-	0	1531	1573	1804	1829
0	,	O	O	-	0	1531	1573	1804	1829
0	dass	O	O	-	0	1587	1637	1805	1827
0	Verhandlungen	O	O	-	0	1650	1822	1807	1834
0	im	O	O	-	0	1835	1865	1810	1832
0	Gange	O	O	-	0	1879	1951	1810	1838
0	sind	O	O	-	0	1964	2018	1813	1837
0	,	O	O	-	0	1964	2018	1813	1837
0	um	O	O	-	0	2038	2075	1821	1836
0	die	O	O	-	0	2095	2129	1816	1838
0	financiellen	O	O	-	0	2148	2273	1818	1842
0	Be	O	O	-	0	2286	2321	1822	1843
0	-	O	O	-	0	2286	2321	1822	1843
0	ziebungen	O	O	-	0	1404	1517	1829	1856
0	der	O	O	-	0	1530	1567	1831	1853
0	beiden	O	O	-	0	1580	1653	1832	1855
0	Gesellschaften	O	O	-	0	1666	1830	1834	1858
0	zu	O	O	-	0	1852	1878	1843	1858
0	einander	O	O	-	0	1892	1992	1838	1861
0	durch	O	O	-	0	2004	2071	1840	1863
0	ein	O	O	-	0	2084	2119	1843	1865
0	Uebereinkommen	O	O	-	0	2131	2323	1843	1869
0	zu	O	O	-	0	1403	1429	1862	1877
0	lösen	O	O	-	0	1446	1509	1856	1878
0	.	O	O	-	0	1446	1509	1856	1878
0		O	O	-	0	1455	1677	1884	1909
0	Schlnsscourse	O	O	-	0	1455	1677	1884	1909
0	um	O	O	-	0	1703	1753	1892	1911
0	8	O	O	-	0	1778	1812	1889	1916
0	}	O	O	-	0	1778	1812	1889	1916
0	Uhr	O	O	-	0	1838	1910	1890	1914
0	:	O	O	-	0	1838	1910	1890	1914
0	Franzosen	O	O	-	0	1931	2049	1891	1917
0	477	O	O	-	0	2056	2103	1896	1919
0	,	O	O	-	0	2056	2103	1896	1919
0	Lombarden	O	O	-	0	2129	2255	1896	1921
0	156	O	O	-	0	2278	2321	1900	1922
0	.	O	O	-	0	2278	2321	1900	1922
0	Öredit	O	O	-	0	1402	1472	1908	1931
0	470	O	O	-	0	1484	1557	1911	1936
0	,	O	O	-	0	1484	1557	1911	1936
0	50	O	O	-	0	1484	1557	1911	1936
0	.	O	O	-	0	1484	1557	1911	1936
0	Laura	O	O	-	0	1590	1658	1912	1935
0	86	O	O	-	0	1677	1738	1915	1941
0	,	O	O	-	0	1677	1738	1915	1941
0	70	O	O	-	0	1677	1738	1915	1941
0	,	O	O	-	0	1677	1738	1915	1941
0	Deutsche	B-ORG	O	-	0	1768	1873	1916	1939
0	Bank	O	O	-	0	1897	1957	1919	1942
0	128	O	O	-	0	1965	2042	1921	1947
0	,	O	O	-	0	1965	2042	1921	1947
0	20	O	O	-	0	1965	2042	1921	1947
0	,	O	O	-	0	1965	2042	1921	1947
0	Disconto	O	O	-	0	2075	2175	1922	1947
0	-	O	O	-	0	2182	2191	1936	1941
0	Commandit	O	O	-	0	2198	2323	1925	1949
0	758	O	O	-	0	1400	1466	1937	1962
0	,	O	O	-	0	1400	1466	1937	1962
0	20	O	O	-	0	1400	1466	1937	1962
0	Rheinische	O	O	-	0	1498	1620	1938	1961
0	134	O	O	-	0	1635	1700	1941	1967
0	,	O	O	-	0	1635	1700	1941	1967
0	80	O	O	-	0	1635	1700	1941	1967
0	Bergisch	O	O	-	0	1739	1959	1942	1969
0	-	O	O	-	0	1739	1959	1942	1969
0	Märkische	O	O	-	0	1739	1959	1942	1969
0	90	O	O	-	0	1973	2033	1949	1974
0	,	O	O	-	0	1973	2033	1949	1974
0	70	O	O	-	0	1973	2033	1949	1974
0	.	O	O	-	0	1973	2033	1949	1974
0	Köln	O	O	-	0	2059	2115	1949	1973
0	-	O	O	-	0	2121	2130	1962	1967
0	Mindener	O	O	-	0	2136	2241	1951	1974
0	139	O	O	-	0	2253	2321	1954	1979
0	,	O	O	-	0	2253	2321	1954	1979
0	60	O	O	-	0	2253	2321	1954	1979
0	,	O	O	-	0	2253	2321	1954	1979
0	Ualizier	O	O	-	0	1399	1489	1964	1985
0	103	O	O	-	0	1507	1579	1966	1990
0	,	O	O	-	0	1507	1579	1966	1990
0	20	O	O	-	0	1507	1579	1966	1990
0	,	O	O	-	0	1507	1579	1966	1990
0	Rumäuier	O	O	-	0	1605	1714	1967	1990
0	38	O	O	-	0	1730	1763	1969	1991
0	.	O	O	-	0	1730	1763	1969	1991
0	Rusaische	O	O	-	0	1777	1888	1970	1993
0	Anleihe	O	O	-	0	1907	1998	1973	1996
0	88	O	O	-	0	2024	2085	1976	2000
0	,	O	O	-	0	2024	2085	1976	2000
0	50	O	O	-	0	2024	2085	1976	2000
0	.	O	O	-	0	2024	2085	1976	2000
0	Russische	O	O	-	0	2121	2231	1978	2001
0	Anleihe	O	O	-	0	2238	2321	1979	2002
0	de	O	O	-	0	1398	1424	1989	2011
0	1877	O	O	-	0	1440	1489	1991	2012
0	90	O	O	-	0	1504	1564	1993	2018
0	,	O	O	-	0	1504	1564	1993	2018
0	20	O	O	-	0	1504	1564	1993	2018
0	.	O	O	-	0	1504	1564	1993	2018
0	Oesterreichische	O	O	-	0	1604	1793	1993	2018
0	Goldrente	O	O	-	0	1815	1929	1997	2022
0	68	O	O	-	0	1942	2003	2002	2024
0	,	O	O	-	0	1942	2003	2002	2024
0	50	O	O	-	0	1942	2003	2002	2024
0	,	O	O	-	0	1942	2003	2002	2024
0	Ungarische	O	O	-	0	2039	2164	2003	2030
0	Goldrente	O	O	-	0	2174	2282	2006	2029
0	80	O	O	-	0	2290	2321	2008	2030
0	.	O	O	-	0	2290	2321	2008	2030
0	Russische	O	O	-	0	1400	1510	2016	2040
0	I	O	O	-	0	1524	1539	2019	2041
0	.	O	O	-	0	1524	1539	2019	2041
0	Orient	O	O	-	0	1556	1726	2019	2044
0	-	O	O	-	0	1556	1726	2019	2044
0	Anleibe	O	O	-	0	1556	1726	2019	2044
0	61	O	O	-	0	1739	1800	2024	2048
0	,	O	O	-	0	1739	1800	2024	2048
0	50	O	O	-	0	1739	1800	2024	2048
0	.	O	O	-	0	1739	1800	2024	2048
0	Russ	O	O	-	0	1825	1887	2024	2048
0	.	O	O	-	0	1825	1887	2024	2048
0	II	O	O	-	0	1900	1928	2027	2050
0	.	O	O	-	0	1900	1928	2027	2050
0		O	O	-	0	1945	2117	2027	2053
0	Orient	O	O	-	0	1945	2117	2027	2053
0	-	O	O	-	0	1945	2117	2027	2053
0	Anleihe	O	O	-	0	1945	2117	2027	2053
0	61	O	O	-	0	2127	2186	2033	2058
0	,	O	O	-	0	2127	2186	2033	2058
0	70	O	O	-	0	2127	2186	2033	2058
0	.	O	O	-	0	2127	2186	2033	2058
0	Rusaische	O	O	-	0	2212	2318	2033	2057
0	Noten	O	O	-	0	1397	1466	2042	2066
0	216	O	O	-	0	1482	1556	2046	2071
0	,	O	O	-	0	1482	1556	2046	2071
0	50	O	O	-	0	1482	1556	2046	2071
0	.	O	O	-	0	1482	1556	2046	2071
0	Osesterr	B-LOC	O	-	0	1588	1681	2046	2071
0	,	O	O	-	0	1588	1681	2046	2071
0	Papierronte	O	O	-	0	1690	1825	2049	2076
0	57	O	O	-	0	1842	1903	2052	2079
0	,	O	O	-	0	1842	1903	2052	2079
0	80	O	O	-	0	1842	1903	2052	2079
0	.	O	O	-	0	1842	1903	2052	2079
0	Schluss	O	O	-	0	1933	2031	2053	2079
0	:	O	O	-	0	1933	2031	2053	2079
0	Fest	O	O	-	0	2044	2102	2057	2081
0	.	O	O	-	0	2044	2102	2057	2081
0	rein	O	O	-	0	1399	1451	2123	2146
0	.	O	O	-	0	1399	1451	2123	2146
0		O	O	-	0	1477	1553	2124	2147
0	Herbst	O	O	-	0	1477	1553	2124	2147
0	blieb	O	O	-	0	1566	1622	2126	2148
0	im	O	O	-	0	1635	1662	2127	2148
0	Gegensatze	O	O	-	0	1677	1803	2127	2155
0	dazu	O	O	-	0	1822	1876	2130	2153
0	in	O	O	-	0	1894	1918	2132	2154
0	Realisation	O	O	-	0	1931	2062	2133	2159
0	angetragen	O	O	-	0	2078	2212	2140	2166
0	,	O	O	-	0	2078	2212	2140	2166
0	so	O	O	-	0	2237	2261	2146	2162
0	dass	O	O	-	0	2273	2319	2140	2163
0	der	O	O	-	0	1398	1435	2150	2171
0	Report	O	O	-	0	1448	1527	2151	2178
0	merklich	O	O	-	0	1539	1639	2153	2175
0	grösser	O	O	-	0	1652	1735	2157	2180
0	wurde	O	O	-	0	1749	1825	2156	2179
0	.	O	O	-	0	1749	1825	2156	2179
0		O	O	-	0	1451	1609	2177	2202
0	Loco	I-ORG	O	-	0	1451	1609	2177	2202
0	-	O	O	-	0	1451	1609	2177	2202
0	Mafer	O	O	-	0	1451	1609	2177	2202
0	behauptet	O	O	-	0	1623	1741	2182	2208
0	.	O	O	-	0	1623	1741	2182	2208
0		O	O	-	0	1777	1874	2184	2207
0	Termine	O	O	-	0	1777	1874	2184	2207
0	fest	O	O	-	0	1885	1927	2185	2209
0	und	O	O	-	0	1940	1983	2188	2209
0	höher	O	O	-	0	1997	2061	2189	2213
0	bezahlt	O	O	-	0	2074	2163	2191	2215
0	.	O	O	-	0	2074	2163	2191	2215
0		O	O	-	0	2195	2319	2194	2220
0	Roggen	O	O	-	0	2195	2319	2194	2220
0	«	O	O	-	0	2195	2319	2194	2220
0	mehl	O	O	-	0	1398	1464	2204	2226
0	bei	O	O	-	0	1466	1524	2204	2226
0	lebhaftem	O	O	-	0	1537	1648	2206	2229
0	Geschäft	O	O	-	0	1663	1761	2208	2231
0	besser	O	O	-	0	1781	1852	2212	2233
0	mit	O	O	-	0	1872	1911	2213	2235
0	matterem	O	O	-	0	1931	2042	2217	2239
0	Schlusse	O	O	-	0	2055	2161	2217	2243
0	,	O	O	-	0	2055	2161	2217	2243
0	Mais	O	O	-	0	2200	2274	2222	2244
0	2e	O	O	-	0	2287	2319	2228	2247
0	-	O	O	-	0	2287	2319	2228	2247
0	Khäftslos	O	O	-	0	1397	1513	2232	2252
0	.	O	O	-	0	1397	1513	2232	2252
0		O	O	-	0	1423	1448	2257	2279
0	In	O	O	-	0	1423	1448	2257	2279
0	Bübd	B-ORG	O	-	0	1462	1561	2258	2281
0	&	I-ORG	O	-	0	1462	1561	2258	2281
0	1	O	O	-	0	1462	1561	2258	2281
0	traten	O	O	-	0	1575	1642	2261	2283
0	nach	O	O	-	0	1657	1710	2261	2284
0	festem	O	O	-	0	1722	1797	2262	2285
0	Beginne	O	O	-	0	1810	1904	2264	2292
0	wieder	O	O	-	0	1916	1993	2267	2291
0	Müller	O	O	-	0	2006	2081	2270	2293
0	ve	O	O	-	0	2098	2225	2273	2296
0	:	O	O	-	0	2098	2225	2273	2296
0	kaufend	O	O	-	0	2098	2225	2273	2296
0	in	O	O	-	0	2242	2264	2275	2296
0	den	O	O	-	0	2282	2318	2275	2296
0	Markt	O	O	-	0	1396	1474	2284	2311
0	,	O	O	-	0	1396	1474	2284	2311
0	welcher	O	O	-	0	1500	1587	2289	2308
0	dadurch	O	O	-	0	1608	1700	2288	2310
0	entschieden	O	O	-	0	1721	1855	2291	2314
0	verflaute	O	O	-	0	1877	1978	2295	2317
0	und	O	O	-	0	2000	2042	2298	2319
0	kaum	O	O	-	0	2064	2128	2299	2322
0	feater	O	O	-	0	2150	2214	2301	2323
0	schloss	O	O	-	0	2235	2316	2302	2323
0	,	O	O	-	0	2235	2316	2302	2323
0	}	O	O	-	0	1394	1406	2310	2332
0	etroleum	O	O	-	0	1421	1565	2312	2335
0	eher	O	O	-	0	1578	1627	2314	2335
0	fester	O	O	-	0	1639	1710	2315	2337
0	.	O	O	-	0	1639	1710	2315	2337
0		O	O	-	0	1736	1861	2317	2343
0	Spiritus	O	O	-	0	1736	1861	2317	2343
0	in	O	O	-	0	1874	1898	2319	2341
0	effectiver	O	O	-	0	1916	2021	2321	2346
0	Waare	O	O	-	0	2035	2107	2326	2348
0	lebhaft	O	O	-	0	2120	2199	2328	2350
0	zum	O	O	-	0	2211	2257	2335	2350
0	Yır	O	O	-	0	2270	2315	2328	2350
0	-	O	O	-	0	2270	2315	2328	2350
0	Finde	O	O	-	0	1394	1459	2338	2359
0	gefıagt	O	O	-	0	1472	1550	2339	2366
0	und	O	O	-	0	1564	1606	2341	2362
