No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
14	muſfen	O	O	-	0	952	1126	2412	2458
15	,	O	O	-	0	952	1126	2412	2458
16	daß	O	O	-	0	1171	1243	2408	2460
17	diejenigen	O	O	-	0	1274	1487	2408	2465
18	Parteien	O	O	-	0	1515	1760	2410	2465
19	,	O	O	-	0	1515	1760	2410	2465
20	auf	O	O	-	0	271	347	2497	2545
21	welche	O	O	-	0	387	519	2500	2551
22	dieſe	O	O	-	0	547	638	2502	2550
23	ein	O	O	-	0	680	742	2505	2548
24	beſonderes	O	O	-	0	773	994	2506	2557
25	Gewicht	O	O	-	0	1023	1196	2509	2562
26	legt	O	O	-	0	1224	1320	2512	2566
27	,	O	O	-	0	1224	1320	2512	2566
28	zur	O	O	-	0	1349	1431	2524	2567
29	Aufgabe	O	O	-	0	1458	1644	2515	2569
30	ge⸗	O	O	-	0	1671	1760	2526	2570
0		O	O	-	0	272	613	2864	2919
1	vorübergehende	O	O	-	0	272	613	2864	2919
2	unberechtigte	O	O	-	0	666	944	2871	2927
3	Zweifel	O	O	-	0	994	1161	2874	2928
4	über	O	O	-	0	1202	1318	2876	2921
5	die	O	O	-	0	1373	1431	2879	2923
6	Bedeutung	O	O	-	0	1483	1760	2880	2935
7	der	O	O	-	0	270	335	2914	2958
8	Angelegenheit	O	O	-	0	388	690	2916	2972
9	haben	O	O	-	0	752	878	2925	2976
10	eine	O	O	-	0	942	1024	2925	2970
11	augenblickliche	O	O	-	0	1085	1400	2930	2982
12	Ungewißheit	O	O	-	0	1456	1759	2926	2987
13	über	O	O	-	0	268	367	2966	3012
14	den	O	O	-	0	420	494	2970	3013
15	Ausgang	O	O	-	0	543	745	2971	3027
16	derſelben	O	O	-	0	800	987	2977	3030
17	erzeugen	O	O	-	0	1044	1225	2991	3034
18	können	O	O	-	0	1279	1443	2983	3029
19	.	O	O	-	0	1279	1443	2983	3029
0		O	O	-	0	1522	1759	2981	3039
1	Nachdem	O	O	-	0	1522	1759	2981	3039
0		O	O	-	0	271	468	3123	3180
1	Stellung	O	O	-	0	271	468	3123	3180
2	der	O	O	-	0	499	564	3126	3171
3	Regierung	O	O	-	0	592	822	3129	3187
4	verbreitet	O	O	-	0	863	1067	3135	3180
5	hatte	O	O	-	0	1102	1229	3137	3192
6	,	O	O	-	0	1102	1229	3137	3192
7	nachdem	O	O	-	0	1268	1453	3141	3189
8	die	O	O	-	0	1496	1553	3142	3186
9	Frage	O	O	-	0	1591	1724	3144	3198
10	entſchieden	O	O	-	0	272	498	3176	3230
11	als	O	O	-	0	547	612	3182	3226
12	eine	O	O	-	0	659	740	3182	3238
13	Frage	O	O	-	0	777	908	3186	3239
14	des	O	O	-	0	951	1018	3188	3231
15	Vertrauens	O	O	-	0	1046	1297	3189	3235
16	und	O	O	-	0	1342	1400	3203	3236
17	der	O	O	-	0	1406	1519	3193	3238
18	Zuſtim⸗	O	O	-	0	1546	1757	3195	3248
0		O	O	-	0	372	478	3857	3901
1	Aber	O	O	-	0	372	478	3857	3901
2	nicht	O	O	-	0	505	608	3861	3910
3	blos	O	O	-	0	636	725	3864	3907
4	in	O	O	-	0	766	809	3865	3908
5	Hannover	B-LOC	O	-	0	837	1081	3866	3922
6	,	O	O	-	0	837	1081	3866	3922
7	nicht	O	O	-	0	1121	1223	3872	3923
8	blos	O	O	-	0	1264	1353	3874	3917
9	in	O	O	-	0	1382	1438	3873	3918
10	den	O	O	-	0	1474	1545	3876	3919
11	jüngſt	O	O	-	0	1588	1757	3870	3928
12	gewonnenen	O	O	-	0	269	541	3917	3960
13	Landestheilen	O	O	-	0	567	866	3914	3970
14	wird	O	O	-	0	895	995	3920	3964
15	jene	O	O	-	0	1023	1108	3922	3974
16	hochberzige	O	O	-	0	1135	1369	3924	3980
17	Politik	O	O	-	0	1393	1544	3926	3980
18	gewür⸗	O	O	-	0	1571	1756	3927	3981
0		O	O	-	0	282	468	1196	1259
1	antragte	O	O	-	0	282	468	1196	1259
2	Bewilligung	O	O	-	0	496	775	1197	1253
3	überhaupt	O	O	-	0	803	1043	1202	1258
4	,	O	O	-	0	803	1043	1202	1258
5	ſondern	O	O	-	0	1080	1245	1206	1256
6	theilweiſe	O	O	-	0	1281	1481	1209	1263
7	nur	O	O	-	0	1508	1593	1223	1257
8	gegen	O	O	-	0	1620	1737	1224	1266
9	die	O	O	-	0	281	340	1245	1291
10	Höhe	O	O	-	0	366	476	1246	1301
11	und	O	O	-	0	505	589	1249	1293
12	Form	O	O	-	0	617	973	1214	1303
13	derſelben	O	O	-	0	617	973	1214	1303
14	.	O	O	-	0	617	973	1214	1303
0		O	O	-	0	1665	1687	1225	1268
1	Die	O	O	-	0	460	659	3441	3497
2	Politik	O	O	-	0	460	659	3441	3497
3	,	O	O	-	0	460	659	3441	3497
4	welcher	O	O	-	0	698	851	3448	3499
5	nunmehr	O	O	-	0	893	1093	3450	3503
6	auch	O	O	-	0	1135	1230	3454	3505
7	das	O	O	-	0	1272	1347	3453	3497
8	Herrenhaus	O	O	-	0	1374	1634	3454	3510
9	m.geſtimmt	O	O	-	0	1661	1757	3406	3554
10	hat	O	O	-	0	514	597	3494	3546
11	,	O	O	-	0	514	597	3494	3546
12	iſt	O	O	-	0	640	687	3497	3547
13	eine	O	O	-	0	732	813	3500	3543
14	Politik	O	O	-	0	841	996	3501	3554
15	des	O	O	-	0	1024	1089	3503	3547
16	Wohlwollens	O	O	-	0	1117	1413	3504	3558
17	und	O	O	-	0	1440	1525	3507	3551
18	der	O	O	-	0	1534	1621	3504	3553
19	Ge—	O	O	-	0	1647	1722	3469	3554
0		O	O	-	0	1804	1894	1341	1396
1	hat	O	O	-	0	1804	1894	1341	1396
2	,	O	O	-	0	1804	1894	1341	1396
3	zur	O	O	-	0	1919	1990	1355	1397
4	feſten	O	O	-	0	2017	2134	1345	1399
5	Stütze	O	O	-	0	2163	2297	1348	1402
6	zu	O	O	-	0	2323	2371	1360	1403
7	dienen	O	O	-	0	2401	2548	1350	1396
8	.	O	O	-	0	2401	2548	1350	1396
0		O	O	-	0	1814	1949	560	611
1	Rechte	O	O	-	0	1814	1949	560	611
2	und	O	O	-	0	1982	2068	564	606
3	die	O	O	-	0	2108	2168	565	608
4	provinzielle	O	O	-	0	2207	2459	566	622
5	Selbſtſtändigkeit	O	O	-	0	2486	2848	570	627
6	der	O	O	-	0	2888	2952	577	621
7	gewonnenen	O	O	-	0	2992	3260	586	631
8	Landestheile	O	O	-	0	1811	2080	612	668
9	mit	O	O	-	0	2106	2185	617	660
10	ſolcher	O	O	-	0	2212	2346	618	672
11	Fürſorge	O	O	-	0	2371	2569	621	681
12	wahrt	O	O	-	0	2604	2755	626	677
13	,	O	O	-	0	2604	2755	626	677
14	nicht	O	O	-	0	2794	2895	627	679
15	eine	O	O	-	0	2922	3001	630	674
16	engberzige	O	O	-	0	3043	3260	632	686
17	Eroberungspolitik	O	O	-	0	1813	2231	664	722
18	,	O	O	-	0	1813	2231	664	722
19	ſondern	O	O	-	0	2258	2423	670	718
20	eine	O	O	-	0	2453	2535	685	718
21	wahrhaft	O	O	-	0	2562	2764	676	730
22	nationale	O	O	-	0	2790	2997	679	726
23	Politik	O	O	-	0	3023	3175	683	733
24	be⸗	O	O	-	0	3186	3260	684	730
0		O	O	-	0	1811	1889	820	864
1	mit	O	O	-	0	1811	1889	820	864
2	wie	O	O	-	0	1916	1989	821	865
3	gutem	O	O	-	0	2017	2154	825	878
4	Rechte	O	O	-	0	2182	2315	826	877
5	Graf	B-PER	O	-	0	2344	2454	829	883
6	Bismarck	I-PER	O	-	0	2479	2692	830	878
7	darauf	O	O	-	0	2726	2876	835	889
8	hindeutete	O	O	-	0	2908	3145	838	893
9	,	O	O	-	0	2908	3145	838	893
10	daß	O	O	-	0	3182	3285	842	893
11	dieſe	O	O	-	0	1811	1903	873	924
12	hannoverſche	O	O	-	0	1930	2210	875	930
13	Frage	O	O	-	0	2224	2355	879	933
14	nur	O	O	-	0	2380	2464	893	927
15	im	O	O	-	0	2489	2549	883	927
16	Zuſammenhange	O	O	-	0	2565	2946	885	942
17	der	O	O	-	0	2973	3037	892	935
18	geſammten	O	O	-	0	3064	3256	894	945
19	Politik	O	O	-	0	1901	2054	926	976
20	Preußens	B-LOC	O	-	0	2081	2295	929	984
21	richtig	O	O	-	0	2321	2454	935	988
22	beurtheilt	O	O	-	0	2484	2689	936	988
23	werden	O	O	-	0	2715	2867	941	984
24	könne	O	O	-	0	2894	3028	943	988
25	.	O	O	-	0	2894	3028	943	988
0		O	O	-	0	1808	1942	1134	1178
1	konservative	O	O	-	0	1808	1942	1134	1178
2	Partei	O	O	-	0	1968	2137	1136	1190
3	,	O	O	-	0	1968	2137	1136	1190
4	welche	O	O	-	0	2178	2308	1140	1191
5	der	O	O	-	0	2350	2414	1144	1186
6	Regierung	O	O	-	0	2438	2669	1139	1200
7	bisher	O	O	-	0	2711	2841	1147	1202
8	mit	O	O	-	0	2874	2952	1151	1194
9	vollem	O	O	-	0	2983	3128	1154	1197
10	Vertrauen	O	O	-	0	3155	3283	1154	1199
11	und	O	O	-	0	1977	2063	1190	1233
12	mit	O	O	-	0	2093	2171	1189	1234
13	Hingebung	O	O	-	0	2197	2412	1191	1247
14	gefolgt	O	O	-	0	2416	2614	1198	1251
15	iſt	O	O	-	0	2638	2705	1198	1251
16	,	O	O	-	0	2638	2705	1198	1251
17	fort	O	O	-	0	2732	2815	1200	1251
18	und	O	O	-	0	2839	2923	1204	1245
19	fort	O	O	-	0	2952	3034	1206	1256
20	ihre	O	O	-	0	3058	3139	1206	1257
21	Aufgabe	O	O	-	0	3152	3258	1206	1257
22	und	O	O	-	0	1930	1986	1252	1282
23	ihre	O	O	-	0	1993	2123	1241	1292
24	Ehre	O	O	-	0	2139	2238	1242	1294
25	darin	O	O	-	0	2257	2375	1244	1290
26	finden	O	O	-	0	2405	2533	1248	1297
27	werde	O	O	-	0	2560	2700	1250	1303
28	,	O	O	-	0	2560	2700	1250	1303
29	einer	O	O	-	0	2728	2832	1252	1297
30	Regierung	O	O	-	0	2851	3078	1253	1311
31	,	O	O	-	0	2851	3078	1253	1311
32	welche	O	O	-	0	3083	3251	1258	1309
33	ſo	O	O	-	0	1805	1843	1290	1340
34	Großes	O	O	-	0	1864	2021	1290	1344
35	für	O	O	-	0	2041	2110	1293	1344
36	Preußen	O	O	-	0	2129	2318	1294	1347
37	und	O	O	-	0	2337	2421	1302	1342
38	Deutſchland	O	O	-	0	2440	2703	1302	1353
39	errungen	O	O	-	0	2725	2920	1315	1360
40	und	O	O	-	0	2944	3003	1320	1352
41	geſchaffen	O	O	-	0	3007	3260	1310	1364
0		O	O	-	0	1812	1915	717	771
1	folgt	O	O	-	0	1812	1915	717	771
2	und	O	O	-	0	1940	2024	720	762
3	eben	O	O	-	0	2054	2147	722	764
4	deshalb	O	O	-	0	2176	2338	722	775
5	das	O	O	-	0	2365	2439	726	769
6	Vertrauen	O	O	-	0	2469	2698	726	773
7	des	O	O	-	0	2733	2800	732	775
8	deutſchen	O	O	-	0	2827	3016	732	785
9	Volkes	O	O	-	0	3044	3188	735	780
10	in	O	O	-	0	3213	3259	736	781
11	vollem	O	O	-	0	1812	1961	770	813
12	Maße	O	O	-	0	1978	2109	772	824
13	in	O	O	-	0	2127	2172	773	817
14	Anſpruch	O	O	-	0	2191	2392	774	828
15	nehmen	O	O	-	0	2412	2578	778	831
16	darf	O	O	-	0	2606	2708	782	831
17	.	O	O	-	0	2606	2708	782	831
0		O	O	-	0	2763	2821	783	827
1	Es	O	O	-	0	2763	2821	783	827
2	bewährt	O	O	-	0	2842	2997	786	840
3	ſich	O	O	-	0	3001	3097	788	839
4	hierin	O	O	-	0	3121	3259	788	841
5	,	O	O	-	0	3121	3259	788	841
0		O	O	-	0	1912	2050	980	1031
1	Jndem	O	O	-	0	1912	2050	980	1031
2	das	O	O	-	0	2051	2144	984	1025
3	Herrenhaus	O	O	-	0	2149	2444	982	1038
4	durch	O	O	-	0	2446	2582	987	1041
5	ſeinen	O	O	-	0	2609	2735	989	1040
6	jüngſten	O	O	-	0	2762	2944	990	1046
7	Beſchluß	O	O	-	0	2959	3143	996	1048
8	von	O	O	-	0	3171	3255	1004	1043
9	Neuem	O	O	-	0	1807	1952	1028	1074
10	mit	O	O	-	0	1954	2054	1033	1076
11	vollſter	O	O	-	0	2058	2260	1031	1086
12	Entſchiedenheit	O	O	-	0	2289	2606	1036	1092
13	für	O	O	-	0	2632	2700	1041	1093
14	dieſe	O	O	-	0	2728	2821	1042	1090
15	Politik	O	O	-	0	2847	2998	1047	1096
16	eingetreten	O	O	-	0	3024	3252	1049	1101
17	iſt	O	O	-	0	1806	1890	1080	1136
18	,	O	O	-	0	1806	1890	1080	1136
19	hat	O	O	-	0	1914	1982	1083	1135
20	daſſelbe	O	O	-	0	2009	2173	1083	1137
21	zugleich	O	O	-	0	2197	2360	1088	1142
22	die	O	O	-	0	2389	2446	1090	1134
23	Zuverſicht	O	O	-	0	2470	2694	1091	1147
24	erhöht	O	O	-	0	2719	2870	1096	1150
25	,	O	O	-	0	2719	2870	1096	1150
26	daß	O	O	-	0	2909	2981	1098	1152
27	die	O	O	-	0	3023	3080	1101	1144
28	konſervative	O	O	-	0	3092	3276	1101	1152
29	Partei	O	O	-	0	3092	3276	1101	1152
0		O	O	-	0	1982	2085	1480	1526
1	Die	O	O	-	0	1982	2085	1480	1526
2	ſogenaunte	O	O	-	0	2113	2420	1484	1537
3	Hannoverſche	O	O	-	0	2448	2830	1487	1545
4	Legion	O	O	-	0	2860	3063	1493	1549
5	.	O	O	-	0	2860	3063	1493	1549
0		O	O	-	0	1790	2007	4306	4355
1	Aufenthalt	O	O	-	0	1790	2007	4306	4355
2	in	O	O	-	0	2033	2072	4309	4349
3	Hietzing	B-LOC	O	-	0	2097	2261	4310	4360
4	,	O	O	-	0	2097	2261	4310	4360
5	die	O	O	-	0	2273	2338	4313	4353
6	Regierung	O	O	-	0	2354	2558	4313	4365
7	dann	O	O	-	0	2583	2651	4316	4357
8	verpflichtet	O	O	-	0	2656	2918	4320	4368
9	ſein	O	O	-	0	2940	3012	4324	4369
10	wird	O	O	-	0	3036	3141	4327	4372
11	,	O	O	-	0	3036	3141	4327	4372
12	das	O	O	-	0	3166	3231	4328	4367
0		O	O	-	0	1894	2078	1553	1600
1	Während	O	O	-	0	1894	2078	1553	1600
2	die	O	O	-	0	2119	2172	1556	1596
3	preußiſche	O	O	-	0	2211	2401	1559	1609
4	Regierung	O	O	-	0	2436	2641	1563	1612
5	dem	O	O	-	0	2683	2762	1567	1606
6	früheren	O	O	-	0	2802	2965	1568	1616
7	König	O	O	-	0	3004	3122	1572	1619
8	von	O	O	-	0	3172	3245	1580	1615
9	Hannover	B-LOC	O	-	0	1799	2000	1599	1647
10	die	O	O	-	0	2024	2077	1602	1641
11	größte	O	O	-	0	2101	2220	1604	1650
12	und	O	O	-	0	2245	2296	1614	1646
13	edelſte	O	O	-	0	2300	2459	1608	1653
14	Rückſicht	O	O	-	0	2483	2652	1609	1658
15	zu	O	O	-	0	2675	2717	1623	1661
16	Theil	O	O	-	0	2744	2848	1614	1657
17	werden	O	O	-	0	2873	3013	1618	1657
18	läßt	O	O	-	0	3038	3123	1619	1665
19	,	O	O	-	0	3038	3123	1619	1665
20	während	O	O	-	0	3149	3247	1621	1667
21	andererſeits	O	O	-	0	1910	2139	1647	1696
22	ihre	O	O	-	0	2164	2237	1652	1697
23	Fürſorge	O	O	-	0	2261	2435	1652	1703
24	für	O	O	-	0	2471	2531	1655	1700
25	die	O	O	-	0	2568	2619	1657	1697
26	neue	O	O	-	0	2655	2743	1669	1700
27	Provinz	O	O	-	0	2783	2946	1661	1711
28	unter	O	O	-	0	2982	3088	1666	1705
29	der	O	O	-	0	3112	3170	1667	1706
30	be—	O	O	-	0	3196	3248	1668	1707
0		O	O	-	0	1799	1860	1784	1825
1	des	O	O	-	0	1799	1860	1784	1825
2	Königs	O	O	-	0	1884	2030	1787	1833
3	Georg	B-PER	O	-	0	2053	2177	1788	1837
4	und	O	O	-	0	2201	2277	1793	1830
5	ſeiner	O	O	-	0	2301	2411	1792	1838
6	Umgebung	O	O	-	0	2433	2645	1795	1845
7	in	O	O	-	0	2671	2710	1799	1837
8	Hietzing	B-LOC	O	-	0	2734	2885	1800	1849
9	die	O	O	-	0	2912	2963	1803	1843
10	verwerflichen	O	O	-	0	2988	3266	1806	1853
11	Verſuche	O	O	-	0	1798	1949	1831	1881
12	fortgeſetzt	O	O	-	0	1953	2184	1835	1883
13	,	O	O	-	0	1953	2184	1835	1883
14	einen	O	O	-	0	2209	2309	1839	1878
15	Theil	O	O	-	0	2334	2441	1840	1888
16	ſeiner	O	O	-	0	2464	2574	1841	1887
17	früheren	O	O	-	0	2595	2761	1838	1893
18	Unterthanen	O	O	-	0	2775	3033	1849	1895
19	,	O	O	-	0	2775	3033	1849	1895
20	meiſt	O	O	-	0	3056	3156	1853	1895
21	aus	O	O	-	0	3173	3244	1858	1894
22	den	O	O	-	0	1799	1866	1878	1918
23	unterſten	O	O	-	0	1889	2067	1881	1928
24	Ständen	O	O	-	0	2092	2278	1883	1930
25	,	O	O	-	0	2092	2278	1883	1930
26	für	O	O	-	0	2314	2375	1885	1930
27	das	O	O	-	0	2408	2474	1888	1928
28	völlige	O	O	-	0	2513	2639	1890	1947
29	boffnungsloſe	O	O	-	0	2677	2945	1894	1950
30	und	O	O	-	0	2981	3054	1899	1938
31	thörichte	O	O	-	0	3082	3262	1900	1948
32	Unternehmen	O	O	-	0	1798	2036	1925	1969
33	einer	O	O	-	0	2040	2185	1931	1970
34	Wiederherſtellung	O	O	-	0	2209	2556	1930	1983
35	ſeines	O	O	-	0	2581	2693	1937	1981
36	Thrones	O	O	-	0	2716	2884	1941	1984
37	zu	O	O	-	0	2904	2952	1954	1998
38	gewinnen	O	O	-	0	2976	3172	1946	1992
39	.	O	O	-	0	2976	3172	1946	1992
0		O	O	-	0	1797	1958	2018	2065
1	zwiſchen	O	O	-	0	1797	1958	2018	2065
2	Deutſchland	B-LOC	O	-	0	1975	2216	2021	2069
3	und	O	O	-	0	2237	2308	2026	2064
4	Frankreich	B-LOC	O	-	0	2322	2526	2026	2074
5	herbeizuführen	O	O	-	0	2552	2840	2032	2080
6	drohete	O	O	-	0	2864	3012	2035	2089
7	,	O	O	-	0	2864	3012	2035	2089
8	ließ	O	O	-	0	3037	3102	2038	2084
9	König	O	O	-	0	3124	3241	2039	2089
10	Georg	O	O	-	0	3124	3241	2039	2089
0		O	O	-	0	1796	1933	2158	2206
1	ſchluſſe	O	O	-	0	1796	1933	2158	2206
2	an	O	O	-	0	1957	2005	2169	2199
3	die	O	O	-	0	2031	2084	2161	2201
4	Franzoſen	O	O	-	0	2108	2309	2163	2211
5	gegen	O	O	-	0	2334	2437	2177	2214
6	ihr	O	O	-	0	2462	2518	2168	2212
7	Vaterland	O	O	-	0	2533	2737	2168	2212
8	marſchiren	O	O	-	0	2762	2970	2175	2219
9	ſollte	O	O	-	0	2994	3113	2178	2222
10	.	O	O	-	0	2994	3113	2178	2222
0		O	O	-	0	1890	1964	2205	2246
1	Als	O	O	-	0	1890	1964	2205	2246
2	ſodann	O	O	-	0	1987	2128	2208	2252
3	die	O	O	-	0	2153	2206	2210	2250
4	luxemburgiſche	O	O	-	0	2232	2521	2211	2261
5	Angelegenheit	O	O	-	0	2538	2795	2216	2265
6	eine	O	O	-	0	2799	2902	2222	2262
7	friedliche	O	O	-	0	2918	3088	2223	2272
8	Löſung	O	O	-	0	3104	3242	2225	2276
9	fand	O	O	-	0	1797	1901	2250	2299
10	,	O	O	-	0	1797	1901	2250	2299
11	begab	O	O	-	0	1937	2046	2254	2302
12	ſich	O	O	-	0	2073	2131	2254	2301
13	die	O	O	-	0	2158	2210	2256	2296
14	in	O	O	-	0	2241	2288	2256	2296
15	Holland	B-LOC	O	-	0	2303	2464	2259	2306
16	geſammelte	O	O	-	0	2489	2715	2265	2309
17	Schaar	O	O	-	0	2740	2883	2267	2310
18	von	O	O	-	0	2910	2984	2277	2309
19	Hannoveranern	O	O	-	0	3007	3243	2272	2318
20	nach	O	O	-	0	1910	1993	2301	2346
21	der	O	O	-	0	2020	2078	2301	2340
22	Schweiz	B-LOC	O	-	0	2102	2276	2302	2351
23	,	O	O	-	0	2102	2276	2302	2351
24	wo	O	O	-	0	2301	2337	2313	2343
25	ſie	O	O	-	0	2342	2412	2308	2353
26	in	O	O	-	0	2414	2464	2309	2347
27	feſter	O	O	-	0	2469	2612	2308	2355
28	militairiſcher	O	O	-	0	2636	2892	2311	2361
29	Eintheilung	O	O	-	0	2911	3143	2316	2365
30	verblieb	O	O	-	0	3168	3241	2327	2360
31	und	O	O	-	0	1916	1992	2346	2385
32	aus	O	O	-	0	2019	2090	2349	2386
33	Mitteln	O	O	-	0	2116	2274	2348	2390
34	des	O	O	-	0	2300	2359	2351	2392
35	Königs	O	O	-	0	2384	2525	2353	2403
36	Georg	B-PER	O	-	0	2552	2673	2357	2406
37	fort	O	O	-	0	2699	2773	2358	2404
38	und	O	O	-	0	2796	2870	2362	2400
39	fort	O	O	-	0	2895	2968	2363	2408
40	ihren	O	O	-	0	2991	3090	2364	2411
41	Unterhalt	O	O	-	0	3113	3241	2366	2407
42	erhielt	O	O	-	0	1899	2028	2392	2436
43	.	O	O	-	0	1899	2028	2392	2436
0		O	O	-	0	2080	2203	2395	2440
1	Durch	O	O	-	0	2080	2203	2395	2440
2	ihr	O	O	-	0	2230	2286	2397	2440
3	müßiges	O	O	-	0	2309	2473	2399	2447
4	Umhertreiben	O	O	-	0	2497	2769	2402	2449
5	und	O	O	-	0	2801	2875	2408	2447
6	ihren	O	O	-	0	2901	2999	2410	2454
7	Uebermuth	O	O	-	0	3023	3239	2412	2461
8	erreate	O	O	-	0	1796	1921	2442	2484
9	dieſelbe	O	O	-	0	1947	2088	2439	2487
10	dort	O	O	-	0	2113	2193	2444	2483
11	vielfach	O	O	-	0	2217	2359	2443	2493
12	Aergerniß	O	O	-	0	2385	2579	2447	2497
13	und	O	O	-	0	2611	2686	2452	2491
14	wurde	O	O	-	0	2717	2841	2453	2494
15	von	O	O	-	0	2865	2938	2460	2495
16	der	O	O	-	0	2964	3020	2458	2498
17	Schweizer	O	O	-	0	3044	3241	2460	2508
18	Bevölkerung	O	O	-	0	1794	2055	2483	2534
19	,	O	O	-	0	1794	2055	2483	2534
20	ſo	O	O	-	0	2085	2121	2488	2533
21	wie	O	O	-	0	2147	2216	2488	2530
22	von	O	O	-	0	2241	2314	2497	2530
23	den	O	O	-	0	2340	2404	2497	2533
24	Kantonsregierungen	O	O	-	0	2428	2833	2496	2550
25	nicht	O	O	-	0	2857	2948	2502	2549
26	grade	O	O	-	0	2972	3074	2505	2551
27	freundlich	O	O	-	0	3099	3240	2505	2552
28	angeſehen	O	O	-	0	1889	2088	2534	2580
29	.	O	O	-	0	1889	2088	2534	2580
0		O	O	-	0	1887	1969	2578	2620
1	Vor	O	O	-	0	1887	1969	2578	2620
2	Kurzem	O	O	-	0	1993	2149	2580	2627
3	begab	O	O	-	0	2175	2259	2581	2629
4	ſich	O	O	-	0	2264	2367	2583	2631
5	nun	O	O	-	0	2391	2472	2595	2626
6	dieſe	O	O	-	0	2497	2580	2588	2632
7	ſogenannte	O	O	-	0	2611	2828	2591	2638
8	»	O	O	-	0	2863	3149	2596	2644
9	Hannoverſche	O	O	-	0	2863	3149	2596	2644
10	Legion	O	O	-	0	3184	3241	2599	2640
0		O	O	-	0	1793	2035	2672	2713
1	unmittelbar	O	O	-	0	1793	2035	2672	2713
2	an	O	O	-	0	2061	2109	2684	2713
3	der	O	O	-	0	2136	2193	2673	2715
4	deutſchen	O	O	-	0	2215	2391	2676	2725
5	Grenze	O	O	-	0	2418	2556	2679	2729
6	Aufenthalt	O	O	-	0	2580	2799	2682	2732
7	nahm	O	O	-	0	2820	2942	2690	2734
8	.	O	O	-	0	2820	2942	2690	2734
0		O	O	-	0	1795	1902	2625	2671
1	Hannoversche	O	O	-	0	1795	1902	2625	2671
2	Legion	O	O	-	0	1795	1902	2625	2671
3	«	O	O	-	0	1795	1902	2625	2671
0		O	O	-	0	1941	2012	2629	2666
1	aus	O	O	-	0	1941	2012	2629	2666
2	der	O	O	-	0	2050	2109	2628	2667
3	Schweiz	B-LOC	O	-	0	2148	2309	2629	2677
4	nach	O	O	-	0	2345	2428	2633	2678
5	Frankreich	B-LOC	O	-	0	2465	2680	2633	2686
6	,	O	O	-	0	2465	2680	2633	2686
7	wo	O	O	-	0	2718	2753	2647	2678
8	ſie	O	O	-	0	2759	2851	2640	2686
9	zunaͤchſt	O	O	-	0	2874	3031	2644	2692
10	im	O	O	-	0	3052	3107	2645	2686
11	Elſaß	B-LOC	O	-	0	3133	3239	2645	2692
0		O	O	-	0	1889	1952	2719	2758
1	So	O	O	-	0	1889	1952	2719	2758
2	ungefährlich	O	O	-	0	1976	2217	2720	2769
3	dies	O	O	-	0	2245	2316	2722	2763
4	thörichte	O	O	-	0	2334	2505	2724	2773
5	Unternehmen	O	O	-	0	2526	2796	2728	2778
6	iſt	O	O	-	0	2819	2869	2733	2782
7	,	O	O	-	0	2819	2869	2733	2782
8	ſo	O	O	-	0	2894	2930	2736	2783
9	mußte	O	O	-	0	2956	3077	2738	2783
10	es	O	O	-	0	3103	3140	2741	2778
11	doch	O	O	-	0	3157	3236	2738	2786
12	Befremden	O	O	-	0	1794	1984	2763	2808
13	erregen	O	O	-	0	1987	2186	2777	2815
14	,	O	O	-	0	1987	2186	2777	2815
15	daß	O	O	-	0	2211	2276	2769	2813
16	eine	O	O	-	0	2303	2375	2770	2810
17	offenbar	O	O	-	0	2403	2564	2773	2821
18	gegen	O	O	-	0	2588	2693	2785	2824
19	Preußen	B-LOC	O	-	0	2718	2887	2779	2827
20	gerüſtete	O	O	-	0	2911	3072	2783	2830
21	Schaar	O	O	-	0	3097	3243	2786	2831
22	hannoverſcher	O	O	-	0	1794	2085	2811	2861
23	Flüchtlinge	O	O	-	0	2102	2326	2814	2865
24	ihre	O	O	-	0	2359	2430	2818	2865
25	Ueberſiedelung	O	O	-	0	2464	2752	2821	2873
26	von	O	O	-	0	2788	2860	2834	2867
27	der	O	O	-	0	2887	2944	2829	2868
28	Schweiz	B-LOC	O	-	0	2969	3129	2830	2879
29	nach	O	O	-	0	3154	3236	2834	2879
30	Frankreich	B-LOC	O	-	0	1793	1996	2857	2905
31	mit	O	O	-	0	2028	2122	2860	2899
32	Hülfe	O	O	-	0	2138	2260	2862	2910
33	öſterreichiſcher	O	O	-	0	2263	2664	2862	2917
34	Päſſe	O	O	-	0	2690	2826	2871	2920
35	bewerkſtelligt	O	O	-	0	2860	3126	2873	2926
36	hatte	O	O	-	0	3142	3246	2879	2925
37	und	O	O	-	0	1793	1866	2904	2944
38	daß	O	O	-	0	1894	1960	2905	2950
39	dieſelbe	O	O	-	0	1986	2128	2906	2953
40	in	O	O	-	0	2153	2192	2911	2948
41	Frankreich	O	O	-	0	2216	2431	2910	2958
42	,	O	O	-	0	2216	2431	2910	2958
43	wie	O	O	-	0	2468	2536	2915	2953
44	es	O	O	-	0	2562	2597	2918	2956
45	zuerſt	O	O	-	0	2623	2730	2919	2965
46	hieß	O	O	-	0	2755	2840	2918	2967
47	,	O	O	-	0	2755	2840	2918	2967
48	entgegenkommende	O	O	-	0	2865	3236	2925	2970
49	Aufnahme	O	O	-	0	1793	2004	2950	2999
50	von	O	O	-	0	2029	2076	2960	2993
51	Seiten	O	O	-	0	2080	2260	2954	2996
52	der	O	O	-	0	2285	2342	2958	2997
53	Behörden	O	O	-	0	2366	2555	2958	3006
