No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
28	Pinne	B-LOC	O	Q2245|Q2527080|Q21039648|Q774709|Q15676122	0	648	707	2107	2128
29	,	O	O	-	0	648	707	2107	2128
30	wegen	O	O	-	0	248	302	2123	2141
31	wiederholter	O	O	-	0	314	424	2121	2142
32	ſchwerer	O	O	-	0	435	506	2124	2144
33	Urkundenfälſchung	O	O	-	0	517	679	2124	2150
34	in	O	O	-	0	692	706	2130	2147
35	den	O	O	-	0	248	278	2141	2158
36	Akten	O	O	-	0	289	339	2142	2159
37	U.	O	O	-	0	351	371	2143	2159
38	R.	O	O	-	0	384	403	2144	2160
39	II.	O	O	-	0	415	437	2144	2161
40	134.	O	O	-	0	451	485	2146	2162
41	97.	O	O	-	0	497	522	2146	2162
42	(	O	O	-	0	534	555	2148	2167
43	J.	O	O	-	0	534	555	2148	2167
44	III.	O	O	-	0	568	599	2148	2164
45	D.	O	O	-	0	609	628	2149	2165
46	312.	O	O	-	0	638	673	2150	2167
47	97	O	O	-	0	681	706	2152	2170
48	)	O	O	-	0	681	706	2152	2170
49	erkaſſene	O	O	-	0	248	322	2162	2182
50	und	O	O	-	0	334	366	2165	2180
51	diesſeits	O	O	-	0	380	453	2164	2185
52	unterm	O	O	-	0	465	526	2167	2184
53	2.	O	O	-	0	534	556	2169	2185
54	Dezember	O	O	-	0	569	654	2168	2188
55	1899	O	O	-	0	667	706	2173	2188
56	erneuerte	O	O	-	0	249	329	2185	2201
57	Steckbrief	O	O	-	0	341	429	2184	2205
58	wird	O	O	-	0	440	479	2187	2204
59	zurückgenommen	O	O	-	0	491	640	2188	2210
60	.	O	O	-	0	491	640	2188	2210
0		O	O	-	0	268	331	2205	2222
1	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	268	331	2205	2222
2	.	O	O	-	0	268	331	2205	2222
3	den	O	O	-	0	344	373	2206	2223
4	4.	O	O	-	0	384	400	2208	2223
5	Mai	O	O	-	0	411	450	2208	2225
6	1903	O	O	-	0	464	507	2210	2226
7	.	O	O	-	0	464	507	2210	2226
0		O	O	-	0	328	331	2221	2226
1	Königl.	O	O	-	0	340	406	2227	2249
2	Staatsanwaltſchaft	O	O	-	0	418	590	2229	2252
3	I.	O	O	-	0	601	613	2234	2250
0		O	O		0	249	704	2256	2278
1	—	O	O	-	0	249	704	2256	2278
2	—	O	O	-	0	249	704	2256	2278
3	—	O	O	-	0	249	704	2256	2278
4	—	O	O	-	0	249	704	2256	2278
5	—	O	O	-	0	249	704	2256	2278
6	—	O	O	-	0	249	704	2256	2278
0		O	O		0	383	567	2277	2310
1	Handelsregiſter	O	O	-	0	383	567	2277	2310
2	des	O	O	-	0	254	289	2305	2322
3	Königlichen	O	O	-	0	300	428	2306	2328
4	Amtsgerichts	O	O	-	0	440	580	2310	2331
5	I.	O	O	-	0	592	605	2313	2329
6	Berlin	O	O	-	0	617	692	2313	2331
7	.	O	O	-	0	617	692	2313	2331
0		O	O	-	0	391	519	2329	2350
1	(	O	O	-	0	391	519	2329	2350
2	Abtheilung	O	O	-	0	391	519	2329	2350
3	A.	O	O	-	0	532	558	2333	2350
4	)	O	O	-	0	532	558	2333	2350
0		O	O		0	264	295	2348	2364
1	Am	O	O	-	0	264	295	2348	2364
2	2.	O	O	-	0	308	322	2349	2364
3	Mai	O	O	-	0	334	373	2348	2366
4	1903	O	O	-	0	386	426	2351	2367
5	iſt	O	O	-	0	446	463	2351	2370
6	in	O	O	-	0	482	498	2352	2369
7	das	O	O	-	0	518	548	2353	2370
8	Handelsregiſter	O	O	-	0	566	703	2354	2377
9	eingetragen	O	O	-	0	242	344	2368	2389
10	worden	O	O	-	0	356	419	2371	2388
11	(	O	O	-	0	434	469	2372	2392
12	mit	O	O	-	0	434	469	2372	2392
13	Anusſchluß	O	O	-	0	480	567	2373	2395
14	der	O	O	-	0	580	606	2376	2393
15	Branche	O	O	-	0	616	702	2377	2398
16	)	O	O	-	0	616	702	2377	2398
17	:	O	O	-	0	616	702	2377	2398
18	Bei	O	O	-	0	263	295	2390	2407
19	Ro.	O	O	-	0	307	339	2390	2408
20	7290	O	O	-	0	351	397	2392	2408
21	.	O	O	-	0	351	397	2392	2408
22	(	O	O	-	0	409	477	2392	2412
23	Firma	O	O	-	0	409	477	2392	2412
24	:	O	O	-	0	409	477	2392	2412
25	H.	O	O	-	0	489	510	2394	2415
26	Sternke	B-PER	O	-	0	522	616	2395	2418
27	,	O	O	-	0	522	616	2395	2418
28	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	627	702	2399	2419
29	)	O	O	-	0	627	702	2399	2419
30	:	O	O	-	0	627	702	2399	2419
31	Offene	O	O	-	0	241	301	2410	2431
32	Handelsgeſellſchaft	O	O	-	0	312	484	2412	2434
33	.	O	O	-	0	312	484	2412	2434
0		O	O	-	0	507	542	2415	2433
1	Der	O	O	-	0	507	542	2415	2433
2	Kaufmann	O	O	-	0	547	641	2418	2436
3	Adolf	B-PER	O	-	0	653	702	2421	2441
4	Gottfeld	I-PER	O	-	0	240	335	2433	2452
5	zu	O	O	-	0	353	371	2438	2453
6	Arnswalde	B-LOC	O	Q640223	0	384	470	2434	2452
7	iſt	O	O	-	0	473	510	2436	2453
8	in	O	O	-	0	522	537	2437	2454
9	das	O	O	-	0	549	578	2438	2455
10	Geſchäft	O	O	-	0	591	664	2440	2460
11	als	O	O	-	0	675	700	2443	2459
12	perſoͤulich	O	O	-	0	239	325	2454	2474
13	baftender	O	O	-	0	352	435	2455	2473
14	Geiellſchafter	O	O	-	0	456	573	2457	2479
15	eingetreten	O	O	-	0	600	700	2461	2482
16	.	O	O	-	0	600	700	2461	2482
0		O	O		0	240	273	2474	2491
1	Die	O	O	-	0	240	273	2474	2491
2	Gefellſchaft	O	O	-	0	285	386	2476	2496
3	hat	O	O	-	0	397	424	2477	2497
4	am	O	O	-	0	435	461	2480	2494
5	14.	O	O	-	0	470	494	2479	2495
6	April	O	O	-	0	501	549	2479	2498
7	1903	O	O	-	0	561	601	2481	2497
8	begonnen	O	O	-	0	613	699	2482	2502
9	.	O	O	-	0	613	699	2482	2502
0		O	O	-	0	239	274	2495	2513
1	Der	O	O	-	0	239	274	2495	2513
2	Uebergang	O	O	-	0	278	378	2495	2517
3	der	O	O	-	0	390	417	2497	2515
4	in	O	O	-	0	428	444	2498	2515
5	dem	O	O	-	0	456	485	2499	2515
6	Betriebe	O	O	-	0	485	574	2499	2518
7	des	O	O	-	0	583	610	2503	2519
8	Geſchafts	O	O	-	0	617	698	2503	2524
9	pegründeten	O	O	-	0	239	345	2517	2541
10	Verbindlichkeiten	O	O	-	0	356	508	2518	2541
11	auf	O	O	-	0	524	552	2522	2543
12	die	O	O	-	0	563	588	2523	2540
13	Gefellſchaft	O	O	-	0	599	699	2524	2547
14	nt	O	O	-	0	238	257	2541	2559
15	ausgeſchloffen	O	O	-	0	268	395	2539	2559
16	.	O	O	-	0	268	395	2539	2559
0		O	O	-	0	261	293	2570	2587
1	Bei	O	O	-	0	261	293	2570	2587
2	No.	O	O	-	0	305	336	2571	2587
3	6301	O	O	-	0	350	395	2572	2588
4	.	O	O	-	0	350	395	2572	2588
5	Gommanditgeſellſchaft	O	O	-	0	418	628	2572	2596
6	:	O	O	-	0	418	628	2572	2596
7	Gebr.	O	O	-	0	641	697	2578	2596
8	Frieſecke	I-PER	O	Q1514501	0	236	338	2591	2612
9	,	O	O	-	0	236	338	2591	2612
10	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	356	429	2592	2614
11	)	O	O	-	0	356	429	2592	2614
12	:	O	O	-	0	356	429	2592	2614
13	Die	O	O	-	0	447	479	2594	2612
14	Kommanditeinlage	O	O	-	0	490	658	2595	2620
15	des	O	O	-	0	670	696	2601	2618
16	Kommanditiſten	O	O	-	0	237	380	2613	2634
17	iſt	O	O	-	0	393	411	2614	2634
18	erböht	O	O	-	0	422	482	2615	2634
19	.	O	O	-	0	422	482	2615	2634
0		O	O		0	705	710	2651	2653
1	um	O	O	-	0	705	710	2651	2653
0		O	O		0	257	289	2644	2662
1	Bei	O	O	-	0	257	289	2644	2662
2	No.	O	O	-	0	307	339	2645	2662
3	Stés	O	O	-	0	358	405	2646	2663
4	.	O	O	-	0	358	405	2646	2663
5	Erm	O	O	-	0	427	496	2648	2668
6	?	O	O	-	0	427	496	2648	2668
7	Johann	B-PER	O	Q19506658|Q60322643|Q123787	0	517	600	2648	2669
8	Köpcke	I-PER	O	Q19506658|Q60322643|Q123787	0	618	695	2652	2674
9	,	O	O	-	0	618	695	2652	2674
10	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	235	309	2664	2686
11	)	O	O	-	0	235	309	2664	2686
12	:	O	O	-	0	235	309	2664	2686
13	Die	O	O	-	0	331	364	2666	2684
14	Firma	O	O	-	0	386	440	2667	2686
15	heißt	O	O	-	0	462	510	2668	2690
16	richtig	O	O	-	0	528	589	2671	2692
17	:	O	O	-	0	528	589	2671	2692
18	Johann	B-PER	O	-	0	613	694	2672	2693
19	Köpke	I-PER	O	-	0	234	304	2686	2707
20	.	O	O	-	0	234	304	2686	2707
0		O	O	-	0	325	458	2687	2709
1	Firmeninhaber	O	O	-	0	325	458	2687	2709
2	heißt	O	O	-	0	469	513	2690	2711
3	Johann	B-PER	O	Q15479701	0	525	594	2691	2712
4	Köpke	I-PER	O	Q15479701	0	605	619	2696	2712
5	.	O	O	-	0	624	673	2695	2715
0		O	O	-	0	255	287	2718	2736
1	Bei	O	O	-	0	255	287	2718	2736
2	No.	O	O	-	0	310	342	2718	2736
3	9029	O	O	-	0	365	410	2721	2738
4	.	O	O	-	0	365	410	2721	2738
5	Dffſe	O	O	-	0	433	499	2721	2743
6	Handelsgejellſchaft	O	O	-	0	520	694	2723	2747
7	:	O	O	-	0	520	694	2723	2747
8	D.	B-PER	O	-	0	234	257	2739	2757
9	Fasquel	I-PER	O	Q53465939	0	270	364	2739	2760
10	,	O	O	-	0	270	364	2739	2760
11	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	383	456	2742	2762
12	)	O	O	-	0	383	456	2742	2762
13	:	O	O	-	0	383	456	2742	2762
14	Die	O	O	-	0	475	508	2743	2761
15	Geſellſchaft	O	O	-	0	520	619	2744	2767
16	iſt	O	O	-	0	631	649	2747	2767
17	auf—geloͤſt	O	O	-	0	660	694	2748	2768
18	.	O	O	-	0	234	287	2760	2781
0		O	O		0	310	345	2760	2779
1	Der	O	O	-	0	310	345	2760	2779
2	Kaufmann	O	O	-	0	356	450	2762	2783
3	Andre	B-PER	O	-	0	462	517	2764	2782
4	Emile	I-PER	O	-	0	535	589	2766	2784
5	Fasquel	I-PER	O	-	0	607	693	2767	2789
6	zu	O	O	-	0	231	251	2785	2802
7	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	263	315	2781	2799
8	iſt	O	O	-	0	316	351	2783	2803
9	jetzt	O	O	-	0	362	395	2783	2805
10	Alleininhaber	O	O	-	0	407	527	2782	2805
11	der	O	O	-	0	538	564	2788	2805
12	Firma	O	O	-	0	575	634	2788	2808
13	.	O	O	-	0	575	634	2788	2808
0		O	O		0	429	494	2809	2814
1	memm	O	O	-	0	429	494	2809	2814
2	WümT	O	O	-	0	429	494	2809	2814
3	wunu	O	O	-	0	429	494	2809	2814
0		O	O		0	253	285	2813	2830
1	Bei	O	O	-	0	253	285	2813	2830
2	No.	O	O	-	0	303	335	2814	2831
3	10090	O	O	-	0	348	408	2815	2834
4	.	O	O	-	0	348	408	2815	2834
5	Girma	O	O	-	0	431	500	2817	2837
6	:	O	O	-	0	431	500	2817	2837
7	Cacao	O	O	-	0	519	584	2818	2837
8	Import⸗Haus	O	O	-	0	603	691	2820	2841
9	Girke	I-ORG	O	Q1590341	0	307	367	2835	2853
10	&	I-ORG	O	Q1590341	0	383	398	2838	2853
11	Schubert	I-ORG	O	Q1590341	0	415	518	2837	2860
12	,	O	O	-	0	415	518	2837	2860
13	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	529	603	2840	2859
14	)	O	O	-	0	529	603	2840	2859
15	:	O	O	-	0	529	603	2840	2859
16	Firmen—inhaber	O	O	-	0	622	691	2842	2860
17	jetzt	O	O	-	0	309	348	2856	2878
18	:	O	O	-	0	309	348	2856	2878
19	Auguſt	B-ORG	O	-	0	360	421	2856	2879
20	Girke	I-PER	O	-	0	433	500	2859	2880
21	,	O	O	-	0	433	500	2859	2880
22	Kaufmann	I-PER	O	Q1796884|Q215596|Q1635300|Q1985434|Q85096|Q18626728|Q1984896|Q45338|Q2575930|Q1912810|Q1893796|Q27042808|Q1283952|Q2573577|Q266415|Q1597963	0	516	615	2862	2882
23	,	O	O	-	0	516	615	2862	2882
24	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	627	690	2863	2882
25	.	O	O	-	0	627	690	2863	2882
0		O	O	-	0	231	263	2876	2894
1	Die	O	O	-	0	231	263	2876	2894
2	Prokura	O	O	-	0	275	348	2877	2896
3	des	O	O	-	0	355	388	2879	2896
4	Auguſt	B-PER	O	-	0	400	461	2879	2901
5	Girke	I-PER	O	-	0	472	532	2881	2900
6	iſt	O	O	-	0	544	561	2882	2903
7	erloſchen	O	O	-	0	573	653	2884	2905
8	.	O	O	-	0	573	653	2884	2905
0		O	O	-	0	252	283	2908	2926
1	Bei	O	O	-	0	252	283	2908	2926
2	Ro.	O	O	-	0	294	327	2910	2926
3	661	O	O	-	0	339	375	2911	2927
4	.	O	O	-	0	339	375	2911	2927
5	Eirma	B-ORG	O	Q15808294	0	397	466	2911	2932
6	:	O	O	-	0	397	466	2911	2932
7	Pflaum	B-ORG	O	-	0	481	563	2913	2933
8	&	I-ORG	O	-	0	575	590	2916	2932
9	Gerlach	I-ORG	O	-	0	601	689	2916	2938
10	,	O	O	-	0	601	689	2916	2938
11	Schöneberg	B-LOC	O	Q313189|Q521475|Q622161	0	229	347	2929	2951
12	)	O	O	-	0	229	347	2929	2951
13	:	O	O	-	0	229	347	2929	2951
14	Offeue	O	O	-	0	369	427	2931	2953
15	Handelsgeſellſchaft	O	O	-	0	450	622	2934	2956
16	.	O	O	-	0	450	622	2934	2956
0		O	O	-	0	655	689	2939	2956
1	Der	O	O	-	0	655	689	2939	2956
2	Jngenieur	O	O	-	0	228	320	2951	2975
3	Erich	B-PER	O	-	0	332	377	2952	2973
4	von	I-PER	O	-	0	390	427	2956	2971
5	Bibow	I-PER	O	-	0	438	509	2954	2972
6	zu	O	O	-	0	528	545	2961	2977
7	Schöneberg	B-LOC	O	Q676444|Q2352037|Q686937|Q622161	0	557	659	2957	2980
8	iſt	O	O	-	0	671	713	2960	2987
0		O	O		0	671	713	2960	2987
1	]	O	O	-	0	671	713	2960	2987
0		O	O		0	229	245	2976	2988
1	in	O	O	-	0	229	245	2976	2988
2	das	O	O	-	0	258	287	2973	2988
3	Geithäft	O	O	-	0	299	373	2973	2993
4	als	O	O	-	0	389	415	2976	2992
5	perſönlich	O	O	-	0	434	519	2977	2996
6	haftender	O	O	-	0	536	618	2978	2997
7	Geſell.ſchafter	O	O	-	0	629	687	2981	3001
8	eingetreten	O	O	-	0	313	414	2994	3014
9	.	O	O	-	0	313	414	2994	3014
0		O	O	-	0	437	469	2996	3015
1	Die	O	O	-	0	437	469	2996	3015
2	Geſellſchaft	O	O	-	0	491	590	2999	3020
3	hat	O	O	-	0	612	640	3001	3021
4	am	O	O	-	0	662	686	3006	3019
5	1.	O	O	-	0	229	243	3015	3030
6	April	O	O	-	0	254	302	3015	3035
7	1903	O	O	-	0	316	354	3016	3032
8	begonnen	O	O	-	0	368	454	3016	3037
9	.	O	O	-	0	368	454	3016	3037
0		O	O		0	424	488	3042	3047
1	im	O	O	-	0	424	488	3042	3047
2	mmmmm	O	O	-	0	424	488	3042	3047
0		O	O		0	248	279	3045	3063
1	Bei	O	O	-	0	248	279	3045	3063
2	Ro.	O	O	-	0	292	322	3046	3063
3	4767	O	O	-	0	329	376	3047	3064
4	.	O	O	-	0	329	376	3047	3064
5	(	O	O	-	0	388	456	3048	3068
6	Firma	O	O	-	0	388	456	3048	3068
7	:	O	O	-	0	388	456	3048	3068
8	.	O	O	-	0	468	495	3050	3068
9	Franke's	B-ORG	O	Q1444555|Q1022543|Q15906418	0	507	600	3051	3072
10	Feilenfabrik	I-ORG	O	-	0	611	685	3053	3073
11	Franke	B-ORG	O	Q2514888|Q2554093	0	301	373	3067	3088
12	&	I-ORG	O	Q2514888|Q2554093	0	385	400	3070	3086
13	Co.	I-ORG	O	Q2514888|Q2554093	0	412	454	3070	3091
14	,	O	O	-	0	412	454	3070	3091
15	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	472	546	3072	3092
16	)	O	O	-	0	472	546	3072	3092
17	:	O	O	-	0	472	546	3072	3092
18	Die	O	O	-	0	558	590	3074	3092
19	Firma	O	O	-	0	601	644	3075	3092
20	iſt	O	O	-	0	645	685	3077	3095
21	in	O	O	-	0	226	242	3088	3105
22	W.	B-ORG	O	Q1657820|Q26794399	0	265	291	3088	3106
23	Franke's	I-ORG	O	-	0	315	407	3088	3108
24	Feilenfabrik	I-ORG	O	Q2120822	0	429	564	3091	3114
25	Salomon	I-ORG	O	Q2120822	0	586	712	3095	3123
26	Hochheimer	I-ORG	O	Q2120822	0	224	336	3109	3130
27	geändert	O	O	-	0	341	440	3111	3132
28	.	O	O	-	0	341	440	3111	3132
0		O	O		0	706	712	3128	3141
1	1	O	O	-	0	706	712	3128	3141
0		O	O		0	245	277	3141	3159
1	Bei	O	O	-	0	245	277	3141	3159
2	Ro.	O	O	-	0	298	329	3142	3159
3	5145	O	O	-	0	351	397	3143	3159
4	.	O	O	-	0	351	397	3143	3159
5	Sffem	O	O	-	0	420	486	3144	3164
6	Handelsgeſellſchaft	O	O	-	0	508	682	3147	3170
7	:	O	O	-	0	508	682	3147	3170
8	Guſtav	B-PER	O	-	0	222	299	3163	3181
9	Steidel	I-PER	O	-	0	327	414	3162	3185
10	,	O	O	-	0	327	414	3162	3185
11	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	436	510	3165	3187
12	)	O	O	-	0	436	510	3165	3187
13	:	O	O	-	0	436	510	3165	3187
14	Der	O	O	-	0	533	568	3169	3187
15	Kaufmann	O	O	-	0	589	682	3172	3191
16	Guſtav	B-PER	O	-	0	222	286	3184	3202
17	Steidel	I-PER	O	-	0	304	386	3184	3202
18	zu	O	O	-	0	404	423	3190	3207
19	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	441	500	3187	3205
20	iſt	O	O	-	0	513	530	3189	3210
21	aus	O	O	-	0	541	572	3193	3208
22	der	O	O	-	0	584	610	3192	3209
23	Geſell—ſchaft	O	O	-	0	622	681	3193	3212
24	ausgeſchieden	O	O	-	0	280	405	3207	3228
25	;	O	O	-	0	280	405	3207	3228
26	gleichzeitig	O	O	-	0	417	509	3208	3231
27	iſt	O	O	-	0	522	539	3211	3232
28	der	O	O	-	0	551	577	3213	3229
29	Kaufmann	O	O	-	0	586	680	3214	3234
0		O	O		0	738	741	320	322
1	u	O	O	-	0	738	741	320	322
2	nmm	O	O	-	0	764	777	330	335
3	.	O	O	-	0	764	777	330	335
0		O	O	-	0	764	822	331	348
1	Daniel	B-PER	O	Q328240	0	764	822	331	348
2	Friedrich	I-PER	O	Q328240	0	836	924	324	350
3	Franz	B-PER	O	Q28532386	0	923	974	325	353
4	Johannes	I-PER	O	Q28532386	0	990	1041	325	352
5	Kagermann	I-PER	O	Q28532386	0	1081	1123	327	351
6	(	O	O	-	0	762	834	353	373
7	junior	O	O	-	0	762	834	353	373
8	)	O	O	-	0	762	834	353	373
9	,	O	O	-	0	762	834	353	373
10	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	852	916	354	373
11	,	O	O	-	0	852	916	354	373
12	als	O	O	-	0	933	959	354	370
13	verfonlich	O	O	-	0	971	1055	354	374
14	baftender	O	O	-	0	1067	1148	355	374
15	Ge	O	O	-	0	1159	1184	359	375
16	jchajter	O	O	-	0	761	823	374	394
17	in	O	O	-	0	835	851	374	391
18	die	O	O	-	0	863	887	374	391
19	Geſellſchaft	O	O	-	0	899	999	374	394
20	eingetreten	O	O	-	0	1010	1110	376	395
21	.	O	O	-	0	1010	1110	376	395
0		O	O		0	957	1021	398	403
1	mmmmem	O	O	-	0	957	1021	398	403
2	Uumm	O	O	-	0	957	1021	398	403
0		O	O		0	782	813	406	423
1	Bei	O	O	-	0	782	813	406	423
2	No.	O	O	-	0	821	852	406	424
3	4757	O	O	-	0	859	906	407	423
4	.	O	O	-	0	859	906	407	423
5	(	O	O	-	0	912	969	406	425
6	offene	O	O	-	0	912	969	406	425
7	Handelsgeſellichaft	O	O	-	0	978	1178	408	430
8	:	O	O	-	0	978	1178	408	430
0		O	O		0	727	736	417	427
1	Born	O	O	-	0	727	736	417	427
2	&	O	O	-	0	761	775	427	444
3	Joachim	B-PER	O	-	0	787	878	426	447
4	,	O	O	-	0	787	878	426	447
5	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	889	962	427	446
6	)	O	O	-	0	889	962	427	446
7	:	O	O	-	0	889	962	427	446
8	Der	O	O	-	0	979	1013	427	446
9	Uebergang	O	O	-	0	1030	1120	429	450
10	der	O	O	-	0	1139	1163	433	449
0		O	O		0	725	737	438	453
1	r	O	O	-	0	725	737	438	453
2	.	O	O	-	0	725	737	438	453
0		O	O		0	721	841	449	467
1	unehenden	O	O	-	0	721	841	449	467
2	Forderungen	O	O	-	0	852	965	448	467
3	und	O	O	-	0	977	1009	450	466
4	der	O	O	-	0	1026	1052	450	467
5	im	O	O	-	0	1070	1090	450	467
6	Nottinſr	O	O	-	0	1105	1177	450	467
0		O	O		0	721	737	468	496
1	ch	O	O	-	0	721	737	468	496
0		O	O		0	760	842	470	494
1	Geſchafts	O	O	-	0	760	842	470	494
2	bruͤrundeten	O	O	-	0	854	959	470	490
3	Verbindlichteiten	O	O	-	0	968	1117	468	489
4	iſt	O	O	-	0	1124	1142	468	492
5	e	O	O	-	0	1147	1175	468	491
6	Erwerbe	O	O	-	0	759	834	491	507
7	des	O	O	-	0	846	874	492	507
8	Geſchafts	O	O	-	0	891	974	490	510
9	durch	O	O	-	0	991	1035	492	511
10	Paul	B-PER	O	Q1315895	0	1052	1096	493	511
11	Born	I-PER	O	Q1315895	0	1113	1166	495	512
12	und	I-PER	O	Q1315895	0	1113	1166	495	512
13	Eugen	B-PER	O	Q15974100	0	759	817	511	531
14	Cahen	I-PER	O	Q15974100	0	828	890	511	531
15	ausgeſckloſſen	O	O	-	0	891	1028	512	532
16	worden	O	O	-	0	1040	1107	515	532
17	.	O	O	-	0	1040	1107	515	532
0		O	O		0	955	1018	536	542
1	immmmmm	O	O	-	0	955	1018	536	542
0		O	O		0	720	750	538	561
1	it	O	O	-	0	720	750	538	561
2	.	O	O	-	0	720	750	538	561
3	!	O	O	-	0	720	750	538	561
0		O	O	-	0	780	811	542	560
1	Bei	O	O	-	0	780	811	542	560
2	No.	O	O	-	0	833	865	542	560
3	17814	O	O	-	0	886	945	544	560
4	.	O	O	-	0	886	945	544	560
5	Girma	B-PER	O	-	0	965	1034	544	563
6	:	O	O	-	0	965	1034	544	563
7	Verlag	O	O	-	0	1056	1129	546	569
8	Kunſtgewerbe	O	O	-	0	1151	1178	549	566
9	für's	O	O	-	0	865	914	564	583
10	Haus	O	O	-	0	932	988	564	584
11	Clara	O	O	-	0	1004	1066	566	584
12	von	O	O	-	0	1083	1119	572	586
13	Sivers	O	O	-	0	1136	1183	570	587
14	Berlin	B-LOC	O	Q183149|Q64|Q257867|Q1979838|Q664745|Q15708458|Q2021465|Q15676066|Q2322920|Q1725179|Q702517|Q2153462|Q1373178|Q15135208	0	759	831	584	604
15	)	O	O	-	0	759	831	584	604
16	:	O	O	-	0	759	831	584	604
17	Die	O	O	-	0	843	875	584	603
18	Zirma	O	O	-	0	880	929	584	606
19	iſt	O	O	-	0	928	960	586	604
20	nach	O	O	-	0	967	1002	587	604
21	(	B-LOC	O	-	0	1009	1023	587	604
22	Charlottenburg	O	O	-	0	1026	1144	588	612
23	vert	O	O	-	0	1151	1182	594	609
0		O	O		0	954	1017	610	616
1	mmmmmm	O	O	-	0	954	1017	610	616
2	‚	O	O	-	0	954	1017	610	616
3	u	O	O	-	0	954	1017	610	616
0		O	O		0	778	810	616	634
1	Bei	O	O	-	0	778	810	616	634
2	No.	O	O	-	0	822	852	616	634
3	1u	O	O	-	0	867	885	618	633
4	Son	O	O	-	0	892	927	618	635
5	.	O	O	-	0	892	927	618	635
6	(	O	O	-	0	944	1012	618	636
7	Kirma	O	O	-	0	944	1012	618	636
8	:	O	O	-	0	944	1012	618	636
9	Walther	B-PER	O	Q126931|Q109054|Q2547511|Q1876609|Q2547417|Q2547433	0	1029	1117	619	639
10	Schöpp	I-PER	O	Q126931|Q109054|Q2547511|Q1876609|Q2547417|Q2547433	0	1134	1181	623	643
11	Berlin	I-PER	O	Q126931|Q109054|Q2547511|Q1876609|Q2547417|Q2547433	0	759	831	638	655
12	:	O	O	-	0	759	831	638	655
13	Jnhaber	O	O	-	0	851	924	638	657
14	jetzt	O	O	-	0	941	980	639	660
15	:	O	O	-	0	941	980	639	660
16	Kauffrau	O	O	-	0	997	1077	639	660
17	Wittwe	B-PER	O	-	0	1096	1161	644	661
18	Hermine	O	O	-	0	1175	1183	646	660
19	Gritters	I-PER	O	-	0	816	915	659	679
20	,	O	O	-	0	816	915	659	679
21	geb.	O	O	-	0	933	967	661	681
22	Reinecke	B-PER	O	Q828487	0	985	1076	661	683
23	,	O	O	-	0	985	1076	661	683
24	Berlin	O	O	-	0	1095	1157	664	682
25	.	O	O	-	0	1095	1157	664	682
0		O	O	-	0	1180	1183	671	676
1	—	O	O	-	0	1180	1183	671	676
2	Ueberaang	O	O	-	0	757	849	680	701
3	der	O	O	-	0	863	890	682	698
4	in	O	O	-	0	908	925	681	698
5	dem	O	O	-	0	943	978	682	700
6	Betriebe	O	O	-	0	994	1067	683	701
7	des	O	O	-	0	1086	1113	685	702
8	Geſch—	O	O	-	0	1131	1184	687	704
