No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
25	im	O	O	-	0	1156	1196	1921	1954
26	Hotel	B-ORG	O	-	0	1218	1305	1921	1960
27	Briſtol	I-ORG	O	-	0	1327	1445	1919	1958
28	.	O	O	-	0	1327	1445	1919	1958
0		O	O	-	0	1476	1517	1937	1943
1	—	O	O	-	0	1476	1517	1937	1943
0		O	O	-	0	1548	1586	1919	1959
1	Zu	O	O	-	0	1548	1586	1919	1959
2	ſeinem	O	O	-	0	1587	1719	1918	1953
3	Beſuche	O	O	-	0	888	1033	1959	2002
4	in	O	O	-	0	1054	1083	1963	1997
5	der	O	O	-	0	1105	1155	1962	1996
6	deutſchen	O	O	-	0	1174	1319	1962	1999
7	Reichshauptſtadt	O	O	-	0	1335	1605	1961	2001
8	äußeri	O	O	-	0	1620	1720	1960	1997
9	ſich	O	O	-	0	888	958	2002	2044
10	das	O	O	-	0	992	1049	2005	2038
11	„	B-ORG	O	-	0	1072	1210	2004	2044
12	Wiener	O	O	-	0	1072	1210	2004	2044
13	Fremdenblatt	I-ORG	O	-	0	1236	1472	2001	2044
14	“	I-ORG	O	-	0	1236	1472	2001	2044
15	in	O	O	-	0	1494	1525	2002	2037
16	einem	O	O	-	0	1548	1639	2003	2037
17	ſehr	O	O	-	0	1661	1720	2002	2044
18	bedeutſamen	O	O	-	0	888	1107	2044	2085
19	Artikel	O	O	-	0	1130	1235	2046	2080
20	folgendermaßen	O	O	-	0	1256	1524	2045	2085
21	:	O	O	-	0	1256	1524	2045	2085
22	Durch	O	O	-	0	888	1057	2085	2130
23	die	O	O	-	0	1077	1123	2093	2124
24	ſchon	O	O	-	0	1143	1223	2094	2130
25	vor	O	O	-	0	1240	1296	2102	2124
26	längerer	O	O	-	0	1314	1446	2093	2129
27	Zeit	O	O	-	0	1463	1529	2092	2129
28	in	O	O	-	0	1548	1578	2092	2122
29	Ausſicht	O	O	-	0	1592	1720	2091	2129
0		O	O	-	0	888	1174	2205	2241
1	öſterreich⸗ungariſchen	O	O	-	0	888	1174	2205	2241
2	Staatsmänner	O	O	-	0	1213	1446	2204	2235
3	wieder	O	O	-	0	1499	1605	2203	2234
4	auf	O	O	-	0	1659	1720	2203	2240
5	,	O	O	-	0	1659	1720	2203	2240
6	welche	O	O	-	0	888	1009	2241	2278
7	ſo	O	O	-	0	1028	1057	2243	2278
8	viel	O	O	-	0	1076	1134	2241	2271
9	zur	O	O	-	0	1162	1211	2251	2278
10	Feſtigkeit	O	O	-	0	1230	1379	2241	2278
11	und	O	O	-	0	1407	1464	2241	2271
12	innigeren	O	O	-	0	1483	1632	2239	2277
13	Vertiefung	O	O	-	0	1651	1719	2240	2270
14	des	O	O	-	0	1039	1091	2280	2309
15	die	O	O	-	0	1112	1157	2279	2309
16	Kaiſerreiche	O	O	-	0	1165	1363	2278	2315
17	vereinigenden	O	O	-	0	1372	1588	2276	2312
18	Bundes	O	O	-	0	1599	1718	2276	2307
19	beitrug	O	O	-	0	889	1033	2310	2353
20	,	O	O	-	0	889	1033	2310	2353
21	die	O	O	-	0	1060	1105	2316	2346
22	ſo	O	O	-	0	1125	1153	2317	2352
23	lange	O	O	-	0	1174	1260	2317	2352
24	als	O	O	-	0	1290	1338	2316	2345
25	ſtets	O	O	-	0	1368	1433	2315	2350
26	friſch	O	O	-	0	1455	1531	2313	2352
27	ſprudelnde	O	O	-	0	1552	1719	2314	2350
28	Quelle	O	O	-	0	888	1015	2347	2386
29	gegenſeitigen	O	O	-	0	1026	1231	2353	2389
30	Vertrauens	O	O	-	0	1242	1423	2353	2384
31	wirkte	O	O	-	0	1434	1539	2350	2382
32	.	O	O	-	0	1434	1539	2350	2382
0		O	O	-	0	1570	1642	2351	2382
1	Wenn	O	O	-	0	1570	1642	2351	2382
2	die	O	O	-	0	1643	1720	2351	2381
3	Reiſe	O	O	-	0	889	993	2385	2426
4	Goluchowski's	B-PER	O	-	0	1013	1240	2389	2424
5	eine	O	O	-	0	1262	1323	2390	2420
6	über	O	O	-	0	1342	1412	2389	2419
7	den	O	O	-	0	1431	1471	2389	2419
8	gleichſam	O	O	-	0	1472	1643	2388	2426
9	feſt—ſſtehenden	O	O	-	0	1662	1721	2387	2424
10	,	O	O	-	0	889	1067	2426	2463
11	traditionellen	O	O	-	0	1106	1323	2426	2457
12	Werth	O	O	-	0	1354	1451	2425	2460
13	hinausgehende	O	O	-	0	1490	1720	2425	2461
14	Bedeutung	O	O	-	0	888	1080	2463	2501
15	beanſpruchen	O	O	-	0	1101	1307	2464	2501
16	darf	O	O	-	0	1327	1404	2463	2499
17	,	O	O	-	0	1327	1404	2463	2499
18	ſo	O	O	-	0	1422	1450	2463	2498
19	iſt	O	O	-	0	1462	1494	2462	2497
20	dies	O	O	-	0	1513	1577	2462	2493
21	aus	O	O	-	0	1588	1644	2465	2493
22	dem	O	O	-	0	1658	1719	2461	2492
23	Umftande	O	O	-	0	888	1075	2499	2544
24	abzuleiten	O	O	-	0	1101	1271	2501	2536
25	,	O	O	-	0	1101	1271	2501	2536
26	daß	O	O	-	0	1326	1382	2500	2534
27	der	O	O	-	0	1429	1477	2500	2529
28	üſterreichiſch⸗ungariſche	O	O	-	0	1514	1719	2498	2537
29	Miniſter	O	O	-	0	1514	1719	2498	2537
30	des	O	O	-	0	1514	1719	2498	2537
31	Aeußern	O	O	-	0	1514	1719	2498	2537
0		O	O	-	0	888	1033	2607	2649
1	deutſche	O	O	-	0	888	1033	2607	2649
2	Politik	O	O	-	0	1069	1178	2611	2647
3	entſcheidenden	O	O	-	0	1226	1452	2610	2646
4	Männern	O	O	-	0	1489	1638	2609	2641
5	zu⸗ſammentrifft	O	O	-	0	1675	1719	2618	2646
6	,	O	O	-	0	888	1121	2648	2684
7	namentlich	O	O	-	0	1150	1322	2648	2683
8	mit	O	O	-	0	1360	1413	2648	2677
9	dem	O	O	-	0	1448	1511	2647	2677
10	Erlauchten	O	O	-	0	1549	1718	2646	2680
11	Träger	O	O	-	0	888	1021	2683	2721
12	der	O	O	-	0	1052	1101	2686	2716
13	deutſchen	O	O	-	0	1134	1278	2685	2721
14	Reichspolitik	O	O	-	0	1310	1522	2683	2721
15	.	O	O	-	0	1310	1522	2683	2721
16	Kaiſer	O	O	-	0	1560	1719	2683	2719
17	Wilhelm	I-PER	O	-	0	888	1110	2721	2758
18	.	O	O	-	0	888	1110	2721	2758
0		O	O	-	0	1138	1186	2722	2752
1	Das	O	O	-	0	1138	1186	2722	2752
2	Blatt	O	O	-	0	1187	1307	2722	2752
3	bezweifelt	O	O	-	0	1325	1480	2721	2758
4	keinen	O	O	-	0	1498	1593	2721	2751
5	Augenblick	O	O	-	0	1606	1719	2720	2756
6	.	O	O	-	0	889	985	2758	2793
7	daß	O	O	-	0	1005	1066	2758	2791
8	das	O	O	-	0	1073	1130	2760	2790
9	perſönliche	O	O	-	0	1144	1315	2759	2801
10	Auftreten	O	O	-	0	1328	1479	2758	2792
11	Goluchowski's	B-PER	O	-	0	1493	1719	2757	2789
12	in	O	O	-	0	889	942	2792	2830
13	Berlin	B-LOC	O	-	0	968	1069	2796	2827
14	zu	O	O	-	0	1098	1131	2804	2832
15	jener	O	O	-	0	1159	1235	2804	2832
16	ſympathiſchen	O	O	-	0	1263	1484	2794	2832
17	Veurtheilung	O	O	-	0	1510	1719	2792	2831
18	feiner	O	O	-	0	889	1001	2829	2869
19	Jndividualität	O	O	-	0	1018	1258	2832	2869
20	führen	O	O	-	0	1286	1389	2832	2868
21	werde	O	O	-	0	1417	1519	2831	2865
22	,	O	O	-	0	1417	1519	2831	2865
23	die	O	O	-	0	1550	1594	2831	2861
24	er	O	O	-	0	1623	1635	2840	2861
25	ſich	O	O	-	0	1637	1718	2829	2867
26	in	O	O	-	0	889	942	2869	2906
27	Oeſterreich⸗Ungarn	B-LOC	O	-	0	961	1264	2869	2906
28	ſo	O	O	-	0	1293	1322	2870	2906
29	raſch	O	O	-	0	1342	1417	2869	2905
30	zu	O	O	-	0	1437	1470	2877	2905
31	erringen	O	O	-	0	1502	1632	2867	2905
32	ver—mochte	O	O	-	0	1660	1720	2875	2897
33	.	O	O	-	0	889	1024	2906	2942
0		O	O	-	0	1079	1151	2906	2937
1	Dem	O	O	-	0	1079	1151	2906	2937
2	Volke	O	O	-	0	1188	1276	2907	2937
3	entſtammend	O	O	-	0	1324	1543	2906	2941
4	,	O	O	-	0	1324	1543	2906	2941
5	das	O	O	-	0	1589	1644	2906	2935
6	in	O	O	-	0	1690	1718	2904	2933
7	Oeſterreich	B-LOC	O	-	0	888	1081	2942	2981
8	ſtets	O	O	-	0	1103	1168	2944	2975
9	eine	O	O	-	0	1188	1251	2944	2974
10	parlamentariſche	O	O	-	0	1269	1538	2941	2980
11	Stütze	O	O	-	0	1557	1652	2940	2979
12	der	O	O	-	0	1671	1721	2941	2972
13	Dreibundpolitik	O	O	-	0	888	1160	2980	3018
14	gebildet	O	O	-	0	1179	1314	2981	3018
15	,	O	O	-	0	1179	1314	2981	3018
16	und	O	O	-	0	1341	1401	2981	3010
17	einem	O	O	-	0	1429	1518	2980	3010
18	Hauſe	O	O	-	0	1537	1632	2979	3014
19	ent—ſproſſen	O	O	-	0	1662	1719	2981	3009
20	,	O	O	-	0	888	1043	3013	3055
21	welches	O	O	-	0	1070	1191	3018	3054
22	ſich	O	O	-	0	1217	1265	3018	3055
23	von	O	O	-	0	1296	1354	3026	3047
24	jeher	O	O	-	0	1382	1457	3017	3054
25	der	O	O	-	0	1476	1525	3016	3047
26	kaiſerlichen	O	O	-	0	1545	1719	3016	3051
27	Gnade	O	O	-	0	888	1015	3053	3090
28	erfreute	O	O	-	0	1044	1174	3056	3090
29	,	O	O	-	0	1044	1174	3056	3090
30	genieße	O	O	-	0	1203	1319	3055	3090
31	Goluchowski	B-PER	O	-	0	1348	1546	3053	3090
32	das	O	O	-	0	1576	1630	3055	3083
33	Vertrauen	O	O	-	0	1651	1719	3052	3082
34	,	O	O	-	0	888	1023	3090	3127
35	daß	O	O	-	0	1041	1097	3092	3124
36	er	O	O	-	0	1112	1141	3101	3122
37	die	O	O	-	0	1160	1223	3092	3122
38	bewährte	O	O	-	0	1242	1449	3089	3127
39	Politik	O	O	-	0	1468	1630	3089	3125
40	des	O	O	-	0	1649	1717	3091	3120
41	ſvollen	O	O	-	0	888	1050	3127	3162
42	Einvernehmens	O	O	-	0	1070	1423	3129	3163
43	mit	O	O	-	0	1447	1518	3127	3157
44	Deutſchland	B-LOC	O	-	0	1537	1719	3127	3163
45	fortſetzen	O	O	-	0	1029	1245	3166	3201
46	und	O	O	-	0	1263	1301	3174	3195
47	die	O	O	-	0	1305	1370	3164	3194
48	Reichsintereſſen	O	O	-	0	1374	1648	3164	3201
49	auf	O	O	-	0	1669	1720	3163	3199
50	dieſem	O	O	-	0	890	1014	3197	3239
51	Wege	O	O	-	0	1033	1118	3203	3239
52	wahren	O	O	-	0	1146	1265	3203	3239
53	werde	O	O	-	0	1284	1388	3202	3236
54	,	O	O	-	0	1284	1388	3202	3236
55	zumal	O	O	-	0	1415	1507	3203	3237
56	ſich	O	O	-	0	1535	1583	3201	3236
57	doch	O	O	-	0	1604	1667	3200	3237
58	in	O	O	-	0	1689	1718	3201	3230
59	den	O	O	-	0	890	963	3238	3276
60	letzten	O	O	-	0	975	1068	3240	3276
61	Jahren	O	O	-	0	1080	1196	3239	3276
62	die	O	O	-	0	1209	1254	3239	3269
63	Gleichartigkeit	O	O	-	0	1269	1497	3237	3274
64	der	O	O	-	0	1510	1559	3239	3269
65	Friedenspolitik	O	O	-	0	1568	1719	3238	3274
66	der	O	O	-	0	1042	1091	3277	3307
67	beiden	O	O	-	0	1124	1224	3277	3307
68	Kaiſerſtaaten	O	O	-	0	1252	1462	3276	3311
69	bei	O	O	-	0	1494	1538	3275	3306
70	ſo	O	O	-	0	1569	1598	3273	3310
71	vielen	O	O	-	0	1627	1720	3275	3305
72	Anläſſen	O	O	-	0	889	1049	3312	3350
73	als	O	O	-	0	1068	1116	3313	3344
74	ebenſo	O	O	-	0	1136	1235	3313	3349
75	heilbringend	O	O	-	0	1258	1453	3312	3350
76	für	O	O	-	0	1484	1513	3311	3347
77	ſich	O	O	-	0	1514	1605	3311	3347
78	ſelbſt	O	O	-	0	1631	1720	3311	3349
79	,	O	O	-	0	1631	1720	3311	3349
80	wie	O	O	-	0	890	965	3349	3387
81	für	O	O	-	0	994	1041	3351	3386
82	das	O	O	-	0	1060	1115	3352	3381
83	übrige	O	O	-	0	1135	1235	3350	3387
84	Europa	O	O	-	0	1257	1377	3351	3385
85	erwieſen	O	O	-	0	1401	1530	3349	3383
86	habe	O	O	-	0	1560	1633	3349	3386
87	und	O	O	-	0	1660	1718	3349	3378
0		O	O	-	0	889	973	3457	3498
1	ſkehr	O	O	-	0	889	973	3457	3498
2	Goluchowski's	B-PER	O	-	0	1020	1247	3461	3496
3	mit	O	O	-	0	1294	1349	3461	3491
4	den	O	O	-	0	1395	1447	3462	3491
5	entſcheidenden	O	O	-	0	1496	1719	3459	3497
6	Berliner	O	O	-	0	889	1044	3498	3535
7	Kreiſen	O	O	-	0	1062	1177	3499	3535
8	werde	O	O	-	0	1205	1299	3499	3528
9	zweifellos	O	O	-	0	1329	1484	3497	3533
10	nur	O	O	-	0	1511	1567	3506	3527
11	die	O	O	-	0	1587	1632	3496	3527
12	aus	O	O	-	0	1663	1719	3498	3526
13	ſder	O	O	-	0	890	962	3534	3574
14	bisherigen	O	O	-	0	1009	1172	3536	3573
15	Thätigkeit	O	O	-	0	1211	1374	3535	3572
16	Goluchowski's	B-PER	O	-	0	1413	1639	3533	3571
17	ge—wonnenen	O	O	-	0	1678	1721	3542	3571
18	Eindrücke	O	O	-	0	1084	1235	3572	3603
19	verſtärken	O	O	-	0	1255	1421	3572	3607
20	,	O	O	-	0	1255	1421	3572	3607
21	deſſen	O	O	-	0	1440	1529	3571	3606
22	Streben	O	O	-	0	1544	1668	3571	3601
23	es	O	O	-	0	1690	1719	3572	3600
0		O	O	-	0	888	1075	2128	2168
1	genommene	O	O	-	0	888	1075	2128	2168
2	Reiſe	O	O	-	0	1078	1192	2130	2166
3	lebt	O	O	-	0	1211	1271	2130	2161
4	die	O	O	-	0	1290	1335	2131	2160
5	alte	O	O	-	0	1355	1413	2131	2160
6	Gepflogenheit	O	O	-	0	1432	1651	2129	2166
7	des	O	O	-	0	1669	1718	2129	2159
8	perſönlichen	O	O	-	0	888	1098	2163	2205
9	Verkehrs	O	O	-	0	1127	1267	2167	2199
10	der	O	O	-	0	1299	1348	2168	2198
11	deutſchen	O	O	-	0	1376	1517	2166	2203
12	und	O	O	-	0	1548	1607	2168	2196
13	öſterreiſch⸗ungariſcher	O	O	-	0	1640	1719	2166	2202
0		O	O	-	0	888	1072	2538	2575
1	öſterreichiſch⸗ungariſche	O	O	-	0	888	1072	2538	2575
2	Miniſter	O	O	-	0	1104	1240	2538	2574
3	des	O	O	-	0	1273	1324	2538	2567
4	Aeußern	O	O	-	0	1364	1494	2537	2572
5	zum	O	O	-	0	1531	1594	2544	2572
6	erſten	O	O	-	0	1633	1719	2535	2572
7	Male	O	O	-	0	888	995	2570	2608
8	in	O	O	-	0	1022	1043	2575	2604
9	ſeiner	O	O	-	0	1044	1163	2574	2608
10	neuen	O	O	-	0	1180	1271	2583	2605
11	Stellung	O	O	-	0	1293	1428	2574	2610
12	mit	O	O	-	0	1457	1511	2572	2603
13	den	O	O	-	0	1535	1588	2574	2603
14	für	O	O	-	0	1609	1639	2572	2608
15	die	O	O	-	0	1641	1719	2572	2603
0		O	O	-	0	889	956	3386	3424
1	die	O	O	-	0	889	956	3386	3424
2	Jdeen	O	O	-	0	975	1069	3388	3424
3	des	O	O	-	0	1089	1139	3387	3419
4	Bundes	O	O	-	0	1159	1281	3387	3419
5	mehrfach	O	O	-	0	1301	1440	3386	3423
6	gegen	O	O	-	0	1468	1555	3394	3424
7	jede	O	O	-	0	1574	1633	3386	3421
8	Verdunkelung	O	O	-	0	1653	1720	3385	3415
9	klargeſtellt	O	O	-	0	1089	1256	3424	3461
10	ſeien	O	O	-	0	1275	1357	3424	3460
11	.	O	O	-	0	1275	1357	3424	3460
0		O	O	-	0	1395	1452	3424	3454
1	Der	O	O	-	0	1395	1452	3424	3454
2	perſönliche	O	O	-	0	1469	1639	3422	3458
3	Ver⸗	O	O	-	0	1652	1720	3422	3452
0		O	O	-	0	1735	1808	1362	1398
1	ühin	O	O	-	0	1735	1808	1362	1398
2	bleiben	O	O	-	0	1846	1958	1361	1392
3	werde	O	O	-	0	2004	2119	1362	1396
4	,	O	O	-	0	2004	2119	1362	1396
5	die	O	O	-	0	2165	2229	1363	1393
6	intimen	O	O	-	0	2276	2450	1363	1394
7	Be—	O	O	-	0	2497	2569	1363	1394
0		O	O	-	0	1735	2099	1472	1510
1	Verkümmerung	O	O	-	0	1735	2099	1472	1510
2	zu	O	O	-	0	2129	2172	1483	1510
3	wahren	O	O	-	0	2200	2370	1475	1510
4	.	O	O	-	0	2200	2370	1475	1510
0		O	O	-	0	2418	2484	1474	1504
1	Das	O	O	-	0	2418	2484	1474	1504
2	Bewußtſein	O	O	-	0	2514	2568	1474	1505
3	der	O	O	-	0	1935	1984	1510	1540
4	unlösbaren	O	O	-	0	2014	2195	1509	1541
5	Zuſammengehörigkeit	O	O	-	0	2224	2568	1511	1548
6	zum	O	O	-	0	1736	1821	1546	1589
7	Schutze	O	O	-	0	1852	1964	1546	1583
8	des	O	O	-	0	1996	2046	1547	1578
9	Friedens	O	O	-	0	2079	2221	1547	1585
10	und	O	O	-	0	2252	2310	1548	1578
11	der	O	O	-	0	2342	2390	1548	1579
12	geltenden	O	O	-	0	2419	2568	1547	1585
13	mternationalen	O	O	-	0	1737	2006	1583	1620
14	Rechtsordnung	O	O	-	0	2042	2282	1583	1622
15	ſei	O	O	-	0	2323	2358	1586	1622
16	in	O	O	-	0	2400	2432	1584	1615
17	beiden	O	O	-	0	2467	2567	1585	1616
18	Reichen	O	O	-	0	1736	1880	1619	1658
19	bereits	O	O	-	0	1917	2022	1620	1650
20	zum	O	O	-	0	2064	2128	1629	1658
21	politiſchen	O	O	-	0	2165	2326	1621	1659
22	Dogma	O	O	-	0	2364	2480	1623	1659
23	der	O	O	-	0	2518	2567	1622	1653
24	Völker	O	O	-	0	1737	1861	1657	1690
25	geworden	O	O	-	0	1882	2032	1657	1693
26	und	O	O	-	0	2060	2121	1657	1688
27	biete	O	O	-	0	2150	2223	1658	1689
28	den	O	O	-	0	2243	2295	1659	1689
29	Staatsmännern	O	O	-	0	2315	2567	1659	1690
30	ein	O	O	-	0	1737	1804	1689	1731
31	feſtes	O	O	-	0	1825	1916	1694	1731
32	,	O	O	-	0	1825	1916	1694	1731
33	unverrückbares	O	O	-	0	1944	2187	1694	1726
34	Element	O	O	-	0	2204	2318	1696	1726
35	ihrer	O	O	-	0	2323	2428	1697	1731
36	Politik	O	O	-	0	2450	2567	1696	1731
37	.	O	O	-	0	2450	2567	1696	1731
0		O	O	-	0	1736	1818	1731	1764
1	Der	O	O	-	0	1736	1818	1731	1764
2	Anſchluß	O	O	-	0	1848	1988	1731	1768
3	Jtaliens	B-LOC	O	-	0	2020	2241	1732	1768
4	an	O	O	-	0	2280	2317	1742	1763
5	dieſen	O	O	-	0	2354	2447	1734	1768
6	Bund	I-ORG	O	-	0	2478	2566	1733	1764
7	habe	O	O	-	0	1736	1832	1763	1805
8	naturgemäß	O	O	-	0	1893	2083	1769	1806
9	die	O	O	-	0	2147	2193	1769	1800
10	große	O	O	-	0	2254	2339	1770	1807
11	Schöpfung	O	O	-	0	2399	2566	1770	1807
12	der	O	O	-	0	1737	1808	1799	1842
13	Friedenspolitik	O	O	-	0	1845	2089	1804	1842
14	vollendet	O	O	-	0	2130	2292	1806	1841
15	,	O	O	-	0	2130	2292	1806	1841
16	die	O	O	-	0	2337	2382	1807	1837
17	nunmehr	O	O	-	0	2427	2568	1808	1842
18	unter	O	O	-	0	1736	1842	1843	1874
19	der	O	O	-	0	1888	1938	1843	1872
20	treuen	O	O	-	0	1983	2082	1846	1872
21	Hut	O	O	-	0	2128	2191	1844	1876
22	der	O	O	-	0	2241	2289	1844	1874
23	Staatsmänner	O	O	-	0	2335	2568	1844	1874
24	ſtehe	O	O	-	0	1736	1837	1873	1917
25	.	O	O	-	0	1736	1837	1873	1917
0		O	O	-	0	1875	1941	1880	1909
1	Aus	O	O	-	0	1875	1941	1880	1909
2	gleichen	O	O	-	0	1970	2108	1879	1918
3	Zielen	O	O	-	0	2123	2223	1880	1917
4	und	O	O	-	0	2255	2312	1880	1911
5	gleichen	O	O	-	0	2344	2464	1881	1918
6	Aufgaben	O	O	-	0	2496	2568	1881	1918
7	erwachſen	O	O	-	0	1877	2031	1917	1953
8	und	O	O	-	0	2059	2120	1916	1946
9	in	O	O	-	0	2149	2168	1918	1947
10	feſten	O	O	-	0	2169	2289	1917	1954
11	Ueberzeugungen	O	O	-	0	2313	2569	1918	1954
12	wurzelnd	O	O	-	0	1736	1913	1947	1996
13	,	O	O	-	0	1736	1913	1947	1996
14	könne	O	O	-	0	1933	2055	1953	1984
15	diefer	O	O	-	0	2076	2217	1953	1990
16	Bund	O	O	-	0	2235	2351	1954	1985
17	am	O	O	-	0	2371	2428	1964	1985
18	aller—ſwenigſten	O	O	-	0	2449	2570	1956	1985
19	durch	O	O	-	0	2002	2112	1990	2027
20	ein	O	O	-	0	2134	2197	1992	2021
21	momentes	O	O	-	0	2223	2441	1994	2022
22	Miß—	O	O	-	0	2461	2569	1991	2027
0		O	O	-	0	1736	1840	2132	2175
1	durch	O	O	-	0	1736	1840	2132	2175
2	augenblickliche	O	O	-	0	1855	2083	2138	2175
3	Zwiſchenfälle	O	O	-	0	2096	2308	2138	2175
4	alterirt	O	O	-	0	2322	2435	2139	2170
5	werden	O	O	-	0	2447	2569	2140	2170
6	.	O	O	-	0	2447	2569	2140	2170
0		O	O	-	0	1736	1841	2355	2393
1	heinen	O	O	-	0	1736	1841	2355	2393
2	Schutzwall	O	O	-	0	1870	2038	2360	2397
3	Ses	O	O	-	0	2051	2119	2355	2390
4	allgemeinen	O	O	-	0	2140	2326	2360	2398
5	Friedens	O	O	-	0	2345	2496	2362	2399
6	,	O	O	-	0	2345	2496	2362	2399
7	wie	O	O	-	0	2515	2570	2363	2392
8	auch	O	O	-	0	1737	1826	2392	2434
9	der	O	O	-	0	1855	1906	2397	2427
10	ſpeziellen	O	O	-	0	1916	2078	2396	2434
11	Jntereſſen	O	O	-	0	2106	2269	2398	2434
12	der	O	O	-	0	2296	2361	2398	2428
13	Verbündeten	O	O	-	0	2370	2571	2398	2429
14	bilden	O	O	-	0	1736	1856	2434	2471
15	werde	O	O	-	0	1885	1989	2434	2467
16	,	O	O	-	0	1885	1989	2434	2467
17	der	O	O	-	0	2017	2066	2434	2464
18	aber	O	O	-	0	2096	2165	2436	2466
19	die	O	O	-	0	2193	2240	2436	2466
20	Mitwirkung	O	O	-	0	2258	2449	2435	2472
21	keiner	O	O	-	0	2479	2571	2436	2466
22	Macht	O	O	-	0	1736	1844	2470	2508
23	ausſchließe	O	O	-	0	1848	2061	2471	2508
24	,	O	O	-	0	1848	2061	2471	2508
25	die	O	O	-	0	2090	2134	2472	2502
26	aufrichtig	O	O	-	0	2155	2306	2473	2509
27	gleichen	O	O	-	0	2332	2451	2472	2509
28	Zielen	O	O	-	0	2470	2570	2473	2509
0		O	O	-	0	1735	1874	2577	2620
1	bewußt	O	O	-	0	1735	1874	2577	2620
2	werden	O	O	-	0	1893	2016	2583	2616
3	,	O	O	-	0	1893	2016	2583	2616
4	und	O	O	-	0	2043	2084	2591	2612
5	dieſe	O	O	-	0	2086	2196	2583	2619
6	Thatſache	O	O	-	0	2217	2369	2583	2620
7	allein	O	O	-	0	2389	2476	2584	2614
8	habe	O	O	-	0	2497	2570	2577	2620
9	nach	O	O	-	0	1735	1824	2619	2658
10	den	O	O	-	0	1846	1900	2620	2650
11	verſchieden	O	O	-	0	1917	2092	2619	2662
12	gearteten	O	O	-	0	2113	2256	2622	2658
13	Erſcheinungen	O	O	-	0	2278	2501	2620	2658
14	der	O	O	-	0	2521	2571	2622	2651
15	letzten	O	O	-	0	1735	1851	2657	2694
16	Tage	O	O	-	0	1871	1951	2657	2694
17	einen	O	O	-	0	1971	2051	2665	2687
18	nicht	O	O	-	0	2072	2146	2657	2695
19	leicht	O	O	-	0	2165	2245	2657	2695
20	zu	O	O	-	0	2262	2295	2666	2695
21	unterſchätzenden	O	O	-	0	2315	2570	2658	2695
22	Werth	O	O	-	0	1735	1865	2693	2731
23	.	O	O	-	0	1735	1865	2693	2731
0		O	O	-	0	1735	1836	2732	2778
1	J	O	O	-	0	1735	1836	2732	2778
0		O	O	-	0	1869	1941	2739	2772
1	Das	O	O	-	0	1869	1941	2739	2772
2	Staatsminiſterium	O	O	-	0	1975	2344	2738	2778
3	trat	O	O	-	0	2379	2437	2741	2773
4	geſtern	O	O	-	0	2463	2571	2740	2780
5	Nachmittag	O	O	-	0	1736	1940	2777	2821
6	2	O	O	-	0	1972	1992	2779	2810
7	Uhr	O	O	-	0	2014	2074	2779	2819
8	im	O	O	-	0	2100	2128	2780	2813
9	Reichstagsgebäude	O	O	-	0	2131	2467	2780	2821
10	unter	O	O	-	0	2488	2573	2784	2815
11	dem	O	O	-	0	1736	1822	2820	2862
12	Vorſitz	O	O	-	0	1843	1948	2820	2862
13	des	O	O	-	0	1981	2034	2821	2855
14	Miniſterpräſidenten	O	O	-	0	2057	2371	2821	2863
15	Fürſten	B-PER	O	-	0	2393	2515	2822	2862
16	zu	I-PER	O	-	0	2536	2571	2831	2863
17	Hohenlohe	I-PER	O	-	0	1736	1927	2861	2904
18	zu	O	O	-	0	1949	1984	2871	2902
19	einer	O	O	-	0	2007	2084	2863	2896
20	Sitzung	O	O	-	0	2106	2230	2863	2904
21	zuſammen	O	O	-	0	2251	2419	2863	2904
22	.	O	O	-	0	2251	2419	2863	2904
0		O	O	-	0	1736	1939	2904	2952
1	Die	O	O	-	0	1736	1939	2904	2952
2	Budgetkommiſſion	O	O	-	0	1981	2352	2918	2958
3	des	O	O	-	0	2394	2457	2920	2953
4	Abgeordnetenhauſes	O	O	-	0	2502	2571	2920	2954
5	beantragt	O	O	-	0	2149	2310	2961	3003
6	,	O	O	-	0	2149	2310	2961	3003
7	dem	O	O	-	0	2355	2419	2963	2996
8	Geſetzentwurfe	O	O	-	0	2463	2570	2961	3009
9	,	O	O	-	0	1735	1907	3002	3043
10	betreffend	O	O	-	0	1960	2115	3002	3042
11	die	O	O	-	0	2168	2214	3002	3037
12	Feſtſtellung	O	O	-	0	2260	2445	3004	3044
13	eines	O	O	-	0	2489	2571	3006	3038
14	Nachtrags	O	O	-	0	1735	1953	3037	3083
15	zum	O	O	-	0	1989	2054	3053	3083
16	Entwurfe	O	O	-	0	2093	2243	3045	3083
17	des	O	O	-	0	2275	2328	3047	3079
18	Staatshaushaltsetats	O	O	-	0	2361	2570	3046	3083
19	für	O	O	-	0	1942	1990	3084	3123
20	das	O	O	-	0	2011	2069	3086	3119
21	Jahr	O	O	-	0	2091	2172	3086	3127
22	vom	O	O	-	0	2195	2262	3094	3121
23	1.	O	O	-	0	2285	2311	3088	3120
24	April	O	O	-	0	2332	2416	3087	3127
25	1896	O	O	-	0	2439	2518	3087	3119
26	97	O	O	-	0	2532	2570	3087	3119
27	nebſt	O	O	-	0	1736	1836	3127	3169
28	dem	O	O	-	0	1872	1934	3128	3160
29	dazu	O	O	-	0	1969	2043	3128	3168
30	gehörigen	O	O	-	0	2078	2233	3127	3169
31	Nachtragsetat	O	O	-	0	2254	2475	3130	3169
